================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۱۵_۱۳۰۰۲۶.wav
Total Segs  : 877
[01:39:19.260 --> 01:39:21.260]  خیلی خوشید
[01:39:21.260 --> 01:39:25.260]  خیلی خوشید
[01:39:47.260 --> 01:39:59.920]  هفت دارید بفرگ بویید بله جانم بفرگ مفرد برگت مرام بده آمده
[01:40:00.000 --> 01:40:05.000]  اینو کمردرد، آره، چرچ، کجای پا درد می‌کنم؟
[01:40:05.000 --> 01:40:12.000]  آقایی دکترین، دو ماه که پاشتی کاملافت می‌کنن، اتانو پا اون زمین بذاره.
[01:40:12.000 --> 01:40:26.000]  آره، چرچ، کمر رو لفت کنم، آره، فشارتون رو بگیرم آچکانم؟
[01:40:30.000 --> 01:40:47.000]  چند وقت قادر و کمالدست شدیده؟ یک سال یک سال؟ دکترهایی که می‌رید کجا هستن؟ شاروت شاروت بشینه شما؟ نه، روسته نررا بشینم نررا؟ نرو؟ سعیدی هستی بسیار؟
[01:40:47.000 --> 01:40:50.000]  آره، شوهر سعیدی
[01:40:50.000 --> 01:40:51.000]  آره
[01:40:55.000 --> 01:41:10.300]  شاروت نزدیکتره مگه؟ آره چون من خودم مستقیمتی هستم نانم آها خواهد من به این پاسی پاهم اصلا جمعه‌ها که من کشتا نگران نباش خانم
[01:41:10.300 --> 01:41:11.480]  خدا کنی که خوبه
[01:41:11.480 --> 01:41:13.040]  انشالله بله
[01:41:13.040 --> 01:41:15.660]  اول توقیتون به خدا باشه
[01:41:15.660 --> 01:41:18.820]  این‌ها یه سری بیماری‌های کوکی و استخانه
[01:41:18.820 --> 01:41:31.700]  در خانوم‌ها ایجاد میشه بعد از یایسگی خیلی شدیدتر میشه انشاءالله که همیشه خوب باشید همیشه خوب باشید
[01:41:31.700 --> 01:41:34.780]  بله آقایی دیگه چون؟ خرمه خورده پس تنیداری بودید
[01:41:34.780 --> 01:41:37.100]  بله چرا نیستم
[01:41:37.100 --> 01:41:38.360]  گلوتو می‌بینم خالدی
[01:41:38.360 --> 01:41:43.860]  آره یاره صبح همیشه آقایی بیریده من
[01:41:43.860 --> 01:41:45.060]  خرمه دردید
[01:41:45.060 --> 01:41:46.420]  چون؟
[01:41:46.420 --> 01:42:08.960]  همه چی نوشتم هم برای درد پاد هم برای سرما خورده خورده شو
[01:42:08.960 --> 01:42:10.660]  خدافش
[01:42:10.660 --> 01:42:12.620]  به سلامت خیلی خوشمونه
[01:42:16.420 --> 01:42:28.420]  بفرمید
[01:42:44.420 --> 01:42:52.420]  باید بردن گوبرد و سریع کردن
[01:42:52.420 --> 01:42:59.420]  چند روز امرائی سیتسکن هیچی ملو نشد
[01:42:59.420 --> 01:43:02.420]  الان یکی رو بیرون برس داده می‌خوام جا بندازم مایشون
[01:43:02.420 --> 01:43:16.520]  الان قبلا هم همینطور شده بودم دکتورم خودت هسته میگو کن اینجا هم درد می‌کرد می‌گفتی افونت مریضه پشت گردن شانه به دست
[01:43:16.520 --> 01:43:18.320]  چند شنبه تو شدی خودی؟
[01:43:18.320 --> 01:43:28.800]  چند شنبه بود سه روز بیمارستان شدم الان می‌گو کن از دیروزه سرم که سنی نویخته به پشت گردنم
[01:43:28.800 --> 01:43:30.360]  الان چرخش نداری؟
[01:43:30.360 --> 01:43:31.620]  چرا؟
[01:43:31.620 --> 01:43:33.780]  دراز که می‌کشم سرم مره
[01:43:33.780 --> 01:43:35.700]  نگفتن مایه گوشته؟
[01:43:35.700 --> 01:43:36.420]  چرا؟
[01:43:36.420 --> 01:43:38.740]  گفتن یک امتحان کارم برم
[01:43:38.740 --> 01:43:41.740]  بعد چند شنبه شروع شد؟ ریالت نیست؟
[01:43:41.740 --> 01:43:44.820]  من سر بیر جام از چند شنبه شد
[01:43:44.820 --> 01:43:48.580]  یک شنبه شنبه اینه بیمارشان بود دیگه
[01:43:48.580 --> 01:43:49.660]  شنبه اینه بود
[01:43:49.660 --> 01:44:06.100]  شنبه رفتیم، اما ببخشید قبل از این تا که سرم بشه نارتی میده اینا که داشتم رفتم آزمایش دادم بسه بردم آبگیرم بعد دیگه آزمایش‌ها من اینای که گرفتم اینجا
[01:44:06.100 --> 01:44:08.100]  نگفتن چند ویدئوی کلان؟
[01:44:08.100 --> 01:44:12.500]  بعد دیگه، اینهایی برا میدم دادن، دکتر باید را دادن
[01:44:12.500 --> 01:44:13.700]  اصلا داشتی؟
[01:44:13.700 --> 01:44:21.300]  شکم درد، دل‌پیچه، قبل از سرگیجه‌ام، آقا قبل از سرگیجه، شکم‌درد داشتم.
[01:44:21.300 --> 01:44:22.500]  این‌ها رو گفتن؟
[01:44:22.500 --> 01:44:25.700]  این‌ها رو گفتن، درمانگاه گفتن.
[01:44:25.700 --> 01:44:37.500]  این آزمایش من رو نگاه کرد، دکتر یادآوری می‌کرد، این دو تا قرص، این دو تا قرص، خب و بعد دیگه این چیز دیگه سر من رو بالش می‌ذارم.
[01:44:37.500 --> 01:44:40.500]  گیجگاه من می‌چرخه.
[01:44:40.500 --> 01:44:45.500]  الان پشت گردنم و پشت گوشم یه سنگینی حس می‌کنم.
[01:44:45.500 --> 01:44:48.500]  مایع گوش میانی دچار سرگیجه‌ی چرخشی این‌طوری میشه.
[01:44:48.500 --> 01:44:57.500]  تری‌گلیسریدتون خیلی بالاست و داروی تری‌گلیسرید ندادن؛ فنوفیبرات باید می‌دادن، خب اینم...
[01:44:57.500 --> 01:44:59.500]  اینه برای معده درد کرده بوده؟
[01:45:00.000 --> 01:45:30.000]  از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، از اینجا، لب‌ها و عضلات این‌طوری می‌شه.
[01:45:30.000 --> 01:45:34.000]  از اینجا همه‌ی شما بودید؟ باید ببینم.
[01:45:34.000 --> 01:45:36.000]  با یکی می‌شم ببینم.
[01:45:36.000 --> 01:45:38.000]  این برای من بیشتر سرگیجه میاره.
[01:45:38.000 --> 01:45:40.000]  بیشتر سرگیجه میاره.
[01:45:40.000 --> 01:45:42.000]  برای قبلاً دکتر همه‌ی شما بودید.
[01:45:42.000 --> 01:45:46.000]  برای قبلاً دکتر همه‌ی شما بودید.
[01:45:46.000 --> 01:45:50.000]  بچه هم زیاده زود خرد میشه.
[01:45:50.000 --> 01:45:58.680]  [تداخل صوتی پس‌زمینه]
[01:45:58.680 --> 01:46:13.620]  شما باید چند تا چیز نخورید؛ یکیش لبنیاته، هرچی از شیر و لبنیاته‌ یه مدتی باید نخورید؛ مثلاً یه مدت اصلاً کره، پنیر، خامه، سرشیر...
[01:46:13.620 --> 01:46:15.620]  همون شیر مایع هست آره خورده.
[01:46:15.620 --> 01:46:53.120]  بعد روغن غذاهایی که با دنبه و پیه و روغن حیوانی باشه، مثل حلیم، کله‌پاچه، آبگوشت چرب، خورش سبزی چرب؛ شما چربی خونتون ۴۰۰ هست، باید روی ۲۰۰ بره. الان توی گوش نفوذ می‌کنه، این چربی رفته توی گوش، قبلاً هم زمینه داشته، این چربی گوش رو می‌گیره؛ اصلاً داروی چربی به شما ندادن، ها؟
[01:46:53.120 --> 01:46:55.620]  آنزیم‌ها هم رفته نداده، این کم‌خونی...
[01:46:55.620 --> 01:46:57.120]  اونجا آزمایش ندادی؟
[01:46:57.120 --> 01:47:03.620]  نه، اونجا آزمایش ندادیم، می‌گم اول اول مشکل همین دردش دل‌پیچه...
[01:47:03.620 --> 01:47:04.620]  دل‌پیچه.
[01:47:04.620 --> 01:47:22.280]  از اول دل‌پیچه داشت چند روز، گفتم اصلاً فشارم بالا پایینه، رفتم آزمایش دادم، معده‌درد شروع شد، بعد تا آخرش دیگه سرگیجه دیگه من رو گرفت دیگه حسابی، دیگه الان ریخته کف گوشم و الان بخوام روی بالش سرم رو بذارم...
[01:47:22.280 --> 01:47:24.440]  سرگیجه، دنیا می‌چرخه می‌چرخه.
[01:47:24.440 --> 01:47:26.040]  این چند روز دارو خوب میشه.
[01:47:26.040 --> 01:47:32.800]  اگه نشدی باید به سیلیکا هم مایع کشتو جا بگذارم، ۵ میلیون هزینه‌اش میشه الان اونجا نمیشه.
[01:47:32.800 --> 01:47:36.160]  چون قبلاً هم این‌طوری می‌شدم، می‌اومدم پیشت.
[01:47:39.120 --> 01:47:44.120]  کف شانه‌هات می‌ریزه و بعد از دست‌دستی در میاد.
[01:47:44.120 --> 01:47:59.120]  دقیقاً، همون انباشتن داره فقط تری‌گلیسرید داره، یکی لبنیات، یکی چربی هست؛ حتی روغن آجیل هم، دیگه می‌رسم آجیل، تخمه، پسته، بادام هم نکنه؛ سه تا چیز باید پرهیز کنه.
[01:47:59.120 --> 01:48:01.120]  پس خیلی بیمارستان به این پسته میدونه.
[01:48:01.120 --> 01:48:04.120]  بدتر می‌کنه، هر چی پسته بخوری بیشتر میشه.
[01:48:04.120 --> 01:48:18.240]  بادام بخوری بیشتر میشه؛ تأکید می‌کنن که اصلاً کم‌خونی داره می‌گن پسته با قارچ این مریضی رو با پسته افزایش پیدا می‌کنه؛ چربی‌ها، آجیل، لبنیات، این سه تا رو پرهیز می‌کنید.
[01:48:18.240 --> 01:48:25.760]  الان میان حالت ترم بیمارستان گذاشت.
[01:48:25.760 --> 01:48:29.900]  ولی این سرگیجه الان میان که اصلاً سرگیجه نداره.
[01:48:29.900 --> 01:48:33.540]  ولی پشتش هم بیشتر الان بارها رو نگاه کنید.
[01:48:33.540 --> 01:48:34.540]  اوکیه سرگیجه باشه.
[01:48:34.540 --> 01:48:36.840]  الان هم یادم نشستیم برای ساخت خوراک دقت کن.
[01:48:36.840 --> 01:48:37.840]  همه‌چی میره.
[01:48:37.840 --> 01:49:02.940]  مایع می‌شید، معده‌تون تکاملی خورده جوری، یکی چربی، ببینین سه تا چیز نباید بخورین؛ آجیل، روغن، لبنیات. از هر وقت نرم کشیم، این خوراکی مایع همین‌جایی که خوردی سرگیجه شد شد داشت، این سه تا رو پرهیز کنید، سه چهار تا دارو رو بخورید، این قرص هم که حالا بیمارستان داده یا اورژانس داده اونو نه، اینو براتون خوبه.
[01:49:02.940 --> 01:49:03.940]  رو آلمانی می‌داد اونو.
[01:49:03.940 --> 01:49:13.940]  همه خیلی دستش داره، این همه صورتی کم‌رو اینو مرتب روی سه تا بخور دوتا نوشته سه تا، من این دو سه تا دارو نوشتم ان‌شاءالله دو سه روز سرگیجه‌اش کم میشه، کم میشه خوب میشه.
[01:49:13.940 --> 01:49:17.940]  به شده فردیس اما ریخته پشت گردنه، گردنه آره اون رو فهمیدم.
[01:49:17.940 --> 01:49:23.940]  بعد پرهیزات رو دارم آموزش می‌دم، دست‌درد نده اینم از این.
[01:49:23.940 --> 01:49:32.940]  فشار رو می‌شن میده؟ ۱۳، بعد قرص چربی ببخشید کپسول اذیتم می‌کنه، قرصش باید بپرسید.
[01:49:32.940 --> 01:49:36.940]  می‌دیش و فشار بدم، آسپرین همه می‌دیم.
[01:49:36.940 --> 01:49:47.940]  این مجبوریم فنوفیبرات بدیم کپسولشو، کپسول معده هم دادم که هیچ معده تا از گردن نخواد گرد، این قرص آتورواستاتین ده‌میلی‌گرم هم میدم و شبیه...
[01:49:47.940 --> 01:49:55.940]  چون کپسول چربی که می‌خورم سیدی‌تایم نیست یه جور کپسولاش هم اذیت می‌کنه، جنفیپروزیره، این فنوفیبرات هم اذیت نداره.
[01:49:55.940 --> 01:49:56.940]  از شما داره.
[01:49:56.940 --> 01:50:48.500]  آرش آمید هستم دیگرانه اینجا رگ به هسته، بعد کتاهی می‌کنه، رگ به می‌کنه، می‌سوده. باز کنن، آره... [تکرار کلمات نامفهوم] خب؟
[01:50:48.500 --> 01:50:49.000]  نه.
[01:50:49.000 --> 01:50:54.000]  فیزیوتراپیش هم با استفاده فیزیوتراپی هم روغن هست سشوار داری کنه.
[01:50:54.000 --> 01:50:54.500]  نه.
[01:50:54.500 --> 01:50:58.500]  و یه روغن می‌دن بمونه با سشوار اینو داغش کن، خب؟
[01:50:58.500 --> 01:50:59.000]  نه.
[01:50:59.000 --> 01:51:01.300]  که این رگ آزاد میشه تو رو برون می‌کنه.
[01:51:01.300 --> 01:51:03.000]  این رگ خشکش تو کمره.
[01:51:03.000 --> 01:51:03.500]  درسته.
[01:51:03.500 --> 01:51:08.500]  اول تو کمر چون دیسک کمر داره آره از دیسک کمر داره درسته.
[01:51:08.500 --> 01:51:09.800]  می‌ریزه توی باسن.
[01:51:09.800 --> 01:51:12.300]  درسته این همه از پشت اون‌ها همه‌ی اینجا کوتاهی می‌گه.
[01:51:12.300 --> 01:51:16.300]  چون این همه از این اینجا اینجا اینجا اینجا از ماهیچه‌ی اینجا...
[01:51:16.300 --> 01:51:22.300]  از ماهیچه‌ی اینجا نه درست باشیم دست می‌زنین تنها بگیریم.
[01:51:22.300 --> 01:51:37.800]  آره می‌گفت اون منزی‌های کنالیه اون مرسی این همچنین زندگی شما همچنین بخشش چیز شده اون تنها بنده بود این از پامینه اکس ایمرا اینو گفت ببین من نذاشتم برم داروهاشو بگیرم.
[01:51:37.800 --> 01:51:51.000]  این اکس‌ایملا دارم همیشه از پا می‌بری حالا دوست دارم این پرده خیلی باره من می‌خورم من دارم اون گرده خوش‌صورت من می‌خورم چربی هم مثل حاج‌خانم بالاست من به فیبرات بدن.
[01:51:51.000 --> 01:52:14.300]  چربی تری‌گلیسرید در هر دو بالاست؛ فنوفیبرات صد میلی‌گرم ۳۰ تا، روزی دو تا، نوروهیل برای کبد، برای این مورد... [تداخل صوتی پس‌زمینه]
[01:52:18.300 --> 01:52:28.300]  روزی سه بار برده، روزی روزی روغن که مالی نیست، سشوار می‌کشه، روزی سه بار این کار رو انجام بده.
[01:52:28.300 --> 01:52:32.300]  ظرف سه چهار روز می‌بیده زیاد درد می‌کنه.
[01:52:32.300 --> 01:52:38.300]  سردی و اون نوک‌گوش سالمه هم بخوایی درد می‌گیره، درسته.
[01:52:38.300 --> 01:52:40.300]  سردی نباید کنه.
[01:52:40.300 --> 01:53:01.180]  ولی چون قند داره، قندش چی هست؟ قندش ۲۰۴ باید سرد باشه، دو برابر هم بالاتره خیلی بالاتره؛ قرص گلوکوفاژ چند تا می‌کنه؟ من الان جایگزین این نگرفته هستم، زهر زهر برداری که اینو دادی می‌خوایی...
[01:53:01.180 --> 01:53:05.340]  یه قرص دیگه هم هست کورونتا می‌دم روزی یک‌درمیان بود کنید.
[01:53:05.340 --> 01:53:23.820]  می‌دونید متفورمین می‌خواید کورونتا ده پنج اینم روزی یک‌درمیان بخورید، ادرار یک‌متر زیاد می‌کنه و خلاص می‌شه، هرچقدر نمی‌ریزه بیرون، اوائلش ادرار زیاد می‌شه ممکنه یکم اذیت بشه یعنی چند دستشویی می‌خونه، زوراً شب نخوره که ادرار بیاد شب نشونده.
[01:53:23.820 --> 01:53:26.260]  آره ببخشید، این‌ها رو بخورن.
[01:53:26.260 --> 01:53:29.580]  آهنگ رفتی ندارد، اشکالون، بالا سرگیجه نیست.
[01:53:30.460 --> 01:53:34.380]  اصلاً، خوبه، بیماره زیباییه مثلاً.
[01:53:35.020 --> 01:54:05.300]  باید روی رویزشمون خوبه، برای خوش‌خویی که خوبه، به سرگیجه‌ت ربطی ندارد بیمار، آن خریدی قیمتی ندارد، این گرانه باید قرص زیبایی بهش می‌اد ولی به سرگیجه‌ت ربطی ندارد آره سرگیجه بعد از اینا شروع شدید نه نه نه، اون چیزی خوردی مثلاً حلیم مثلاً، الان فصل حلیمه، همسران از حلیم سرگیجه می‌گیرن یا مثلاً آجیل خوب می‌خورن، پسته می‌گیرن، قشنگ می‌خورن، مردم سرگیجه می‌خورن.
[01:54:05.300 --> 01:54:13.300]  حالا تو برای درمانت گفتن نیست بله ایس ماه پنجی ما حاصل گوشفندی هستیم؟
[01:54:13.300 --> 01:54:24.300]  اصلا خطرناک تمام است، یعنی سرگیجه دیگه نباید داشته باشید، این‌ها برای شما خطره، هر دو اگر دیدید سی‌‌پنجصد، چهارصد، خیلی بالاست، این هم دور از شوخی، دور از شوخی.
[01:54:24.300 --> 01:54:34.300]  دست شما درد نکنه، خیلی بالاست، به سلامت، به سلامت.
[01:54:34.300 --> 01:54:43.300]  دست شما درد نکنه، الان می‌آوره، می‌آوره، دارو رو دوباره بیارید، دیگه آب‌نمک اگه اینا مثلا خوب نشد، دوباره بیارید.
[01:54:43.300 --> 01:54:53.300]  اونو احتیاطاً بیشتر جا بکنید، دست شما درد نکنه، این شما درسته، شما درسته.
[01:55:00.000 --> 01:55:02.000]  باید برگردیم.
[01:55:30.000 --> 01:55:34.000]  این فنیل ۲۵ میلی‌گرمی، خودش مثل بتلاکویه، گردن داری؟
[01:55:34.000 --> 01:55:38.000]  براتیکازول رنگ، نکن فنیل ۳۰ میلی‌گرمی.
[01:55:38.000 --> 01:55:46.000]  فنیل دارو خودشه؟ براتیکازول رنگ بفرمایید.
[01:55:46.000 --> 01:55:50.000]  کم‌نه‌، چه مداره؟ چه مداره؟
[01:55:50.000 --> 01:55:58.000]  از اینجای کمر خالی، این هم هست تو باسن و پا می‌رسید دردش؟ نه.
[01:55:58.000 --> 01:56:06.000]  این چیزی بوده؟ بلند کرده.
[01:56:06.000 --> 01:56:08.000]  من بلند کردم.
[01:56:08.000 --> 01:56:10.000]  آه، موتورها ها بی‌چیزی بوده.
[01:56:10.000 --> 01:56:16.000]  منم این آب چیز بوده دستم بزنم کنه، درمان رو نسازم.
[01:56:16.000 --> 01:56:18.000]  من هم دستم نزنم.
[01:56:18.000 --> 01:57:07.000]  دیسک کمرش بیرون زده، این حالت بیرون‌زده‌گی دیسک کمره. دیسک کمر؟ آره، نباید سنگین بلند کنی، عضلات کمرت شل میشه. چند وقت اینجوری شدی؟ روز ۱۵ روزه، ۵ روزه. خیلی فشارش خیلی بالاه، چند وقت؟ این بابا هر جوری دردش فشارش ۱۶ئه، ضربانت هم صده، خیلی بالاست، باعث که خورس فشار بدن، بذار قلبتو چک بدن؟ خیلی بالایی شما، همیشه اینجوری میشه قلبت میزنه یا الان دکتر اومدی اینجوری می‌ترسی؟ دکتر اومدی می‌ترسی؟ دکتر که برم می‌ترسه.
[01:57:07.000 --> 01:57:09.000]  آره دکتر که برم می‌ترسه.
[01:57:09.000 --> 01:57:15.000]  چرا می‌ترسی؟ خب فشارم میدم، فشار قلبم میدم بیخواد.
[01:57:19.000 --> 01:57:59.000]  شیاف بدم استفاده نمی‌کنی؟ نه شیاف که برات شیاف از پشت بذار برای کمرتو سفت می‌کنه، خوبی داره سودانه دارم، از اون سودانه دارم داره، شیافم داره، آمپولم داره، من خودمونم از کمرت سفتم. آخ خب مال پیرمرده این جوان، عزت به تو، سنی نداره که چند سال کوچیکیم؟ چند سال هست تو کوچیک‌تره؟ ای، من کوچیکم من از اون جوانت خدا حفظتونه ان‌شاءالله تو هم بیای کم‌های پیرمردی هست دیدیم ولی بگه اون پول نشده.
[01:57:59.000 --> 01:58:01.000]  بله الان دوران ویپولی مردم.
[01:58:01.000 --> 01:58:13.000]  اون پولی هست مبارکگاه خودم بلیط بوده، امامتون پیرمردی بله بیا خالی این دوا رو گرفتی بیار من توضیح میدم.
[01:58:13.000 --> 01:58:17.000]  دیدم داخل داره.
[01:58:17.000 --> 01:58:21.000]  بیرون گم نشد بیا خب.
[01:58:21.000 --> 01:58:23.000]  مرسی.
[01:58:23.000 --> 01:58:49.000]  بله ای یا دی نه اون دی هزاره کم ویتامین دی‌ئه آزمایشش ۱۴ بود باید بزنید خوب باید بزنید نه هیچ‌کاری جا دهی می‌کنید یک دونه هست داروی اصلی تو اینه روز یک دونه می‌کنید برای مقصدها و استخدام اینم جوان‌کننده مرسی مرسی.
[01:58:49.000 --> 01:58:51.000]  مرسی مرسی.
[01:58:51.000 --> 01:58:53.000]  [... repetitive background audio / music ...]
[01:59:15.000 --> 01:59:17.000]  این پرنده داره.
[01:59:17.000 --> 01:59:23.000]  تاریخ‌ها شده بود روز شروعش چندون بوده؟ اینو باید بدونید.
[01:59:23.000 --> 01:59:25.000]  برم نوشته بود برم بگیرم چی شده بود.
[01:59:25.000 --> 01:59:49.000]  بفرمایید خاله چی شده؟ نمی‌تونی سرم رو خورده نمی‌تونی سینه‌اش زرفه دیگه برش نمی‌کنیم چشم دهانه باز کن خاله ببینم سرم برم بگیر همون فایده خودش باید برسن سینه جان به درخواهی یک سرفه بزن درست بزن.
[02:00:00.000 --> 02:00:23.000]  فشارش هم یکم بالاست. فشار کمشی داره، اونا باید بخوریم. مخزه، مخزه، یکمی بالا، نمک نباید بخوریم. بعد تب‌ولرز که نمی‌کنی آچانا. تب‌ولرز هم برگردیم، صبح صبح ماندن برگردیم. نه، نه، نه، کمش برگردیم.
[02:00:23.000 --> 02:00:25.000]  توفیشی کنیم. صبح صبح ماندن برگردیم.
[02:00:25.000 --> 02:00:41.000]  بله، آه زدنش مانده کلشش برگردیم. از این حالت باید بردارید. [... repetitive background audio / music ...]
[02:00:57.000 --> 02:01:09.000]  شربت توفه جیرسر باید بخوریم باید بخوریم، میشه این خفه می‌کنه، این مریضی شوخی داره.
[02:01:09.000 --> 02:01:15.000]  پنجام گیر یکمون همه تو تزریق‌ها بود، شما نبودیم بردیمش.
[02:01:15.000 --> 02:01:21.000]  همه سرم‌ها رو بزرگ بردیم، این خواه ازتره سرم‌ها فشارش می‌بره بالا، منم سرم بردم، این فشار و خونیه.
[02:01:21.000 --> 02:01:22.000]  نمی‌تونم، نمی‌تونم.
[02:01:22.000 --> 02:01:36.000]  دیدم اینجور میگن، سیفی بردید دیگه نه صدی نه دادگار ایمان ما این رو به آن فیلم بودش در تیم بودیم آره بینن دیگه میگن سرم نیست سرم مردم دوست دارن ولی این سرمی نیست.
[02:01:36.000 --> 02:01:40.000]  این پشتراش بالاست شروط نمیشن مثل زهر.
[02:01:40.000 --> 02:01:48.000]  شروط نمیشن مثل زهر یک دیگه هست مثل اصل دو جو شروط این چیه این؟
[02:01:48.000 --> 02:01:50.000]  اصلا کلا شروط مخالفه.
[02:01:50.000 --> 02:02:33.000]  می‌دونم چایی که می‌خوری که دوتاش هم بریز. یکی که اصل یه قاشق بزرگ بریز. اونو که زهره قاشق کوچیک بریز. چای شیری میشه دیگه. اون چیشتون بخونه؟ اون زهره با اون گل میشه. قصد برای اون زهره هست. این زهره. این که دو آن شده سریش نیزیدی کل رو هست؟ مثلاً الان ببینم هفتاد درصد ریه پره. آهان؟ خیلی مهم داره. اسپری خیلی بزرگ دادن برایش. اسپری مهم دادن. آمپول مهم داره. بیزن ان‌شاءالله. بشه. بزرگشت بشه. تقریباً چی می‌دونه؟ برای خواهشونی دوباره دوست داری؟
[02:02:33.000 --> 02:02:37.000]  اینجا باید برداریم.
[02:02:37.000 --> 02:02:39.000]  [... repetitive background audio / music ...]
[02:03:03.000 --> 02:03:13.000]  این‌ها باید برده باشه برده برده.
[02:03:13.000 --> 02:03:21.000]  برده برده [... repetitive background audio / music ...]
[02:03:29.000 --> 02:05:12.000]  بیست و سوم موردی پیش‌آمد شدید، الان بیست و چهارم هنوز نشدید. خب شاید مبارکه، شاید بیماریه، به نوعی تحلیل میدم منفی بوده، سابقه داشته اینجور رقم بیفته؟ مایوکیشم سه رو زمان بفرستیم سه، اونجور بیسته اون، بیسته دو شده بودیم، بیسته سه شدیم، بعد چنده چهار، بیسته چهار شدیم، اینجوری باید بفرید ببینی؟ یعنی به من گفته عادتات بیسته دو، بیسته سه، بیسته چهار بگو بگو چی بگیر این بار چه ماهیه؟ مرداده این بار چه ماهیر؟ مرداده ها ها تیر چندونه؟ الان بستی هم شروع شده بستی باید بردارد کنیشه بستان برداد بستان بردی بهش همین درست بود در اینجا بیست و یکم بوده، اما هیچکرم بیست و چهارم نموده. بیست و یکم، اینجا بیست و چهارم هنوز نشونده.
[02:05:12.000 --> 02:05:16.000]  بفرمایید روی تن.
[02:05:16.000 --> 02:05:34.000]  بیست و هفت، دو، سی اون، دو یه شیش، پنجه شیش، هر اینجا جایید. نهارس با دو پنج بزن. چیز داره زفت می‌کنه با اینجور خب؟ خب رو سیر خواهید.
[02:05:44.000 --> 02:06:06.000]  کمی چند داره نیست داره؟ خالیه چرا؟ پنجم نکرده وسط لکه میری چیز منقدر پنجم کنی؟ آزاد کنید، خواب باید آسمانشو کنید، اما اینکه بار بریه خواهیج از سخن باشید باید برداشتید، اینجوری میشه، بلند آسمانشو برید و بعد بشید.
[02:06:06.000 --> 02:06:10.000]  توی کاشید به این نخواهیدی بشید.
[02:06:10.000 --> 02:06:17.000]  ترمیتی هم که بفترشی زیبایی کنید، این مدت همی خواهی شد باید برداریم.
[02:06:17.000 --> 02:06:19.000]  باید برداریم.
[02:06:19.000 --> 02:06:21.000]  [... repetitive background audio / music ...]
[02:06:43.000 --> 02:08:18.000]  شما از داروها چی مونده آیا گردید؟ همه رو تقوی کردیم مدتی هستش که نقل‌ها محلول ارتارویتین بگم شما تعدادی شب کم بود کپسول کانت خب نیاز نیست آزمایش برینست که همش چرا باید بگویم؟ سبکه و نرمالش کم بود فرتایره نین سیتره محلول ارتارویتین جوشانه ویتانیه ۳ و ۶ و ۸ در واقع برای شما دارو نداشتند به این بار آزمایش بدین ببینید تیترش چقدره، حدازش چقدره، برقرار اساس هم به شما ضغط دارونیدن هر آزمایش همیدواز کنید؟ آزمایش همیدواز باید هیچ جلس براتش بدین این از اینجوری که باید بردارید که اینکه خودی افتاده میشه نه، ببینیم نمیدونیم که داخل ملونا وضعیت شده ملونا و سونوگرافی معلوم میشه آه، هلین یه آزمایش میدین ببینید بار بره داخل ملونا میشه؟ آه، ببینیم اگه درو بیدن بیاد داخل ملونا و بعد بیمار، مرشد، اسپرم، گرام درون میشه درون میشه شما درون میشه شما آزمایش میدین اسشون هم آزمایش اسپرم میده این خیلی خوشش داروی ورق من آزمایش شما درون نمیشه به حاله میشه به حاله نمیشه.
[02:08:22.000 --> 02:08:36.000]  ساعت یه کنیم جواب بیدن دوباره بیاریم باش ممکنه برم ساعت یه وزده دوست داریم برم نرم کنیم یکی میره نه ساعت دو میره.
[02:08:36.000 --> 02:08:45.940]  کجا؟ اینجا اینجا نه مطمئنی؟ آره ساعت چهار یک جفتن درشتی یک تا سه نه اینو برسید اینو برسید.
[02:08:45.940 --> 02:09:20.340]  مردم‌های اینجا با اینکه با اینکه روغن موکل رو گفتم بریم.
[02:09:20.340 --> 02:09:22.800]  نوشته شما دیگه ندیدست.
[02:09:22.800 --> 02:09:23.220]  بله.
[02:09:23.220 --> 02:09:25.780]  بفرما.
[02:09:25.780 --> 02:09:31.460]  بنزینم رو روگنم بزرگم رو رویفتیم بیترشون.
[02:09:31.460 --> 02:09:32.580]  [... repetitive background audio / music ...]
[02:09:34.580 --> 02:09:38.920]  بفرمایی بسیار [... repetitive background audio / music ...]
[02:09:40.520 --> 02:09:46.520]  این بلون غربی است که درشت پیرون است.
[02:09:46.520 --> 02:09:52.520]  خدافران که شما باشد ودا نفر بشوید جان.
[02:10:00.000 --> 02:10:30.000]  از اینکه از اینکه...
[02:10:30.000 --> 02:10:33.440]  این ۳ تا ۶ ماه دوره درمان داره.
[02:10:33.440 --> 02:10:34.680]  این درمان ۴-۵ ماهی؟
