================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۱۸_۱۳۰۰۳۳.wav
Language    : fa
[01:11:38.000 --> 01:11:51.500]  اون گردوکی خواست سنگیر بکنه اما اصلا غندت باره یا باید بکنه افرادی میتونن اصلا و خام و چیزا بکنن غندشان زیر صد باشه یا حد اکثر صد باشه شما باید غندت قدیز کنید
[01:11:51.500 --> 01:11:53.500]  غند دو بار گرد هشت شما بودن
[01:11:53.500 --> 01:12:03.000]  اون ناشتاته ناشتات این غند غیر ناشتای اون ناشتای ما را فرید بیده خواهد کشتادون را درک و میبوخونه
[01:12:03.000 --> 01:12:06.000]  از این حال هم که زمانی کاری یک ساعت شیریه بودن
[01:12:06.000 --> 01:12:08.000]  باشه که هم کور باید باید چند باشه؟
[01:12:08.000 --> 01:12:11.000]  باشه که هم کور از صد و بیس بالاتر بره اشکاره
[01:12:11.000 --> 01:12:13.000]  صد و چهر بره بالاتر بیماره
[01:12:13.000 --> 01:12:17.000]  صد و بیس تا صد و چهر میگیم که پرهیز باید بکنه
[01:12:17.000 --> 01:12:21.000]  بیماری قند نداره ولی مواد قندی باید پرهیز بکنه
[01:12:21.000 --> 01:12:24.000]  این آزمایش ناشتا میدونم خرید شیری
[01:12:24.000 --> 01:12:27.000]  اصلا بعد از آزمایش افراد بیمار میشن
[01:12:27.000 --> 01:12:30.000]  چون اشتباهاتشون پیزشکان توضیح ندیدن
[01:12:30.000 --> 01:12:35.000]  ناشنه یه بیشگی هایی داره که ما برای بیماری دیابت
[01:12:35.000 --> 01:12:38.000]  اگه مثلا اونجا شب به بالا باشه میگیم بیماری دیابت
[01:12:38.000 --> 01:12:41.000]  الان 136 میگیم بیماری دیابت نداریم
[01:12:41.000 --> 01:12:46.000]  برده غذا اگه از 140 بره باراتر میشه تازه بیماری
[01:12:46.000 --> 01:12:50.000]  بیماری نداریم ولی لب مرزی دیگه 136 مساوی 140 دیگه
[01:12:50.000 --> 01:12:54.000]  لب مرز بیماری هستیم پس باید شما پرهیز بکنید
[01:12:54.000 --> 01:12:59.000]  همین چیزهای مقلبی هستند. حالا مثلا دیروز نهار چون پردید؟
[01:12:59.000 --> 01:13:02.000]  نهار؟ نهار؟ نهار؟
[01:13:02.000 --> 01:13:05.000]  میدونم بهش با چی خورششی؟ تا چی بود؟
[01:13:05.000 --> 01:13:07.000]  فرکانتر
[01:13:07.000 --> 01:13:10.000]  یادت هم نمی آید. اصلا حافظت هم منگ بگیر بگاره این مسئله.
[01:13:10.000 --> 01:13:16.000]  به خاطر پرغذایی هستش. این پرغذایی تو بیایی سباک غذایی کن،
[01:13:16.000 --> 01:13:21.000]  انرژی فکس هم نکن و یک سرامونتر دادن بدنت باید بشه، برگیره کنش.
[01:13:21.000 --> 01:13:24.000]  من یزجون از خواهد باید بکنم و رو باید پرداشتیم.
[01:13:24.000 --> 01:13:26.000]  سه و پند تو دلیل چند.
[01:13:26.000 --> 01:13:30.000]  یا سختش بکنیم و اونشون فقط بنده داریم و ویزیدش مجانی بشیم.
[01:13:30.000 --> 01:13:31.000]  بله.
[01:13:31.000 --> 01:13:33.000]  این حاضر اینقدر سند کنم امشبایی.
[01:13:33.000 --> 01:13:34.000]  بله.
[01:13:34.000 --> 01:13:36.000]  جرد اقل داشتیم اینه.
[01:13:36.000 --> 01:13:37.000]  نه نه دارم.
[01:13:37.000 --> 01:13:38.000]  این؟
[01:13:38.000 --> 01:13:39.000]  بله میگه تو.
[01:13:39.000 --> 01:13:42.000]  از همونی که توی اونه باید بکنیم.
[01:13:42.000 --> 01:13:43.000]  بله.
[01:13:43.000 --> 01:13:44.000]  اینه خوبه باشه.
[01:13:44.000 --> 01:13:45.000]  بله.
[01:13:45.000 --> 01:14:15.000]  این طریقه را برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای اینجا برای این
[01:14:15.000 --> 01:14:45.000]  این این از این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این این ا
[01:14:45.000 --> 01:15:00.000]  از اینجا باید بردارید.
[01:15:00.000 --> 01:15:02.000]  این رو بیاریم، اون رو سچک باشیم.
[01:15:02.000 --> 01:15:03.000]  خب؟
[01:15:03.000 --> 01:15:04.000]  سچک بدم؟
[01:15:04.000 --> 01:15:05.000]  آره.
[01:15:05.000 --> 01:15:06.000]  سلامتا سلامتا.
[01:15:06.000 --> 01:15:07.000]  سلامتا سلامتا.
[01:15:07.000 --> 01:15:08.000]  بگو بگو.
[01:15:08.000 --> 01:15:10.000]  این از این اینا یه بنایی برفتم، این رو بگو بگو بشیم.
[01:15:10.000 --> 01:15:11.000]  بگو بگو بگو.
[01:15:11.000 --> 01:15:13.000]  این جنگ زده کنه ببین.
[01:15:13.000 --> 01:15:14.000]  بگو بگو بگو.
[01:15:14.000 --> 01:15:15.000]  به ذهن جسد برم.
[01:15:15.000 --> 01:15:17.000]  چون به کن بردم به ذهن جسد بردم.
[01:15:17.000 --> 01:15:18.000]  بگو بگو بگو.
[01:15:18.000 --> 01:15:19.000]  سازده چهار برم.
[01:15:19.000 --> 01:15:21.000]  اینه ببن ازش بگیر
[01:15:29.000 --> 01:15:31.000]  باید نشختی که دیگه هست
[01:15:31.000 --> 01:15:33.000]  بفرد
[01:15:33.000 --> 01:15:35.000]  خسته نباشین
[01:15:35.000 --> 01:15:37.000]  آقایی دکتور پاها پا مایچه ها اینا خیلی میگیره
[01:15:37.000 --> 01:15:39.000]  صفت صفت میشه
[01:15:39.000 --> 01:15:41.000]  زانون یک لفه ویل میکنه
[01:15:41.000 --> 01:15:43.000]  منو پرسارم بیشتر مدد
[01:15:43.000 --> 01:15:45.000]  من زایدانم
[01:15:45.000 --> 01:15:47.000]  اینا ویل میکنه
[01:15:47.000 --> 01:15:49.000]  این همه بدن هست
[01:15:49.000 --> 01:15:51.000]  مثل چون رو خواهید بگیرش کنیم
[01:15:51.000 --> 01:15:53.000]  دوست پنجه های اون هست
[01:15:53.000 --> 01:15:55.000]  این همه درسته
[01:15:55.000 --> 01:15:57.000]  دوست پنجه های اون هست
[01:15:57.000 --> 01:15:59.000]  درسته دیگه های اون هست
[01:15:59.000 --> 01:16:01.000]  درسته دیگه های اون هست
[01:16:01.000 --> 01:16:03.000]  درسته دیگه های اون هست
[01:16:03.000 --> 01:16:05.000]  درسته دیگه های اون هست
[01:16:05.000 --> 01:16:07.000]  درسته دیگه های اون هست
[01:16:07.000 --> 01:16:09.000]  درسته دیگه های اون هست
[01:16:09.000 --> 01:16:11.000]  درسته دیگه های اون هست
[01:16:11.000 --> 01:16:13.000]  درسته دیگه های اون هست
[01:16:13.000 --> 01:16:15.000]  بیماری خند بخودی خوب میشه دیدی؟
[01:16:15.000 --> 01:16:17.000]  بیماری خند دارم
[01:16:17.000 --> 01:16:21.000]  بیماری خند دارم، قبل از ضایر و خواهی امر شده باشه
[01:16:21.000 --> 01:16:24.000]  بیماری خند چی میخوری الان برسه؟
[01:16:24.000 --> 01:16:26.000]  زینفلت ۵۰۰۰
[01:16:26.000 --> 01:16:28.000]  ۵۰۰۰، ۲۰۰۰
[01:16:28.000 --> 01:16:29.000]  بله
[01:16:29.000 --> 01:16:31.000]  دیگه چی میخوری؟
[01:16:31.000 --> 01:16:37.000]  بله، یه برسه دیگه هم هست که ۸۰۰
[01:16:37.000 --> 01:16:38.000]  گلوزی؟
[01:16:38.000 --> 01:16:40.000]  آره، اونم میخوری
[01:16:40.000 --> 01:16:42.000]  چی که؟ امکان میخوری؟
[01:16:42.000 --> 01:16:44.000]  نه
[01:16:44.000 --> 01:16:46.000]  تنها داری؟
[01:16:46.000 --> 01:16:48.000]  نه
[01:16:48.000 --> 01:16:51.000]  گرسه پشار هم میخورند
[01:16:51.000 --> 01:16:54.000]  آهان گرسه پشار هم میخورند
[01:16:54.000 --> 01:16:56.000]  شبیه غنم پشار
[01:16:56.000 --> 01:16:58.000]  لا اله الا الله
[01:16:58.000 --> 01:17:00.000]  بعد ما چرا تو ریست کنید؟
[01:17:00.000 --> 01:17:03.000]  کلان دست پان یخ زده است و اونها داقه
[01:17:03.000 --> 01:17:07.000]  اینکه گسته نفردید دستشو
[01:17:07.000 --> 01:17:09.000]  شب
[01:17:09.000 --> 01:17:14.000]  پاهم خوب باشه که بتونم راه برم. انگوشتا پاهم خیلی خرابه.
[01:17:14.000 --> 01:17:15.000]  پا چیه؟
[01:17:15.000 --> 01:17:19.000]  جان انگوشتا پاهم مثل فیبری میمونید.
[01:17:19.000 --> 01:17:21.000]  این کاری بگن.
[01:17:21.000 --> 01:17:23.000]  نمیتونید.
[01:17:23.000 --> 01:17:25.000]  تا این دل باید بخورید.
[01:17:25.000 --> 01:17:27.000]  این انگوشتا من پاویده یا دکتر؟
[01:17:27.000 --> 01:17:29.000]  نمیتونید.
[01:17:29.000 --> 01:17:30.000]  راست نیشت؟
[01:17:30.000 --> 01:17:31.000]  کدوم؟
[01:17:31.000 --> 01:17:32.000]  این یکی.
[01:17:32.000 --> 01:17:33.000]  بازش میپاید گیر میکنه؟
[01:17:33.000 --> 01:17:34.000]  نمیشه.
[01:17:34.000 --> 01:17:35.000]  گیر میکنه.
[01:17:35.000 --> 01:17:37.000]  اون تار ارتوپدیه.
[01:17:37.000 --> 01:17:39.000]  اون دارو نداره
[01:17:39.000 --> 01:17:41.000]  اونا یه غلافی داره
[01:17:41.000 --> 01:17:43.000]  یا با لیزر یا با
[01:17:43.000 --> 01:17:45.000]  جراحی که دیابت داره
[01:17:45.000 --> 01:17:47.000]  بهتر لیزر بکنن بار پیزیوتراپیه
[01:17:47.000 --> 01:17:49.000]  که لیزر مخصوص داشته باشه
[01:17:49.000 --> 01:17:51.000]  یا زهر بشه
[01:17:51.000 --> 01:17:53.000]  زاهدانی یا زابونی؟
[01:17:53.000 --> 01:17:55.000]  زاهدان داره
[01:17:55.000 --> 01:17:57.000]  زابون هم فامیش زیاده است
[01:17:57.000 --> 01:17:59.000]  نه زاهدان داره
[01:17:59.000 --> 01:18:01.000]  زابون اقرار مانده زاهدان باشه
[01:18:01.000 --> 01:18:03.000]  زاهدان بیشتر دیگه
[01:18:03.000 --> 01:18:05.000]  زابون هیچی نداره
[01:18:05.000 --> 01:18:10.000]  از آیده ها باید بگیرید اسمش هست تب فیزیکی
[01:18:10.000 --> 01:18:17.000]  باید پیدا کنید تب فیزیکی اونها فیزیکی نه هر فیزیوتورا بگیرید
[01:18:17.000 --> 01:18:23.000]  نوشنه تب فیزیکی نوشنه باید پیدا کنید متخصص تب فیزیکی بیری این گیر کرده
[01:18:23.000 --> 01:18:27.000]  بعد این رو برایت لیزر می کنند بدون جراحی باز بگیرید
[01:18:27.000 --> 01:18:29.000]  این درد هم از پیر لگنه
[01:18:29.000 --> 01:18:32.000]  اون درده درده دارم بیده اون موانه سیاتیکه
[01:18:32.000 --> 01:18:35.000]  آره درده سیاتیکه درده درده درده شو میبنیم
[01:18:35.000 --> 01:18:37.000]  نگردم اون نمشت
[01:18:37.000 --> 01:18:39.000]  شما تازه دیشتر ریستیگم براتم
[01:18:39.000 --> 01:18:41.000]  اول بیم پیش شما
[01:18:41.000 --> 01:18:43.000]  که بعد یه هفته دیگه میباز آیدم
[01:18:43.000 --> 01:18:46.000]  هران شوهرم هم میاد دکتر دیگه
[01:18:46.000 --> 01:18:49.000]  که خواب بود براشون رو بگیرم بیاد
[01:18:49.000 --> 01:18:52.000]  هر سو چهار ماه پاشه یک برم میکنه
[01:18:52.000 --> 01:18:54.000]  باد میکنه
[01:18:54.000 --> 01:18:56.000]  نقرسته شد
[01:18:56.000 --> 01:18:58.000]  مشهر رفته بوده مغز کنی
[01:18:58.000 --> 01:19:00.000]  انگوشت به پاش برم میکرد؟
[01:19:00.000 --> 01:19:02.000]  جا ندارم
[01:19:02.000 --> 01:19:04.000]  الان زانوشه برش مچ پاشه
[01:19:04.000 --> 01:19:06.000]  مچ پاینا
[01:19:06.000 --> 01:19:08.000]  خودش میره
[01:19:08.000 --> 01:19:10.000]  بردم بذار من بدم اول خودم رو برم میکنم
[01:19:10.000 --> 01:19:12.000]  هرکی برا خودش دیگه
[01:19:12.000 --> 01:19:14.000]  دست شما در مورد
[01:19:14.000 --> 01:19:16.000]  یک کپسوت خارجی برفت نوشتم
[01:19:16.000 --> 01:19:18.000]  یک میلیون توم قیمت شد
[01:19:18.000 --> 01:19:20.000]  روز یک در نوید خود
[01:19:20.000 --> 01:19:22.000]  خیلی شما در ازمه خیلی برامون
[01:19:22.000 --> 01:19:24.000]  تشکر کنیم
[01:19:24.000 --> 01:19:53.000]  موسیقی
[01:19:54.000 --> 01:20:00.000]  اول بریج
[01:20:00.000 --> 01:20:02.000]  برنامه از اینکه برگرده.
[01:20:02.000 --> 01:20:04.000]  برنامه از اینکه برگرده.
[01:20:04.000 --> 01:20:06.000]  برنامه از اینکه برگرده.
[01:20:06.000 --> 01:20:08.000]  برنامه از اینکه برگرده.
[01:20:08.000 --> 01:20:10.000]  برنامه از اینکه برگرده.
[01:20:10.000 --> 01:20:12.000]  برنامه از اینکه برگرده.
[01:20:12.000 --> 01:20:14.000]  برنامه از اینکه برگرده.
[01:20:14.000 --> 01:20:16.000]  برنامه از اینکه برگرده.
[01:20:16.000 --> 01:20:18.000]  برنامه از اینکه برگرده.
[01:20:18.000 --> 01:20:20.000]  برنامه از اینکه برگرده.
[01:20:20.000 --> 01:20:22.000]  برنامه از اینکه برگرده.
[01:20:22.000 --> 01:20:52.000]  برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای شما برای
[01:20:52.000 --> 01:20:54.000]  بیاییم شاید آیا میگیم
[01:20:54.000 --> 01:20:57.000]  باید زنها رو معنی بکنیم بیاییم بابا جا
[01:20:57.000 --> 01:20:58.000]  برای ما
[01:20:58.000 --> 01:21:00.000]  راحت نشون
[01:21:00.000 --> 01:21:01.000]  شیفه
[01:21:01.000 --> 01:21:02.000]  جانب
[01:21:02.000 --> 01:21:03.000]  اینجا مکرم این
[01:21:03.000 --> 01:21:05.000]  این لک رو میگی
[01:21:05.000 --> 01:21:07.000]  این قهوه رو بگی
[01:21:07.000 --> 01:21:10.000]  این قهوه رو میگی یکی نه نه این بقیه نفرده بیا بیا بیا بیا
[01:21:10.000 --> 01:21:11.000]  خوشم بگیشه
[01:21:11.000 --> 01:21:12.000]  یا سپیده
[01:21:12.000 --> 01:21:13.000]  بله بله
[01:21:13.000 --> 01:21:14.000]  نه نه
[01:21:14.000 --> 01:21:17.000]  این ازمایی ناشی از مخلوقت زنها نیست
[01:21:17.000 --> 01:21:18.000]  آه هم شرکت شد
[01:21:18.000 --> 01:21:20.000]  پوست کشه
[01:21:20.000 --> 01:21:23.000]  انا شیر خانومتون باید یک نسخه اترون بیدم
[01:21:23.000 --> 01:21:25.000]  یک نسخه هم برای خانومتون بیدم
[01:21:25.000 --> 01:21:26.000]  سرمار خانوم بیده نمیشه
[01:21:26.000 --> 01:21:29.000]  در آخر این دانشگاه ها بیماری
[01:21:29.000 --> 01:21:31.000]  اما این وقت چیز نیست
[01:21:31.000 --> 01:21:32.000]  کاندوم استفاده می کنی؟
[01:21:32.000 --> 01:21:33.000]  نه
[01:21:33.000 --> 01:21:35.000]  بلاخره قانوندگی داره
[01:21:35.000 --> 01:21:39.000]  این قانوندگی از خانومتهای واجه ها اینجا میشه
[01:21:39.000 --> 01:21:42.000]  اول مثلا اگه نزدیکی کرده
[01:21:42.000 --> 01:21:44.000]  بعد کاندوم استفاده کرده
[01:21:44.000 --> 01:21:46.000]  قانوندگی این بوده که
[01:21:46.000 --> 01:21:48.000]  بچه ازن نمیدونه
[01:21:48.000 --> 01:21:48.500]  جان؟
[01:21:48.500 --> 01:21:49.000]  بیسیم نمیدونه
[01:21:49.000 --> 01:21:50.000]  میترسیم از بچه ای؟
[01:21:50.000 --> 01:21:51.000]  نه، نه، نمیشه
[01:21:51.000 --> 01:21:54.000]  بله ها که این کلومیگی مشترکی
[01:21:54.000 --> 01:21:58.000]  اگر همیشه کاندومه فقط به شما بدم
[01:21:58.000 --> 01:22:02.000]  اگر نه، امکان داره یه وقت بدون کاندوم هم تاشته باشید
[01:22:02.000 --> 01:22:04.000]  حتی یک بار، باید دو درست نداریم
[01:22:04.000 --> 01:22:06.000]  کدوم دوستش بگیر
[01:22:06.000 --> 01:22:06.500]  نه؟
[01:22:06.500 --> 01:22:08.000]  در جدار برنامه بگیرم
[01:22:08.000 --> 01:22:10.000]  از اینجور را سپاده بودید و نمیدونید به شما
[01:22:10.000 --> 01:22:12.000]  و از اینجور را بزیار میگیرید
[01:22:12.000 --> 01:22:14.000]  خاله جزمان من این نوشته بودم
[01:22:14.000 --> 01:22:16.000]  مثلا من شما
[01:22:16.000 --> 01:22:18.000]  من به موضوعی برای خودم هستم
[01:22:18.000 --> 01:22:20.000]  از زمان که رافت از دنبال نزدیک جمع کرده
[01:22:20.000 --> 01:22:22.000]  من خیلی سرگاه شدید دارم
[01:22:22.000 --> 01:22:24.000]  اخیرا هم
[01:22:24.000 --> 01:22:26.000]  چند ماه پیش
[01:22:26.000 --> 01:22:28.000]  خیلی بسیار نادر انتفاق میخوادم
[01:22:28.000 --> 01:22:30.000]  احساس از
[01:22:30.000 --> 01:22:32.000]  احساس از چیز میگردم
[01:22:32.000 --> 01:22:34.000]  برد عفونت بودید
[01:22:34.000 --> 01:23:04.000]  اینکه اینکه اون رو بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر ب
[01:23:04.000 --> 01:23:08.000]  یک محلوله یک فهمات درست کردن
[01:23:08.000 --> 01:23:12.000]  این مسئله ای آلت روزی دو باری سه باری سپاره گویی بهتر
[01:23:12.000 --> 01:23:16.000]  ظرف دردن ده روز از شما برداشته میشه
[01:23:16.000 --> 01:23:18.000]  این شامل میشه خیلی راحت باشه
[01:23:18.000 --> 01:23:20.000]  نه شامل خوب میشه
[01:23:20.000 --> 01:23:22.000]  این است حالا اون خیلی بخشت
[01:23:22.000 --> 01:23:24.000]  نه بخشت
[01:23:24.000 --> 01:23:26.000]  به هانو باز کن نه تنمونش نمون باشه
[01:23:26.000 --> 01:23:28.000]  صبح خیلی زیادی مشکل است
[01:23:28.000 --> 01:23:30.000]  شبیه به بابا
[01:23:30.000 --> 01:23:32.000]  آب دهره بخشت بودیم
[01:23:32.000 --> 01:23:34.000]  همه ده هنگورتونیم
[01:23:34.800 --> 01:23:36.800]  من جهان میدیم باشم
[01:23:42.480 --> 01:23:44.480]  این کف نقص میرسه
[01:23:44.480 --> 01:23:46.480]  این برگشت نسید برگشت
[01:23:46.480 --> 01:23:48.480]  از زمان ایمان هم یادمدید هست با ما
[01:23:58.160 --> 01:24:01.520]  بعد توضیح کنم مثلا خریدازی میبینم
[01:24:01.520 --> 01:24:05.520]  این تنگ افناست و باید تیار را ازن رو هم بگماز دست
[01:24:22.520 --> 01:24:23.520]  اسم خانم چه بود؟
[01:24:24.520 --> 01:24:25.520]  سریده سریده فقری
[01:24:25.520 --> 01:24:26.520]  سریده؟
[01:24:26.520 --> 01:24:27.520]  سریده فقری
[01:24:27.520 --> 01:24:57.520]  از اینجوری کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید کنید
[01:24:57.520 --> 01:24:59.880]  کامل استفاده کنید. شما کسی دیگه ای نداشتید
[01:25:00.000 --> 01:25:30.000]  نه، بابا، میدونم، چون مختلف شما نمیدونیم، حتما این برزین باید درمان شد، چون این در خانه ها، این خطرات داخلی داره این اگه درمان نکنیم، برای مرد خطر نداره، مرد فقط نشان دیده، ولی اگه زن رو درمان نکنیم، که اینشون حتما داشته کشان گرفتید، این برای زن میتونه مخاطرات سیلوکس، تشکرات جراحی هم کشیده در دراز با درخلا، ولی برای زن علامت این نداره متص
[01:25:30.000 --> 01:25:53.240]  اینجا بگیرد سبت کنم برای اون مسئله خیلی تا گلو که میگید و ناقتیه برکشت رسیده میده
[01:25:53.240 --> 01:25:55.240]  توشتون رو سوزشون؟
[01:25:55.240 --> 01:25:57.240]  توشتون رو سوزشون، اون برگشت بلغمه
[01:25:57.240 --> 01:26:01.240]  درمی گرده تفخی خاصی باید صبح این که
[01:26:01.240 --> 01:26:03.240]  تا یه روز انتفاق رو رسید بیشتر؟
[01:26:03.240 --> 01:26:07.240]  بله، اون شب که میخوابید این سوزتی بیشتر میاد
[01:26:07.240 --> 01:26:09.240]  روزها و صبح ها مخصوصا بیشتر میدن
[01:26:09.240 --> 01:26:16.240]  خب بیماری ریپلاکسه، اون بیماری مهمیه اگه خوب درمان نشه
[01:26:16.240 --> 01:26:21.620]  مقدمه ای هست برای دور از جنگ دور از جنگ سرطان مری ای کنید
[01:26:21.620 --> 01:26:26.120]  چون این برگشت مختبیات میده برای مری مناسب نیست
[01:26:26.120 --> 01:26:31.220]  باید حتما درمان بشید شما اونو به شکل تلقیه دهان و خلط بشکرد و ایزا میبینید
[01:26:31.220 --> 01:26:36.420]  ولی باید از این طرف برای صراحتیتون اون درمان بشید و باید مراجعه بکنید
[01:26:36.420 --> 01:26:42.520]  پوستتون 99% با این یه نسخه برطرف میشه و اگه بعد دو هفته باقی مان میان
[01:26:42.520 --> 01:26:51.520]  ولی برای این مسئلهی که گفتید که تو دهانه احساس می کنید، این دورها تقریبا روبه اتمام رفت که میشه دو هفته مراجعه بکنید.
[01:26:51.520 --> 01:26:54.520]  خب، برای خانم هم یه نسخه هست، همین کافیه.
[01:26:54.520 --> 01:26:57.520]  بردونجا صفتش بکنم و بعد برسید.
[01:26:58.520 --> 01:27:03.520]  خانم بارانی، یه به دیگه اضافه شد در خانمش رو دارو بشن.
[01:27:12.520 --> 01:27:42.520]  در اینجا، با اینکه اینکه شب نباید بخورید، اینکه شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید شب نباید
[01:27:42.520 --> 01:27:44.520]  تا به شبهای دسته بکن
[01:27:44.520 --> 01:27:46.520]  و بعد
[01:27:46.520 --> 01:27:48.520]  این سنگیری به صبحگاهیش باهم مرد میشه
[01:27:48.520 --> 01:27:52.520]  ولی زرگاهیش مردود به آزمایش خوبیه که داشتیم به شجاعت داده
[01:27:52.520 --> 01:27:54.520]  حالا غذا داریم خوب می کنیم
[01:27:54.520 --> 01:27:56.520]  تو غذا بترس
[01:27:56.520 --> 01:27:58.520]  موباره شما بود نفر قدر
[01:27:58.520 --> 01:28:02.520]  آقای موباره شجاع بذاشت
[01:28:02.520 --> 01:28:04.520]  بیرون داخل
[01:28:04.520 --> 01:28:06.520]  آقای بیرون
[01:28:06.520 --> 01:28:08.520]  از همه موشک دارم
[01:28:08.520 --> 01:28:10.520]  چی؟
[01:28:10.520 --> 01:28:16.520]  برای ورزش کرده از یک هفته از این جاگود روی جا اندازی تمام شد ورزش راحت شد
[01:28:16.520 --> 01:28:18.520]  یک هفته مردید
[01:28:18.520 --> 01:28:20.520]  او که تمام
[01:28:20.520 --> 01:28:24.520]  حرکتی که گفتم رو تکرار بکن
[01:28:24.520 --> 01:28:27.520]  از اون خیال صد درصد تا آخر اون راحت شد
[01:28:27.520 --> 01:28:31.520]  مگه اگه یک وقتی دیدی مثلا یه غذایی بدی کردی تکرار شد
[01:28:31.520 --> 01:28:34.520]  همین ورزش رو انجام بده 99 درصد بر طرف شد
[01:28:34.520 --> 01:28:36.520]  اگه همان می آیی دقیقا بزرگ شد
[01:28:36.520 --> 01:28:38.520]  بجیباله ها سلام
[01:28:40.520 --> 01:28:42.520]  یاد دست داریم
[01:28:47.520 --> 01:28:53.520]  آقایی بهتر دیگه من که چی برای از کجا شکر میدم
[01:28:54.520 --> 01:29:00.520]  این نفسم میگیره کسی خدا نبودی که فقط این داری رو دار من که از دار
[01:29:00.520 --> 01:29:03.520]  دنبالستان که رفتن یاد دار
[01:29:04.520 --> 01:29:07.520]  موقع میخورم متکه خواب آورم
[01:29:07.520 --> 01:29:09.520]  بله این مواد مخدر داره
[01:29:09.520 --> 01:29:12.520]  همینی که بوده ها رو روی کنه
[01:29:12.520 --> 01:29:15.520]  دیگه هیچ چیز نشب داره نداره
[01:29:15.520 --> 01:29:18.520]  اینو میخونید راحت میخواد
[01:29:18.520 --> 01:29:22.520]  بیشتر بخورم، این ها چیزی چهار ساعت یا کم تایمش داره
[01:29:22.520 --> 01:29:29.520]  ولی این بدش اینه که معتاد میکنه، این پشکات مخدر داره، پشکات نداره، حالا باید بخوره دیگه
[01:29:29.520 --> 01:29:35.520]  حالا این همون من رفتم همجور آزاد بگیرم، شاید داشته باشن
[01:29:35.520 --> 01:29:41.520]  نه، نه، نارا نمیدن، حالا این شفیه های مختلف هم داره، حالا همین میدن براشون
[01:29:41.520 --> 01:29:46.520]  اسمش هم هست، زانک سیاز آلپرا زولان، خب شب یک دانه بخوریم
[01:29:46.520 --> 01:29:48.520]  این فکر بی خیال می کنه
[01:29:48.520 --> 01:29:52.520]  یعنی دیگه موقع می خواهم اینگاه نگاه که من
[01:29:52.520 --> 01:29:55.520]  این نفس همه آخر برای چی بگیرم
[01:29:55.520 --> 01:29:58.520]  حسابی هم می گه حسابی، مال حسابی
[01:29:58.520 --> 01:29:59.520]  بله، حساب
[01:30:00.000 --> 01:30:11.000]  این اصابه آرام میگوید و باید با باوسته میشه، فیلن اشکال نداره چون افراد جوانو که اصلا نمیدیم، میگه موتات میشه، پشتی گره، بیتاره دل بکنه.
[01:30:30.000 --> 01:30:34.000]  اینجا اینجا خواهش میدینید که اون کارتن نیمیادی آن
[01:30:34.000 --> 01:30:36.000]  از این طریق
[01:31:00.000 --> 01:31:30.000]  از اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا برداری
[01:31:30.000 --> 01:31:32.000]  از سوزش کف پا تم زیاده نه؟
[01:31:32.000 --> 01:31:34.000]  نه
[01:31:34.000 --> 01:31:36.000]  سوزش کف پا قریمتی؟
[01:31:36.000 --> 01:31:38.000]  او نه زیاده
[01:31:38.000 --> 01:31:40.000]  زیاده؟
[01:31:40.000 --> 01:31:42.000]  آره
