================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۲۲_۱۸۰۰۵۶.wav
Total Segs  : 2068
[01:45:28.000 --> 01:45:30.000]  چند قنده؟
[01:45:30.000 --> 01:45:40.000]  سه ماهتون نه و هیفته است سه ماهه نه و هیفته یعنی که متوسط قند شما در سه ماه بزشته چازند.
[01:45:40.000 --> 01:45:44.000]  چرا قند ناشتاتونو چک نکردن؟
[01:45:44.000 --> 01:45:46.000]  نه میدونم.
[01:45:46.000 --> 01:45:50.000]  بعد یکی چشم بزرگت تا نویره بخوادید قضایی نداریم.
[01:45:50.000 --> 01:46:01.000]  نه، بعد تیروئیدتون کم‌کاری شدید داره، قرص رو نمی‌خورید؟ ناشتا یک ساعت رعایت می‌کنید؟ چقدر بعدش صبحانه می‌خورید؟
[01:46:01.000 --> 01:46:04.000]  من از اینکه می‌خورم دقیقاً بعدش نمی‌خورم.
[01:46:04.000 --> 01:46:07.000]  این‌جوری نامنظم...
[01:46:07.000 --> 01:46:09.000]  اونو بعد یک ساعت بگذارم؟
[01:46:09.000 --> 01:46:14.000]  یک الی سه ساعت ناشتا؛ نماز که بیدار می‌شوید، مصرف کنید، بخوابید کامل.
[01:46:14.000 --> 01:46:16.000]  بعد پانتوپرازول چی هست؟
[01:46:16.000 --> 01:46:18.000]  کاملاً، یک ساعت حداقل فاصله.
[01:46:18.000 --> 01:46:20.000]  قند خون‌ها در این سال درسته ها؟
[01:46:20.000 --> 01:46:22.000]  کلاً قند خون‌هاش بگویم...
[01:46:22.000 --> 01:46:26.000]  با این پرازول می‌خوردی؟ با این پرازول هم‌زمان می‌خوردی؟
[01:46:26.000 --> 01:46:30.000]  قند خون‌ها در این سال درسته ها بگویم تا الان این کار درسته، نمی‌خوردی.
[01:46:30.000 --> 01:46:34.000]  قند خون‌ها درسته ها، قند خون‌ها کجا بود؟
[01:46:34.000 --> 01:46:36.000]  از پا فاسد باید داریم.
[01:46:36.000 --> 01:46:52.000]  حداقل یک ساعت کامل؛ پلو، کلم، سویا، شلغم، لبو، ممنون از اینجا باید بردارید. [... repetitive background audio / music ...]
[01:47:08.000 --> 01:47:16.000]  روزی چند تا می‌خواستید؟ روزی چند؟ ناشتا و تیروئید، تیروئید می‌خواد الان که تا حالا اینجا رو نخورده.
[01:47:16.000 --> 01:47:17.000]  خب؟
[01:47:17.000 --> 01:47:30.000]  بفرمایید شش هفته بعد بشه چند روز آزمایش بدید تا تازه می‌خواد اثر کنه و این این چه اتفاقی می‌بینید؟ اینجا می‌بینیم شش هفته بعد چه بگیریم؟ این از این موضوع، حالا به این سراغ رو بگم.
[01:47:30.000 --> 01:47:32.000]  برای رفتن دارو چه اتفاقی بگیری؟
[01:47:32.000 --> 01:47:35.340]  از خود می‌کنم آی‌دی‌وکی رو گفته شکر کرده که بیشتر مصرفش کنه.
[01:47:35.340 --> 01:48:01.300]  طرف به جواب اصلاً نداره من می‌کنم شما می‌ایستید منو از اینجا که می‌بینیم چطوری می‌کنم شکرم دیگه طیب دیابتیه خب می‌گوید پادتن‌ها ضعیف شده دوز بزرگانتون بازتون با چک می‌شه شکرمتون بزرگانتون تجمع جرم می‌کنید جرم در دورتون تا بسکین مای رو بالا میده شما باس چیز چربی چی می‌کنید دورو نکردید؟
[01:48:01.300 --> 01:48:05.300]  چربی چیزی بگو کنم؟ این روزواستاتین رو کنید.
[01:48:05.300 --> 01:48:07.300]  دوز اونو تا حالا مصرف نکرده باشید.
[01:48:07.300 --> 01:48:12.300]  آه، چون بعد زور حد دارد چیز پنج دارد اون پیدا رو بگیرند.
[01:48:26.300 --> 01:49:12.300]  شکلات مشابه به پسته مندونه، خربوزه، انگور، موز، ماکارونی، اصل روبرو، کلوچه اینا همه ممنوعه، آب‌نبات، قند رورتی رژیمی مشکل ندارید چاییتون با یه دونه با توت خشک، از توت خشک روستایی می‌تونید بخورید توت خشک، خرما، یه چارک خرما خشک با یه دونه عناب با دو سه تا مویز نونتون لواش نباشه، نون‌های دیگه مشکلی نداره و سنگک و جو ترجیحاً همونه برنجتون راحت ۱۰ الی ۱۲ قاشق برنج سیر نمی‌شید، عدس، ماش، لوبیا چشم‌بلبلی.
[01:49:12.300 --> 01:49:15.300]  عدس، من نقرس دارم، عدس بپزم چی؟
[01:49:15.300 --> 01:49:20.300]  نقرس فقط اسفناج و گوشت قرمز ممنوعه.
[01:49:20.300 --> 01:49:24.300]  عدس هضمش می‌کنم؟ نه، خب مجبور بگیرم، عدس نفخ داره.
[01:49:24.300 --> 01:49:51.800]  نه، نفخه‌نخفه بهتر بودم اون نقرس رو بکنم اون پولیه از همچنان خوب از این هم بهتری‌هایی توی سونوگرافی پروستات بوده خب ادرارتون قلب داره که همونی بهتر خوب ناشی از همین موضوع و بس من بعد مصرف از این هم من برد دارو بنویسم، بگی دارو کنه باز کنه نده بعد باید دفتر سلامت یه برگه بگیریم داروی کنیسی پرونده یه پر بعد این پرونده تو آزما دارو بیرون میشه.
[01:50:00.000 --> 01:50:34.680]  از این حالت، بیمار بیمار در مطب پزشکی، داروها، آزمایش و نسخه. بعد این سوال هم بهش بشوند. محل کارشون بست. دیده اون لاشان هم با اوکناش...
[01:50:34.680 --> 01:50:40.680]  حسن شما می‌دونید بهش می‌روند. خودش هم دور و بر مستعد دارید. دیابت خیلی جنگی دارید.
[01:50:40.680 --> 01:50:44.680]  هر کی بهش میده این لحظه... می‌دونید.
[01:50:44.680 --> 01:51:38.880]  شما من موضوع خوراشید. چشم داریم. و... سیده هایی تو که استفاده می‌دونید. نه. انشالله اینها رو که باید کنید انشالله که عوضتون خوب می‌شن. با استروئید داریم؟ بله خوب تسخانه سایت‌ها کلن همون استیروید شده کنید باید باید بردن خواهدتون تماس می‌دید بعد که رفتون ندادن فردا نیم‌پیش آقای سالاری در درمانگاه هست دلالت اینو ازدواج بعد اون خودش می‌گه این نسخه می‌کرده را گرین دارو نشی نشده بعد اونا یه برگه می‌دن برگه که می‌دن می‌آی اینجا ما دارو اگر باید دارو بشید، باید بشید بشید و داروتون بشید فعلاً تا روزی که روی همون داروتون استفاده کنید تا پرونده درست باشه شماره تماس می‌فرمایید؟
[01:51:38.880 --> 01:51:43.880]  512-377-67-81
[01:51:43.880 --> 01:51:45.880]  تقریباً شما...
[01:51:45.880 --> 01:51:47.880]  سلامت باشید.
[01:51:47.880 --> 01:51:57.880]  تصفیه یک بار گزنه می‌تونیم یک تا دو بار بجوش میدیم شنبلیله گزنه بامیه بامیه دارچین.
[01:51:57.880 --> 01:52:01.880]  نه پرونده باشید سلامت باشید.
[01:52:01.880 --> 01:52:05.880]  اول داروخونه بگیرید و این‌جوری هست.
[01:52:05.880 --> 01:52:21.880]  اگر داروخونه بگیرید، این‌جوری هست که من دارو آزاد نمی‌خواهم اگر اینکه من کاری مزخرفاتی درست کردم، اگر داروخونه بگیرید اگر اون داروی نسخه باز بشه، برگشت بخوره بعد سلامت برگه بده، بیا در این‌جور پرسه و برده تو پرونده تو.
[01:52:21.880 --> 01:52:25.880]  سلامت باشید.
[01:53:01.880 --> 01:53:04.880]  باید باید بردار باشیم که پرونده ما چی شد خب؟ باشیم.
[01:53:04.880 --> 01:53:07.880]  همون درد که باید بشید یه اتاق ششه یه سنت چند.
[01:53:07.880 --> 01:53:28.880]  نه نه نه نه آره جان سنوات کدوم گردن درد بوده چند روز سنوات بوده؟ از دیروزه قند چربی فشار؟ چند روز درد بوده؟ از شهر زیادی گرم دهیم نه خب برس در بوده چرا؟ برای اونا تیره بوده برای ما زیاد در بوده.
[01:53:31.880 --> 01:53:43.880]  اینجا باید برداری کنید. [... repetitive background audio / music ...]
[01:54:25.880 --> 01:54:49.880]  آمون آمون آمون [... repetitive background audio / music ...] خوب هم با چین جان شخصی از چون که ایمپلت همون می‌داری ببینم میشه با دو زن چون تبلتش.
[01:54:49.880 --> 01:54:51.880]  چون تبلتش...
[01:54:51.880 --> 01:54:59.980]  [... repetitive background audio / music ...] مرسی کنید.
[01:55:00.000 --> 01:55:30.000]  بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیش.
[01:56:00.000 --> 01:56:06.000]  این برابر است؟ آره کلاً رو نیستی که با آدواسی بگیری می‌گفت.
[01:56:08.000 --> 01:56:12.000]  حتی اخطار داده بود که از ساعت ۱۰۰ از ۱۰۰ از یه خدمت.
[01:56:13.000 --> 01:56:22.000]  می‌بینم دارن چی کار می‌کنند تو این عرصه پس هم نرسد ما رو ترک بودن بیاییم این بس شد؟ آره بس شد در من کنم ببین تومور آمده‌ای تو؟
[01:56:22.000 --> 01:56:24.000]  تومور اونو من نداریم تو کی فرمه کن؟
[01:56:24.000 --> 01:56:26.000]  اما فکر کرد اینو می‌خوای نبودم.
[01:56:26.000 --> 01:56:36.000]  آه باش ببخش یعنی بیرون برش و اینکه می‌دونی می‌دونستم ازیده فکر کرد اینو می‌خوای بودم و برم کامل کنن نسخه نیاد میرم برده برده بیرون برم.
[01:56:36.000 --> 01:56:42.000]  خب اینو ترمینال برم خودمو ستر داره بس اگه بشه بزن بیرون شو.
[01:56:42.000 --> 01:56:44.000]  از خود دادیم همه ما.
[01:56:44.000 --> 01:56:46.000]  باور کنید این وقت سخت شده کار.
[01:56:46.000 --> 01:57:06.000]  که این برد با سیستم نیست سخت شده کار کرده این برد به سیسته یک نسبتاً پرینت است که نمی‌خوره قطعه برد سایت‌ها بعد الان دادن سایت‌ها رو عوض می‌کنن با تو خودتو این برد داغونی کنی مردم گناه دارن.
[01:57:06.000 --> 01:57:08.000]  از اون پشتی رو ندید کنی.
[01:57:10.000 --> 01:57:22.000]  ناردادی اینو نباید هیچ رخ بکنی چرا اینو می‌کنی؟ برای مریض قرنطینه و پشت شاکون با سیستم توجیه میشه این تنویشتوهایی بیده؟ نه بیده هیچ‌کدوم.
[01:57:22.000 --> 01:57:24.000]  نه نه از دو داره.
[01:57:24.000 --> 01:57:28.000]  نه بیده هیچ‌کدوم.
[01:57:28.000 --> 01:57:30.000]  [... repetitive background audio / music ...]
[01:57:46.000 --> 01:58:28.000]  برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از اینکه برخی از این‌ها از تو آدم‌های عادی هم نباشه برای خود چون که می‌گن چون قویه خوب هست و گرامون که همه دکترها بلد هم نمی‌زنن.
[01:58:28.000 --> 01:59:13.000]  برای استرس به نظر می‌گن آره الان دارم چون ممکنه تنهایی ندارم من طاق می‌کنم بگم اگه چی که رسالت بزنم چون از اینجا باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید...
[01:59:13.000 --> 01:59:15.000]  اما یک محض من آب و گاز نمی‌ساختم.
[01:59:15.000 --> 01:59:17.000]  آب و آب و گاز نداریم.
[01:59:17.000 --> 01:59:29.000]  دیگه اینکه یک بار هر روز یک نفر یک کپسول رو سالی کنم من این ساختم هم با این محض رو ساختم این رو ساختم [... repetitive background audio / music ...]
[02:00:00.000 --> 02:00:30.000]  اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که اینجا باید بردارید که...
[02:01:42.000 --> 02:01:48.000]  این کار را به خودتون بردارید. [... repetitive background audio / music ...]
[02:02:04.000 --> 02:03:03.980]  از اینجا باید بردارید که اینجا باید بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید که اینجا بردارید موسیقی در موسیقی.
[02:03:32.000 --> 02:03:41.000]  قندشون عموماً چنده؟ ست و سیر ۵۰ ناشتا ساله، ۵۰ دیگه بالا است.
[02:03:45.000 --> 02:04:55.200]  ایوانسی چند مرد چند مرد شکلات داری؟ چند مرد؟ هشت و شش؟ هشت و شش؟ بالا شب‌ها چه قرصی پندشو استفاده می‌کنی؟ سه مدل، دو مدل، همه هم یاز‌هایی می‌کنی اونو بررسی آورده بود و باید برس برسشو کم کرده می‌خورن باید کلیه رو کلیه به آنکلوتیک می‌خورن بعد انشاالله کم‌کم کلیه به آنکلوتیکشو عوض کنیم که اونو مثلاً توی آرکاد موسیقی ممنون افتقان می‌بینیم از هر مورد کلیه کلازی اینو می‌خوره باید می‌خوریم آه اینی بود اینو تو باید می‌خوریم آه نه اون خیلی قدر شاگرده باید اون روز چند بار می‌خورید؟ اولین سه بار می‌خورید اولین دو بار اون سه بار که خیلی زیاده از اون یای سامانه که بود اون روز باید از دو بار کمش کردیم دو بار اون روز دو بار شب کامل می‌خورید؟ نه دست به شب زرفت نمی‌خودی؟ اون روز...
[02:05:00.000 --> 02:05:06.000]  از اینجا باید بردارید. [... repetitive background audio / music ...]
[02:05:22.000 --> 02:06:22.000]  شکلات، شلغم، دلستر، خربوزه، انجیر، میوه‌های شیرین، گلو، شپرونو، بادام خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی خیلی سنم هستش؟ سنم هستش سامانه اوکی چون داروی سفت نمی‌دم.
[02:06:22.000 --> 02:06:24.000]  ولی الان به نظر تو داروی نرمیدم.
[02:06:24.000 --> 02:06:26.000]  چون داروی نرمیدم.
[02:06:26.000 --> 02:06:28.000]  اوکی.
[02:06:28.000 --> 02:06:32.000]  اوکی [... repetitive background audio / music ...]
[02:06:40.000 --> 02:06:58.000]  خب نه سخت که نیست اون چیزی که در شیمی‌درمانی گفته دیگه ناشتا بدن‌مون بازم گفتیم در خود می‌زنیم دوران بمیمونه نه سوابق اینا می‌خواهی بری می‌گه که چیزه بیماره بعد هیچ کار خلاص نه باید اتفاقاً مثلاً که می‌تونید ازشون همون مصدق باز تندید بزنید.
[02:06:58.000 --> 02:07:06.000]  آره، نمایش سوابق رو می‌خوام یه بررسی بکنیم، شماره‌تون توی دفتر پیشخوان ثبت شده؟
[02:07:06.000 --> 02:07:12.720]  حالا من شماره نمی‌ذارم باشه برم و من شماره رو بفرستم به خانم مجیدی بگویم.
[02:07:12.720 --> 02:07:25.820]  سلام.
[02:07:25.820 --> 02:07:26.340]  سلام.
[02:07:26.340 --> 02:07:35.880]  باشه‌، برم.
[02:07:35.880 --> 02:08:05.880]  از اینجا باید بردارید که... [تکرار نامفهوم]
[02:08:05.880 --> 02:08:07.880]  که سرطانشو عمل کرده؟
[02:08:07.880 --> 02:08:13.880]  این چطوری میشه؟ شما مگه پرونده ندارید تو سیستم دیگه؟
[02:08:13.880 --> 02:08:15.880]  من این رو می‌آورم.
[02:08:15.880 --> 02:08:17.880]  چرا، ورم سرطانی داره؟
[02:08:17.880 --> 02:08:19.880]  و الان داره شیمی‌درمانی میشه؟
[02:08:19.880 --> 02:08:25.880]  نه دیگه، این‌ها تموم شده، فقط همین دوره‌ای که شما می‌گید رو استفاده می‌کنه، همون‌ها رو تمام کرده.
[02:08:25.880 --> 02:08:27.880]  خب ممکنه دوباره یک بررسی بکنه.
[02:08:27.880 --> 02:08:36.880]  شرح‌حال داشته باشه، یه آزمایش می‌نویسم، یک آزمایش می‌نویسم، حتماً انجام بده لطفاً.
[02:08:36.880 --> 02:08:57.880]  درم (ورم) همه‌جاش چیزی نزده، چی بوده؟ درم هم حاضر نیست آثاری بزنه، زبونش این ورم‌ها با چی درواست یا؟ همه‌جاش هم درواست، کلاً تموم شده، یک سِرم دیگه سِلیس به روشده، این دیگه دیگه چی داره؟ شکر من کنم، کنم، بچه کنم.
[02:09:47.880 --> 02:09:55.880]  از اینجا باید بررسی کنید. اینجا باید بررسی کنید. [موسیقی پس‌زمینه]
[02:10:00.000 --> 02:10:12.000]  بعد، مطب پرسیکا همه رو برداشت، به ضبط قطعی نرسیدیم، از هر کدوم سپر رو رسوی و بعد برداشت تو شربت دیگه می‌توانیم.
[02:10:12.000 --> 02:10:18.000]  شب هم اصلاً خوب نیست برای بیمار، رقیق‌کننده توی خونه، داروهای دست‌ساز نباید داد.
[02:10:18.000 --> 02:10:19.000]  سرگیجه؟
[02:10:19.000 --> 02:10:20.000]  آره.
[02:10:20.000 --> 02:10:52.000]  از اینجا باید برداریم که... [تکرار نامفهوم]
[02:10:52.000 --> 02:10:56.000]  خب، من می‌گم زانو درد می‌کنه می‌گه می‌خوام برم بیرون از خونه.
[02:10:56.000 --> 02:10:58.000]  احساسی ما با هم می‌لرزیم.
[02:10:58.000 --> 02:11:18.000]  با هم می‌ذارم می‌گم یادداشت بردار، یادداشت دیگه شما تماس می‌دونید چی می‌توانید بکنید؟ اون ۹۱۰ ۶۸ ۲۷ ۸۹۵ ۹۱۰
[02:11:18.000 --> 02:11:22.000]  از این آدرسی که شما بردید، بیشتر همین هیچی، داروی هیچی نمی‌ده.
[02:11:22.000 --> 02:11:28.000]  چرا؟ می‌ریم اصلاً برای سایت برده برای‌شون دارو می‌دیم، اصلاً بگیر و آزمایش می‌دیم.
[02:11:28.000 --> 02:11:34.000]  اصلاً آزمایش رو انجام بده بیرون، نه من اینجا ملاحظه ببینم، باید بیایم؟ نه مثلاً سامانه باید هست؟
[02:11:34.000 --> 02:11:42.000]  برید خودتون برید اونجا زنگ بزنید، خیلی ممنون، خداحافظ، خیلی سلامتی باشه، خداحافظ شما.
[02:11:42.000 --> 02:11:44.000]  سلامت باشید.
[02:12:12.000 --> 02:12:21.000]  خب، حالا کم‌خونی و بعد به پلومینورها رسیدید، درستید و پدر و مادرتون هم دارن؟
[02:12:21.000 --> 02:12:22.000]  نه.
[02:12:22.000 --> 02:12:24.000]  اونو داری خاله؟
[02:12:24.000 --> 02:12:26.000]  چی‌که هست؟
[02:12:26.000 --> 02:13:20.340]  مادر هندونه خربزه‌ای نه زیاد خوردی؟ انگور هندونه خربزه‌ای نه زیاد خورده؟ آه، تا اصلاً قندت می‌آمده بالا، گاهی داره بالا می‌ره خب؟ آه اگه این رو رعایت می‌کنید، قندتون که مثلاً پس‌لرزه‌ی دیابت می‌گیره این باید زیر ۵.۷ باشه یعنی شما قندت افتاده قندتون بالایی دوست می‌دیده رو‌شا‌به، دلمه، هندونه، خربزه، انگور، موز، برنج، ماکارونی این‌ها رو هستید چاییتون با قند اصلاً باید توش قند نکنید، ادراحتون راحت می‌شه پیشایشتون کم شده هیچ فرق نکرد، زور به زورکی یکم گشاد و جنگ جنگ برم کرده و در پولیتون بشه گستاتو جنگ جنگ، چند ساله شدید؟ پنجاه و چند ساله‌تونه، قندتون چنده می‌گه؟
[02:13:20.340 --> 02:13:22.340]  رعایت کنم؟
[02:13:22.340 --> 02:13:24.340]  آفرید.
[02:13:24.340 --> 02:13:26.340]  رعایت می‌کنم.
[02:13:26.340 --> 02:13:36.340]  آزمایش قندتون خوبه، شدید بخشید کم‌خونی دارید، گوشتون هم نیست که هم استفاده می‌کنیم.
[02:13:36.340 --> 02:13:36.840]  که درمه؟
[02:13:36.840 --> 02:13:37.340]  بوسن بوسن.
[02:13:37.340 --> 02:13:38.340]  چرا بوسن؟
[02:13:38.340 --> 02:14:19.340]  پدر مادر یک مشکل خاصی نداشتن؟ نه، اما دایی خاله این‌ها چی بودن؟ نه، ما تو آقا انتظار کم‌خونی نداری خب؟ گوشتون بواسیر نداره؟ چرا کم دارم؟ آه پس اصلاً اونجا داری خون از دست چون بدن تو داره دیگه خون داره کم؟ اوه خیلی شاید فرقی کنه با چشم دیده نمی‌شه خب؟ من یادداشت می‌کردم قند خون نمی‌نوشتم، ببینید چرا کم‌خونی باشه؟ مرد اصلاً نباید کم‌خونی باشه خب؟ بعد پرس‌ات آهنگتون رو بگویید پرس‌ات آهنگتون رو مستقبل می‌گیرم این تمام شده، این رو حالا نمی‌نویسم، آهنگتون ایرانی می‌نویسه یا خارجی؟
[02:14:19.340 --> 02:14:20.340]  خارجی باشه.
[02:14:20.340 --> 02:14:32.340]  به توجیهتون رو به خارجی نوشت، پرس‌اتون از نظر بدن خیلی خوب بره این‌جوری برگرده بود. [موسیقی پس‌زمینه]
[02:14:54.340 --> 02:15:02.000]  خوش‌بین شروع کردم، خانم شروع کردم، خوبی اینجا باید بگو تو سفر ایشم چرا؟ از اینجا باید بردار و برداریم.
[02:15:02.000 --> 02:15:24.000]  خوب، نه، بعد پولستات تو مفهومت داریم. به‌خاطر اونکه سخت‌تر هست. تا اون صورته گرفته پولستات شدیم. نه، نه، نه، صورته گرفته نه. بس خودم برداریم. سخت‌تر برداریم. تصمیم بچه داشته هستم، برداریم.
[02:15:24.000 --> 02:15:26.000]  بچه داشته نه، نه.
[02:15:26.000 --> 02:15:43.000]  نه به‌خاطر که پوست پولیستان یکی شده منصوب نوک برچه دارم یعنی نوک موقعی پوست می‌کنیم اقدام باهداری کنیم برنامه اگر دونه مثلاً عوض کنیم اینو سرسی نمی‌دونیم هر وقت سرسی
[02:15:43.000 --> 02:15:45.000]  ما هر وقت ازشیم.
[02:15:45.000 --> 02:15:50.000]  سرسی نمی‌دونیم مثلاً سونو‌فست شد، سونو آزمایش داده.
[02:15:50.000 --> 02:15:57.000]  دوباره همون موضوعش خود رو بردم اینو بگم آزمایش هم بردم اینجا باید بخشیم.
[02:15:57.000 --> 02:15:59.000]  [موسیقی پس‌زمینه]
[02:16:21.000 --> 02:16:31.000]  همه مکملی هست ۹۱۱-۷۷۶-۸۲۵-۷۲۱ خب تماس می‌دیم قدمت فرم آزمایشتون با‌شداری نداره.
[02:16:31.000 --> 02:16:34.000]  از‌شم من صبح می‌رم بیایم.
[02:16:34.000 --> 02:16:35.000]  نشسته باشم؟
[02:16:35.000 --> 02:16:36.000]  نه نه.
[02:16:36.000 --> 02:16:38.000]  خب صبح هفت می‌رم بیایم.
[02:16:38.000 --> 02:16:45.000]  بعد بچه‌ها بهتون زنگ می‌زنن کد رهگیری می‌دن، سونوگرافی‌تون هم که تشکیل می‌برید.
[02:16:45.000 --> 02:16:46.000]  سونوگرافی هم میده؟
[02:16:46.000 --> 02:16:47.000]  خواست ندارم.
[02:16:47.000 --> 02:16:49.000]  چرا؟ بدون کد رهگیری بدی؟
[02:16:49.000 --> 02:16:51.000]  با تون استعمال آمده هست.
[02:16:51.000 --> 02:16:53.000]  همون دارون.
[02:16:53.000 --> 02:16:55.000]  تا آزمایش رو انجام می‌دهد؟
[02:16:55.000 --> 02:17:09.000]  آزمایشتون رو با سونوگرافی فردا صبح ثبت کنیم چون اینو سیایی پامه نسختون باطل می‌شه فقط داروتون برای اینو سبب اگه درمی‌گیرین تا از بیرون بهتون زنگ می‌زنیم.
[02:17:09.000 --> 02:17:13.000]  سونوگرافی همون موقع انجام می‌شه؟ بله.
[02:17:13.000 --> 02:17:15.000]  آزمایش رو سونوگرافی انجام می‌دهد؟
[02:17:15.000 --> 02:17:17.000]  نه.
[02:17:17.000 --> 02:17:19.000]  اینجا سواره‌ست؟
[02:17:19.000 --> 02:17:21.000]  اینجا سواره‌ست.
[02:17:21.000 --> 02:17:23.000]  اونجا از گنبره ایم.
[02:17:23.000 --> 02:17:27.000]  بسیار همه چیزی محسن دارم باید همسواره نیم.
[02:17:27.000 --> 02:17:29.000]  باید بسواره‌هایت کنیم.
[02:17:29.000 --> 02:17:31.000]  بسواره‌هایت ما باید فیه هستیم.
[02:18:01.000 --> 02:18:23.600]  از اینجا با این نفس با این پاها برچه از پلاک آمدید؟
[02:18:23.600 --> 02:18:39.600]  کاری نبود بگیرم من یک مدد دندان دارم، یک مدد کشور دارم از صبح برم می‌کنم پاونر رو برای خونم بیرون برده‌تر همین‌جا باید برزم من رنده این ماشه خودم می‌کنم برای دیگه سنجش‌گر.
[02:18:39.600 --> 02:18:44.600]  خب، آقا سونوگرافی‌تون کسی صفرا که سنگ داره.
[02:18:44.600 --> 02:18:45.600]  بله دارم.
[02:18:45.600 --> 02:18:51.600]  آقا سونو درده‌ای که پشتی گره اینا مالی کسی صفرا.
[02:18:51.600 --> 02:19:16.100]  اینجا می‌شه من خودم رو بردارم و خودم رو بردارم من همین‌جا این پرستان رو بردارم و می‌خواهم این تیغه، این تیغه، سمت راست منه اما اینجا می‌زنم، چندتا سلام می‌زنم من هر اینجا باید درست دارم و می‌شانم من فکر می‌فرمم از این شب اصلاً نه تونستم با آقای شد اصلاً تا می‌خواهم، همین می‌خواهم درد چون می‌شه.
[02:19:16.100 --> 02:20:24.000]  که سفراتون رو باید دربیارید، دکتر گفتی اینجا باید حتماً سنگ داره، جراحیش سبکه، بیمارستان تأمین، خب؟ دکتر ملکی به اون ببرید، چون بیمارستان تأمین خودتونه که دولت عمل کنه. بعد این از این، کلیه‌هاتون کیست داره، همین سمت راسته‌، اونم یکم درد میده، بررسی بشید چون اذییت می‌کنه. پروستات هم که بزرگه، پس میریم بیمارستان تأمین اجتماعی. دیگه من همش درد دارم، این پشتم میزنه، دیگه خودش سونو رو هم نشون میده، بیمار سنگ داره همه اینا. حالا آزمایش‌تونو بدید، قندتون تقریباً خوبه، زیاد شیر و شکلات و این چیزا نخورید، اوره‌تون خوبه، چربی خوبه، آزمایش کبد هم خوبه، یه ذره کم‌خونی.
[02:20:24.000 --> 02:20:27.000]  کم‌خونی باشه؟ خوبه‌، اسید اوریک خوبه، مثلاً؟
[02:20:27.000 --> 02:20:35.000]  تیروئید؟ خیلی نیست. روماتیسمتون آزمایشش فعلاً خواهشاً. تب مالت هم ندارید.
[02:20:35.000 --> 02:20:44.000]  نه، روماتیسمتون همون مدتی هست. اون مدرنه‌ هیلدور تونکی اونو همون بازار نیست؟
[02:20:44.000 --> 02:20:46.000]  الان پس‌فرداس، الان هست؟
[02:20:46.000 --> 02:20:47.000]  آره.
[02:20:47.000 --> 02:20:54.000]  از اونو بگو سپسین. این‌جور سپسین؟ اونو مدت یک روز سپسین.
[02:20:54.000 --> 02:20:58.000]  می‌رسید این وقت رو دنبال کسی سفرا، جراحی یا فرد؟
[02:20:58.000 --> 02:21:00.000]  نمی‌رسیم، نمی‌رسیم.
[02:21:00.000 --> 02:21:02.000]  که می‌جویید برید؟
[02:21:02.000 --> 02:21:14.000]  نمی‌رسیم، رفته من، ممکنه بچه هم هشت برمیسم، یک پقای پانه هشت برم، رفته سرخم، برم تره هم آمدن می‌بوده یک مقصد دم برم، کشور برم، سرزم برم.
[02:21:14.000 --> 02:21:19.000]  و بالاخره که باید برید، هنوز تا سرپای جوان‌ترید برید که آخ پیر بشید.
