================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۰۵_۱۳۰۰۳۷.wav
Total Segs  : 657
[02:13:52.000 --> 02:13:54.000]  دکتر، تکرار دیگه دیگه براش...
[02:13:54.000 --> 02:13:55.000]  دور و درمش.
[02:13:55.000 --> 02:13:59.000]  مولتی‌اینا ندی؟ کاکائو و مولتی انار ندی؟
[02:13:59.000 --> 02:14:01.000]  اصلا غذا نمی‌خوره.
[02:14:01.000 --> 02:14:03.000]  بلکه چیه؟
[02:14:03.000 --> 02:14:04.000]  بله؟
[02:14:04.000 --> 02:14:08.000]  اگر این خیلی بدداروویه، اینکه باید دیگه تدلیگی بدید.
[02:14:08.000 --> 02:14:10.000]  آره، خیلی بد.
[02:14:10.000 --> 02:14:12.000]  بدداروویه، بدداروویه.
[02:14:12.000 --> 02:14:14.000]  در این روز صبح هم استفراغ کرده؟
[02:14:14.000 --> 02:14:17.000]  آره، دستاش یخه‌، بقیه بدنش داغه.
[02:14:17.000 --> 02:14:19.000]  یا مثلا آقای یخه‌.
[02:14:19.000 --> 02:14:21.000]  همینو نمی‌گم، دستاش یخه‌.
[02:14:21.000 --> 02:14:33.000]  شربت مترونیدازول ندیم؟ به جاش هیلیترومایسین این شربته خوش‌مانده‌تر هم نمی‌خوره، نه اون نمی‌کنه، خوش‌مانده‌تر هم نمی‌کنه، حالا وقتی نخوره هیچی نمی‌کنه.
[02:14:33.000 --> 02:14:36.000]  آره اون‌جوریش که قبلی‌تر و بهتر بخوره نه.
[02:14:36.000 --> 02:14:38.000]  نه می‌گم خوشمزه‌تر.
[02:14:38.000 --> 02:14:40.000]  نه خوشمزه‌تر نیست.
[02:14:40.000 --> 02:14:45.000]  این همه مزارشو هیچ‌گویه، بچه سخته کنن، بچه هم بددارو کنه‌.
[02:14:45.000 --> 02:14:49.000]  بعد یه سال دیگه هم داشتن از این دواشو من باز می‌کنم که یک چال برون.
[02:14:49.000 --> 02:14:52.000]  دو هفته یک شان هم نمی‌خواییم.
[02:14:52.000 --> 02:14:56.000]  یک شان بیرونم روشیم، من درست دارم دو هفته مجاز روزیم.
[02:14:56.000 --> 02:15:00.000]  برد یه چیزی دیگه هم نمی‌خواستم، نمی‌شه برای ویدیو.
[02:15:00.000 --> 02:15:02.720]  این بروفن ببین کدومش بهتره یا استامینوفن؟
[02:15:02.720 --> 02:15:09.720]  ببین استامینوفنو چهار ساعت بدید، اگه تب کنترل نکرد بروفن بدید، بروفن با معده پر بدید، خالی نباشه.
[02:15:09.720 --> 02:15:12.720]  بعد اگه مثلا بخوایید یه روز بزرگ‌داشت بدید؟
[02:15:12.720 --> 02:15:15.720]  doctor (overlapped by patient_1]: اشکال نداره، همین که استامینوفن. باش. دستتون نرده؟
[02:15:15.720 --> 02:15:17.720]  بخوایش می‌خوانم خواهد بدم.
[02:15:21.720 --> 02:15:29.720]  بنابراین این شربت‌هاش روزیسته‌ با دیگرستشم هشت ساعت درخواسته. اینجا باید برداریم، باید برداریم.
[02:15:29.720 --> 02:15:33.720]  باید برداریم.
[02:16:53.720 --> 02:16:57.720]  بفرما.
[02:16:57.720 --> 02:17:27.720]  خیلی...
[02:17:27.720 --> 02:17:57.720]  اینجا...
[02:17:57.720 --> 02:18:02.720]  این هم جمعه داره وای، دکتر می‌ره برای تعمیل خیلی بیمار می‌شه.
[02:18:02.720 --> 02:18:13.720]  خب بعد این ضعیف هم هست الان سرما خورده، این داروی برگرده که اون آب دندخواد میده درخ می‌کنه، بعد چند کیلو وزنته؟
[02:18:13.720 --> 02:18:21.720]  ۵۰ کیلو سرم اینو براش کنید زید که تا جمعه ترما می‌شه.
[02:18:21.720 --> 02:18:28.720]  اگه این آموکسی‌سیلین داخل سرم ندید، ندیدین با ۵۳، ۹۳ رو بدیدین یا هم‌جا ۵۳ می‌مونید.
[02:18:28.720 --> 02:18:30.720]  باشی.
[02:18:40.720 --> 02:18:42.720]  کلت اینا می‌تونه با خود دیگه.
[02:18:42.720 --> 02:18:44.720]  بله.
[02:19:20.720 --> 02:19:30.720]  خانم یه لحظه بینم، خانم اجرافی سلو میشه بیرون درسته خیلی مجبور.
[02:20:26.000 --> 02:20:32.000]  این شربت انجیر برای که ما کردیم روزی دو بار، این‌ها روزی سه بار هم‌کنه داره بدین، بدین.
[02:20:32.000 --> 02:20:36.000]  و از کنج داروهای دیگر شد و تا روز روز رو بدن.
[02:20:36.000 --> 02:20:38.000]  مترونیدازول رو ختمی بده.
[02:20:38.000 --> 02:20:39.000]  آره.
[02:20:39.000 --> 02:20:43.000]  اگر دردار بی‌خداری داره دیمن‌هیدرینات بدین.
[02:20:43.000 --> 02:20:47.000]  بعد اصلا می‌فرد بدم.
[02:20:47.000 --> 02:20:48.000]  چون اینه رو بگیره.
[02:20:48.000 --> 02:20:53.000]  اینه سخته نوشته بشه نه روزی یه بار نوشته، نه هر هیچ سه ها نوشته بشه.
[02:20:53.000 --> 02:20:55.000]  های سه هم شدید استفاده کنید.
[02:20:55.000 --> 02:20:59.000]  این هم نوشته با آقای هستن همه نوشته باره.
[02:20:59.000 --> 02:21:01.000]  این چهار درگیر و آقا درگیر باره.
[02:21:01.000 --> 02:21:03.000]  باش دست رو درگیر.
[02:21:03.000 --> 02:21:05.000]  باش دست رو درگیر.
[02:21:43.000 --> 02:21:52.000]  بیشتر بدین خوب بیشتر سلام.
[02:21:52.000 --> 02:21:55.000]  سلام.
[02:21:55.000 --> 02:22:02.000]  بیشتر بدین خوب بیشتر.
[02:23:29.000 --> 02:23:51.000]  بفرماییم سلام بابا جان سلامت باشید، بفرماییم شروع گونه شما برگره بزنید کاغذتو من چیم داد؟ خامسمین کاغذ ندادید؟ این‌ها رو کاغذشونو خرید خامسمین خب چی شده بابا جان؟ سرما...
[02:23:51.000 --> 02:23:53.000]  سرما خورده.
[02:23:53.000 --> 02:23:55.000]  اینو داخل داره بخوره.
[02:23:55.000 --> 02:23:57.000]  ازم گرفته‌ش.
[02:23:57.000 --> 02:23:59.000]  چند روی خانم سرانی داره؟
[02:23:59.000 --> 02:24:01.000]  آبریزش بینی داره.
[02:24:01.000 --> 02:24:08.000]  آبریزش، سرفه تر، خس‌خس سینه؟ نه سرفه‌ها خشکه خلطی؟
[02:24:08.000 --> 02:24:10.000]  نه خشکه.
[02:24:10.000 --> 02:24:12.000]  خشکه، هم گهگاه تک‌تک می‌کنه.
[02:24:12.000 --> 02:24:16.000]  از دیروز همین‌طور بود، بله.
[02:24:16.000 --> 02:24:23.000]  اونو نمی‌دونه چطور باید بررسی بکنه، ولی پزشک می‌دونه این که بهتر بشه.
[02:24:27.000 --> 02:24:30.960]  از همون گزینه‌اش.
[02:24:30.960 --> 02:24:55.440]  یه صدای اضافه‌ای تو قلب شنیده میشه، اینو بهتره بیمارستان طالقانی، کلینیک طالقانی، آقای دکتر بهبودی اونجا میان، صدای قلب این بچه رو گوش کنن.
[02:24:55.440 --> 02:24:57.440]  چشم، با ما هستید؟
[02:24:57.440 --> 02:24:59.440]  نمی‌دونم، اینجا درمانگاه هستیم.
[02:25:00.000 --> 02:25:10.000]  این صدای اضافه شنیده می‌شه تو قلبش. توصیح می‌کنم درمانگاه طالقانی پیش ایشون برین که ببینیش.
[02:25:10.000 --> 02:25:13.000]  بزرگ می‌شه اسمش؟
[02:25:13.000 --> 02:25:15.000]  اسمش رو می‌دونستم، آره.
[02:25:15.000 --> 02:25:20.000]  موقع شیر خوردن، زود خسته نمی‌شه؟ شیر می‌خوره یا راحت می‌خوره؟
[02:25:20.000 --> 02:25:22.000]  موقع شیر خوردن می‌خوره؟
[02:25:22.000 --> 02:25:24.000]  نه، مثلاً...
[02:25:24.000 --> 02:25:28.000]  مثلاً می‌مکه‌، یکم مثلاً مکث می‌کنه، باز می‌مکه‌.
[02:25:28.000 --> 02:25:30.560]  چقدر مثلاً مکث می‌کنه؟ چقدر بینش مکث می‌کنه؟
[02:25:30.560 --> 02:25:31.760]  مکثی نمی‌کنه.
[02:25:31.760 --> 02:25:34.060]  ۵ دقیقه می‌خوره مکث می‌کنه یا نیم ساعت؟
[02:25:34.060 --> 02:25:36.400]  نه، ۱۵ دقیقه، نیم ساعت می‌مکه‌.
[02:25:36.400 --> 02:25:38.400]  نه، بیشتر بخوره بخوره.
[02:25:38.400 --> 02:25:39.300]  زمان می‌گیرید؟
[02:25:39.300 --> 02:25:44.060]  آره، ۱۰ دقیقه یا ۲۰ دقیقه می‌مکه‌، باز مکث می‌کنه، باز...
[02:25:44.060 --> 02:25:45.060]  هر بار آروغ می‌زنه با شیر؟
[02:25:45.060 --> 02:25:46.560]  نه نه، هر بار آروغ نه.
[02:25:46.560 --> 02:25:48.060]  سن بچه چقدره از دوران؟
[02:25:48.060 --> 02:25:49.060]  ۵۰ روزشه.
[02:25:49.060 --> 02:25:54.160]  ۵۰ روزشه، الان هم سرما خورده، من داروی نو براش آوردم.
[02:25:54.160 --> 02:25:56.400]  بینیش هم گرفتگی داره؟ آره.
[02:25:56.400 --> 02:25:58.960]  داروی چیزی خونه داریم؟
[02:25:58.960 --> 02:26:02.160]  فقط استامینوفون بهش دادم، تب‌بر و بینی...
[02:26:02.160 --> 02:26:05.160]  دارید این استامینوفون؟ آره، دیشب هم داشت.
[02:26:05.160 --> 02:26:07.160]  اگر دارید برای بینی‌اش بنویسم؟ نه نه.
[02:26:07.160 --> 02:26:11.960]  الان امروز هستش یا فردوس خودم برم؟ اونو باید سوال کنیم.
[02:26:11.960 --> 02:26:18.960]  کیچن بگو بیاد؟ آره آره، اونو بیا، بینیش هم می‌گیره، نفس کشیدن سخت میشه؟ آره.
[02:26:18.960 --> 02:26:22.340]  این داروها رو بیار من ببینم باش.
[02:26:22.340 --> 02:26:25.340]  نسخه دکتر هم نیست.
[02:26:25.340 --> 02:26:26.920]  دست‌نویس نیست؟
[02:26:26.920 --> 02:26:31.060]  پس سوال کنم که...
[02:26:31.060 --> 02:26:33.140]  دکتر بهبودی.
[02:26:33.140 --> 02:26:44.940]  بهبودی خوبه، متخصص قلب بیمارستان طالقانی.
[02:26:44.940 --> 02:26:47.400]  صداش خیلی یک‌طوره.
[02:26:47.400 --> 02:27:17.400]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[02:28:05.400 --> 02:28:09.000]  در یک سالانات قراری بکنید چند کراچی مصرف بود.
[02:28:09.000 --> 02:28:22.400]  این از این، همه از این کرایی هست و از این که تراثات خیلی از موردهای این کراچی پشت باشه، این کراچی این همه دیگر دوره که سر چار هست، اما چه دیگر کراچی هست؟ بخونید؟
[02:28:22.400 --> 02:28:24.400]  بخونم.
[02:28:24.400 --> 02:28:25.400]  بخونم.
[02:28:25.400 --> 02:28:41.400]  خب این سرمش که خب کامل می‌زنن، آمپول‌هاش دو تا الان اینکه غروب سر ۶-۷ بیایم بزنن، قرص‌هاش رو روزی ۳ بار، شربت رو روزی ۳ بار بگیرن، فرمایش شما یک‌ته پنی‌سیلین تو سرم نریزیم بدن بخواید.
[02:29:53.400 --> 02:29:55.400]  این کشیرها با دیگی.
[02:30:30.000 --> 02:30:59.980]  مرد در اینجا.
[02:31:22.000 --> 02:31:47.000]  جذابیت از چهره آباز نگرفتن، از چهره برخورد آباز نگرفتن. رومنتریسی در کتاب قدرت جذبه نشان می‌دهد که مفروق و دوست‌داشتنی، روزون پرحرفتن یا مواقع استثنائی نیستند، و که بهتر نمی‌شنوند، بیشتر به احترام می‌گذارند و ساده‌ فارغ‌تر اتفاق سنگین می‌دانند. او یاد نمی‌کند که از اظهار یا تظاهر به رست نگذرند.
[02:32:37.000 --> 02:32:45.000]  بکن مادرش می‌خواد بیاد پیش بده، بیاید بشه شک.
[02:32:49.000 --> 02:33:05.000]  چند ماهی چی گفتیم؟ پنجه روزی، این روزی یک و نیم قطعه چکام می‌دی؟ با این ۸ ساعت ۸ قطعه، این هم ۸ ساعت قشوه و مرافق بخوری، این قطعه اینی از طوراک اینی سه قطعه.
[02:34:05.000 --> 02:35:00.000]  اینکه آن نبویش زهرانستان هم وفات و هم موت هر دو رو تجربه کردن، افراد مباتی که قرآن می‌فرماید در خواب وفات رو تجربه کنیم یا توفیق شب‌ها وفات می‌کنیم تجربه یعنی که در قرآن است، او هم وفات رو تجربه نمی‌موت شده موت رو همه مرد نیست، وفات توفیقیش از بدن می‌آید بیرون، بیرون مرگ رو دارید آیه قرآن یعنی توی ممکنه شدید درسته؟ بله، این رو باقی نماز باشه [... repetitive background audio / music ...] ۲۴ ساعت، اگر ۸ ساعت کام در ازدویی، این رو کم می‌شه، این ۸ ساعت وفات داریم ما همین ۲۴ ساعت هم، ۸ وفات، ۱۶ ساعت وفات جسم، وفات، جسم، وفات، جسم، وفات، جسم و همین ۱۰۰ ساعت یه های آیا رسان مانده.
[02:35:00.000 --> 02:35:37.620]  اگر بردن خواهد دارید، با اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از این بنابراین اگر احسان رو آمی تشکیل کنم، برای احسان رو نه بسیار کنم شده است.
[02:36:00.000 --> 02:37:21.700]  ریموت را به ترکا‌پوله برده سخت و بدر روزی پایی، اما اینجا باید برده باشیم که ما یه جمعیت‌ها مورد داریم ترکا‌پوله نشانستن توی این قسمت بگم بیا توی این قسمت یک کلی چامل بگیم درسته؟ چون ریمونتا چونه بیرون اینجا کلیمت تنشارون باشه مشکلی که ما به یک از اوویزان سوال داشت این بود که چرا وقتی نزدیک تو ماشین میشه درم خودشون باز نمی‌شن رسائل دو تنظیمات تعمل داشته نفی پوستای مردی ارمان کنید به خاطر اینکه ریموت شارژ دادش من مفترم همه بره بار یک ریموت یک ریموت یک درکش تست بکنه و اینکه بعد متوجه شده که یعنی بهش گفتم این شارژ داده با اون یکی تست کنه چی رو شباید برکم، شما باید ریمونت چونو بزنید اونجا که با سیه ریمونت شارد تمام ای این چیه؟ آب در سفر درخواست داری که سرهای رسیدنو چک می‌خنن بخشی نداره من خواهم جاتیشو برکنم یه سانا بگذارم؟ یه چی ها؟
[02:37:21.700 --> 02:37:26.920]  ببینید سانا جی رو به سردارو بگو تن کی آمده کت شهردارو بیرون بیرون بزید.
[02:37:26.920 --> 02:38:42.960]  من خود شهردارو ببینم کنم توی جی خود شهردارو ببینید بخشید نداریم خب سؤال کرده ببینید که کلیده، فیزیکی رو کانو کجاست؟ چون یه ریموت داریم؟ که پشت این ریموت؟ یه درده، این درده رو با ما چاقو باز کنید نمیشه باید خوب بازش کرده استفاده بود از دنبه خدمتون که بخز در پشتش رو باز می‌کنید ریموت کیل فیزیکی شما اینجاست پشت ریموتتون یا اون که جایی بازششه باید تمام خب سؤال کرده بودید که کیلید فیزیکی رو کارمان کجاست؟ شما یه ریموت دارید که پشت این ریموت یه درد داره این دردار رو باید با چاقو باز کنید نمیشه با نه خوب بازش کرده حسس بود عرض همه خدمتون که بعد درد پشتش رو باز می‌کنید ریموت کلید فیزیکی شما اینجاست پشت ریموتتون یعنی کجایی بازشه و تمام خب سؤال کرده بودیم که کلید فیزیکی لوکانو کجاست؟ شما یه ریموت داریم که پشت این ریموت.
[02:40:00.000 --> 02:40:21.000]  با این مهموسین، بقدر همه اول مدرت‌های گولپارو در می‌اری. آره نبر نابرابره، اما دست بردار با ماهه، ماه مهموسینو داریم. مردی که پالش رو به نام همسرش می‌زنه، به صورت اتوماتیک، دلیل چه بارش رو از دست دونیده. سریعی به خود سیلیک بکنه.
[02:40:21.000 --> 02:40:52.000]  این یک پرسیدن سیستم اتوهای چیه؟ آقایی، با جمعه رو ببینید اینجا، اینو پشت‌ها بردید، فعال می‌شه، پشت صفحه کیلویتر که اومد، بعد حالا شما می‌دین پشت چراغ قرمز یا تو ترافیک ما تونو روی ترموز که بزارید، یعنی استقامت جروب کنید، ببینید، پشت صفحه کیلویتر که چراغ سبز‌رگ فعال می‌شه ما تونو حالا از روی ترموز برده که پاشین دیگه تکن نمی‌ کنه این مموغه که تو ترافیک است، یا پشت چراغ قرمز، دیگه به دست دندن کاری نداره.
[02:41:22.000 --> 02:41:56.520]  فرمانده که به مرتزگان را متشکرده. شاکرها تمام تاستانان را پرش کردن و هیچ‌کس بازه تلو سوال را به باقش ندارد. چه کسی گربید را در دست دارد، نه اینکه چه کسی بند را انداخت. چیز نزدیک دارد از اینکه آن کامیون کنار بزند آنجا؟ اون آن کامیون متعلق به دسته از اهلاف است که فقط پانزده دلیل روی زمین می‌ماند و خودش انتخاب می‌کند که کدوم آن در این راشد بیش از چهار هزار مولد از آنها در همین بازه زمانی در ایران شنسکر شده و تونچ پلاتفورمی به اندازه که همان که این دوربیل را حملی کرد.
[02:41:56.520 --> 02:42:00.880]  مسکون شنسایی آنها نمی‌کنند این بخش سخته اینجا نموند.
[02:42:00.880 --> 02:42:28.820]  ورد قاب تصویری که بردران می‌رسند نیروهای هوایی ده هواست که در این زمین شکست بودند هواپیمایی که این قاب را سفزی کنند یک انکیون موهری پرست با سرحت مرود دیویست نا فراغ دارند این هواپیما همه تا نیز و ندید به سی فرمدازان آدرین اولیابی ناوود شدند رفیس ستاد نیروی هوایی آن را با عرضشترین بازی کنه جنگ ماند جنگ مدرن مشکلاتی دارد که تجهیزات بهتر نمی‌توانند آن براحت ماند.
[02:43:01.160 --> 02:43:16.920]  آقا، گارانتی ماشینت باطل می‌شه، شریکت هم از خوداشه‌ از این چند تا نکته‌ای که میگن رو رویب بگیریم این تره همه چه شمیده کشت چون ترهی وجود داره؟ هیچ، روای و رای پیشگیری از بزرگ شدن بازگار می‌دونه.
[02:43:16.920 --> 02:43:26.920]  ۹۹ درصد آدم‌ها بعد از دیدن این آزمایه شد تقییم ستم می‌شه، نرم اگه تو یک آدم دیدی باوردوشه یکیمیدیار و بیس نگیر کمان.
[02:43:26.920 --> 02:43:45.920]  یکیمی باچه یکیمی باگرد برای همه تراثی باچه موکرینی دارد در اینجا می‌شان باچه سیرکیت معمولی باید ترامی مالی باید برای گیره کنید مثل این ماشین باید دفت هوایی جیتو کنه این تنهایی من رفتی که نامونده اینو چون دسته نشانو کنه اومدیم و بازی ارمین بوده.
[02:43:45.920 --> 02:45:00.480]  ماشینی کیلز از زرطه تمام شد میتونی از ماشین استفاده کنی؟ من رو یه ویدیو رو ببینم مشکلی که از اون اول پیش میاد چما اصلا نمی‌تونی در راه رو باز کنید که وارد ماشین گشتید پس باید به کلید فریزی نسلسی پیدا کنید یا با باز کردن پشترین رو یا با فشار دادن این دکمه بی ورزی از این موقع که کلید فریزی رو درکتی رو تنبه بگیره اگر اینجای گفت ماشین مشخص است که من همه دامتی می‌کنید در ماشین باز کنید و بارد بشید اما اگر گفت در پشتون بشده بود از همین کلیده که استفاده کنید اوان احرام بارد به این گزرنه کنید در پشتون بردارید و از این طریق در ماشینتون باید باز کنید ولی یک حالت سه گمی هم هست مثل Z8 که نه گفت مشخص است نه در پشتی داره که داخلیم بازش کنید تیم کور را دستگیرم که بدین، البته بخودشونشون می‌ده گیر پیزیکی رو باردش می‌کنید و در رو باز می‌کنید و این مکیه داره، در اینکه باز بشه سویلوزگیر در میتواند قبل از اینکه آرگیر راستان بشه، سریع سواره ماشین بشید طبیعتاً با خاطر اینکه ریموت توی بازجی نداره، ماشین تشکیزش نمی‌ده هرچی حلاش کنید در استارت، ریموت رو تشکیزش می‌کنید.
[02:45:00.000 --> 02:45:43.000]  این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست، این موطوع در اینجا نیست فارموف رو بگیر و خیلی راقید ماشین رو ستارت کنید هم ماشین روشن بیشه و هم ماشینی که به صدا دادن آمده بود باید ماشینی به همین وقت ویدیو رو سیف کنید که قراره تو موقعیتش به درده تو برده.
[02:45:43.000 --> 02:45:45.000]  ماشینی.
[02:45:45.000 --> 02:46:38.360]  همین دیروز ۶ میلیارد خورده این ماشین رو دادم آنجا پس یک خط روش بیافته این حرف مالک این تویوتا کوروناهی بلا فاصله بعد خرده ماشین اومد پیش ما و گفت چونی ماشین رو ازت زرگردیم؟ اوکی یاد دادیم اون ماشین رو پذیرش کردیم بردیم اجتماعات شدتشوی مجموعه و با یک هفت بطری هسافی سطح بدنه آمده همجب خدا ماشین از کافوت ماشین شروع کردیم ستیکیر جلوی ماشین کابل بی پی اف شفاف نزدیک که هم خیالشون تا سالها از تنکردگی جاده راحت باشه هم اگر خدایی نکرده تصدیف کردن، کابر پی پی اف جدای آسیب رنگ بدن رو بکی بعد از اون، مابقی بدن سه مرحل اقیای رنگ شد موایه سرامیک‌ها هرمانی بر راقیت ماشین تا پنگ تا تصمیم شد رفتیم طراب داخل برای مانیتور، سفه کیروهرد و تمام اگزای داخلی ماشین کابر پی پی اف نصفی را این ماشین تا آخر عمرش رنگی خط و خشونه بید در نهای علایه تمام قسمت‌های چرمی ماشین دوسیون چرم جا کردیش و این شما اینم خروجی مجموعه خواهرباد.
[02:48:27.120 --> 02:48:57.100]  موسیقی در موسیقی درسته.
[02:49:52.120 --> 02:49:59.460]  جورج برنامه سوی جمله داره خیلی جمعی جالبیه می‌گه آدم منطقی خودش رو با شرطش وقف بوده.
[02:50:00.000 --> 02:50:11.000]  ولی آدم غیرمنطقی، سر می‌کنی شرایط رو بخورش برم. مشاهد باقی کلمت کردم، این ویدیو‌ها هرچیه. سلام آدم.
[02:50:11.000 --> 02:50:20.000]  سلام بیانم، حال شما خوبه؟ سلامت کرسی؟ آریانا جون آبوروی. خواهش می‌کنم برم. سلام. سلام. خوبی این؟ خوبون شما؟ سلام بیانم.
[02:50:20.000 --> 02:50:25.000]  چرا رو تخت بذارین خانم رسگار آدنا درسته؟
[02:50:25.000 --> 02:50:26.000]  آریانا.
[02:50:26.000 --> 02:50:28.000]  آریانا. چی شده آریانا رو؟
[02:50:28.000 --> 02:50:35.500]  اولاً یکم خوبه، غذا خوردنشو اینا خوبه، فقط یه مقدار گوشه سمت چپشو می‌کشه.
[02:50:35.500 --> 02:50:39.000]  گوشه چپشو، بعد دردم داره؟
[02:50:39.000 --> 02:50:43.500]  نه، یه مقدار من چیز دیدم.
[02:50:43.500 --> 02:50:44.500]  چی رو؟
[02:50:44.500 --> 02:50:46.000]  ترشحات
[02:50:46.000 --> 02:50:49.500]  قهوه‌ای، زرد‌رنگ، نیمه‌سفت
[02:50:49.500 --> 02:50:52.500]  آره، نیمه‌سفت و زرد‌رنگه
[02:50:52.500 --> 02:50:55.500]  این‌ها جرمه، بو‌شون اون که اگه عفونت باشه
[02:50:55.500 --> 02:51:00.500]  مثل زردی تخم‌مرغ مایل به سبز می‌آید بیرون، این عفونته
[02:51:00.500 --> 02:51:07.500]  ولی این که زرد‌رنگ نیمه‌سفته می‌آید بیرون، این‌ها جرم‌هایی‌ست که شما این دست می‌زنید این‌ها...
[02:51:07.500 --> 02:51:12.500]  ما مامان، خیلی‌خیلی بچه‌بو‌شو می‌شوید؟ بچه بیرونش رو می‌شوید؟ بله بله بله
[02:51:12.500 --> 02:51:13.500]  الان، الان، الان
[02:51:13.500 --> 02:51:14.500]  بله بله
[02:51:14.500 --> 02:51:16.500]  سلام، سلام
[02:51:16.500 --> 02:51:32.500]  ببخشید کمیابی، کمیابترین، شما این برای گوش‌تیست، ممنون شد، ممنون، دست‌هاش رو نگهداشته بود من، گوش‌هاش و دستش رو نگهداشته بود
[02:51:32.500 --> 02:51:38.500]  دخترم ببخشید، جانِ جان، مامان
[02:51:38.500 --> 02:51:54.500]  دختر من، خشکی من، مامان، این چیزی نیست دخترم، خشکی من، مامان، نکن، نخونم، عجل، نخونم، مامان، ماما، ماما، ماما
[02:51:54.500 --> 02:51:58.500]  اوه خیلی خوب
[02:51:58.500 --> 02:52:00.500]  دیگه گلوش رو دیگه آشکار
[02:52:00.500 --> 02:52:06.500]  دیگه ببینید این الان گوشش می‌آید، اگزما داره
[02:52:06.500 --> 02:52:08.500]  این‌ها خشک‌زده
[02:52:08.500 --> 02:52:12.500]  بعد این جرم‌هایی که می‌آید پشت‌سرش داره
[02:52:12.500 --> 02:52:14.500]  بعد این بازو‌هایی می‌دونید
[02:52:14.500 --> 02:52:34.500]  ممکنه اگزما باشه، ممکنه هم عادتیه یا ترشح پوستش‌ باشه، ولی عفونت نیست. بعد مقدار یک قطره می‌نویسم تو گوشش، سه قطره روزی سه بار بریزید. اگر حالت اگزما و حالت التهاب‌های خارجی باشه این رو از بین می‌بره، اگر نباشه دیگه همون عادتیه.
[02:52:34.500 --> 02:52:38.500]  از خیلی‌وقت اینو داره‌ها
[02:52:38.500 --> 02:52:42.500]  ممکنه بگم بعضی موارد همون عادتی باشه، ولی...
[02:52:42.500 --> 02:52:44.500]  قطره لازمه
[02:52:44.500 --> 02:52:50.500]  مامان مو باشه چیزی نکنه؟ چیزی نکنه؟
[02:52:50.500 --> 02:52:52.500]  مو باشه
[02:52:52.500 --> 02:52:56.500]  مو باشه
[02:52:56.500 --> 02:53:04.500]  خب اون رسوب آنتی‌بیوتیک کنار نیاز نداره، فقط یک قطره از خود اون قطره آنتی‌بیوتیک بخواهید
[02:53:04.500 --> 02:53:08.500]  چیزها رو توش داره، نه مشکل نیست
[02:53:08.500 --> 02:53:10.500]  نگران نباشه
[02:53:10.500 --> 02:53:12.500]  خواهش می‌کنم، در خدمتتون هستیم
[02:53:12.500 --> 02:53:14.500]  آقای دکتر یک سوال داشتم
[02:53:14.500 --> 02:53:27.240]  یکی اردویlech روغنش اومده اما سه ماه خورده این شد، بعد می‌گن که از چهارماهگی به بعد می‌شه غذای کمکی شروع کرد، شش‌ماهگی...
[02:53:27.240 --> 02:53:31.240]  این چهارماهگی می‌گن اصلاً قابل تردیدست، هم شش‌ماهگی درسته؟
[02:53:31.240 --> 02:53:34.080]  بچه‌های نارس از چهارماهگی باید، بچه‌های رسیده...
[02:53:34.080 --> 02:53:41.940]  شش‌ماهگی. بعد یه سری چیزها اون شده، معمول واکسن بچه می‌گن می‌گن مثلاً واکسن نزنید
[02:53:41.940 --> 02:53:43.440]  نه این‌ها چیه؟
[02:53:43.440 --> 02:53:44.940]  کدام فیک و کلیپ‌؟
[02:53:44.940 --> 02:53:46.440]  داخل فضای مجازی خیلیه
[02:53:46.440 --> 02:54:19.260]  اون‌ها خیلیه، اون فضای مجازی چیه؟ این بچه‌ همیشه این کلیپ‌ها رو درست می‌کنه. واکسن نزنی باعث چی؟ کل دنیا داره واکسن می‌زنه. شبکه‌های پزشکی طبیعی داره سعی می‌کنه با همین زدن واکسن‌ها، مرگ‌ومیر‌های اطفال گرفته شد. قبلاً هر مادر هفته‌ای بچه می‌آورد ست‌ست‌ومیمون، چون واکسن آبله یا سیاه‌سرفه این‌ها رو نمی‌زدن. الان با این واکسن‌ها جلوه‌ی مرگ بچه‌ها گرفته شده، درسته؟ حالا یک کلپک‌باز می‌گه واکسن نزن؟ نه!
[02:54:19.260 --> 02:54:23.800]  اینکه سوال دیگه‌ایم داشتم
[02:54:23.800 --> 02:54:30.500]  تو فضای مجازی ۹۰ درصد به بالا دروغه، یعنی اصلاً هم شدن کارشناس
