================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۱۵_۱۳۰۰۲۶.wav
Language    : fa
[01:46:37.620 --> 01:46:41.620]  بعدی از دویست میره، الان تو گوشت نفوز میکنه
[01:46:41.620 --> 01:46:49.120]  این چربی رفته توی گوش، قبلاً از زمینه داشته، این چربی گوش رو میگیره
[01:46:49.120 --> 01:46:53.120]  اصلاً داروی چربی به شما ندادن، آه؟
[01:46:53.120 --> 01:46:55.620]  آلام رزا هم رفته نداده، این کمسونی
[01:46:55.620 --> 01:46:57.120]  اونجا آزمایش ندادی؟
[01:46:57.120 --> 01:47:03.620]  نه، اونجا آزمایش ندادیم، میگم اول اول مشکل هم آقای درداشت دلزده
[01:47:03.620 --> 01:47:04.620]  دلزده
[01:47:04.620 --> 01:47:09.120]  از اول دلزد چند روز، گفتم اطلاً قدم بالا پایینه
[01:47:09.120 --> 01:47:13.240]  رفتم آزمایش دادم، میده دق شروع شد
[01:47:13.240 --> 01:47:18.240]  بعد تا آخرش دیگه سرگیجه دیگه من گرفت دیگه حسابی دیگه
[01:47:18.240 --> 01:47:22.280]  الان ریخته کشتگوشم و الان خواه رو بالش سر من بذارم
[01:47:22.280 --> 01:47:23.880]  سرگوزه دنیا میچرخه
[01:47:23.880 --> 01:47:24.440]  میچرخه
[01:47:24.440 --> 01:47:26.040]  این چند روی دارو خوب میشه
[01:47:26.040 --> 01:47:30.080]  اگه نشدی باید به سیلاقا هم مایه کشتو جا بگذارم
[01:47:30.080 --> 01:47:31.640]  پنج ملیون قزینش میشه
[01:47:31.640 --> 01:47:32.800]  الان اونجا نمیشه
[01:47:32.800 --> 01:47:36.160]  چون قبلا هم اینطوری میشدم، میامدن پیشت
[01:47:39.120 --> 01:47:44.120]  کشت شانات میریزه و بعد از دست دفتی در میاد
[01:47:44.120 --> 01:47:48.120]  دقیقا، همون انشان داره فقط تردیز داره
[01:47:48.120 --> 01:47:51.120]  یکی دولیاته، یکی چربی هست
[01:47:51.120 --> 01:47:57.120]  حتی روغن آجیل هم، دیگه میرسم آجیل، تخمه، پسته، بادا هم نکنه
[01:47:57.120 --> 01:47:59.120]  سه تا چیز باید پرخیص کنه
[01:47:59.120 --> 01:48:01.120]  پس خیلی بیمارستان به این پسته میدونه
[01:48:01.120 --> 01:48:04.120]  بدتر می کنه، هر چی پسته بخوری بیشتر میشه
[01:48:04.120 --> 01:48:06.120]  بادا بخوری بیشتر میشه
[01:48:06.120 --> 01:48:09.560]  تکن میکنن که اصلا کمخونی داره میگن پسته با قار
[01:48:09.560 --> 01:48:12.500]  این مریضی با پسته افزایش بیدار میکنه
[01:48:12.500 --> 01:48:15.840]  چربی ها، آهی، لبری ها
[01:48:15.840 --> 01:48:18.240]  این سه تا رو حص میکنید
[01:48:18.240 --> 01:48:25.760]  الان میان حالت ترم بیمارستان گذاشت
[01:48:25.760 --> 01:48:27.560]  ولی این سرگیجه
[01:48:27.560 --> 01:48:29.900]  الان میان که اصلا سرگیجه نداره
[01:48:29.900 --> 01:48:31.480]  ولی پشتیشم
[01:48:31.480 --> 01:48:32.380]  بیشتر
[01:48:32.380 --> 01:48:33.540]  الان باره ها رو بگاه کنید
[01:48:33.540 --> 01:48:34.540]  اوکیه سرگیجه باشه
[01:48:34.540 --> 01:48:36.840]  الان هم یادن نشستیم برار سخت خورگاه کن
[01:48:36.840 --> 01:48:37.840]  همه چی میره
[01:48:37.840 --> 01:48:38.840]  مایه میشید میدهید
[01:48:38.840 --> 01:48:39.840]  تکاملی خوده جوری
[01:48:39.840 --> 01:48:41.340]  یکی چربی
[01:48:41.340 --> 01:48:43.140]  دیوین سه تا چیز نباید بکنیم
[01:48:43.140 --> 01:48:44.140]  آجیل
[01:48:44.140 --> 01:48:45.140]  روغن
[01:48:45.140 --> 01:48:46.140]  لمنیات
[01:48:46.140 --> 01:48:48.640]  از هر وقت درم کشیم
[01:48:48.640 --> 01:48:51.140]  این خوراکی مایه همینجایی
[01:48:51.140 --> 01:48:54.440]  کش که خوردی سرگجه صد درست درست داشت
[01:48:54.440 --> 01:48:56.440]  این سه تا رو پرهیز کنید
[01:48:56.440 --> 01:48:57.940]  سه چار تا دارو رو بکنید
[01:48:57.940 --> 01:49:02.940]  این قرص هم که حالا فیمارستان داده یا اولادزا داده اونو نه اینو براتا خوبه
[01:49:02.940 --> 01:49:03.940]  رو ریمانی میداد اونو
[01:49:03.940 --> 01:49:09.940]  همه خیلی دستش داره این همه صورتی کم روی اینو مرتب روی سه تا بخور دوتا نوشته سه تا
[01:49:09.940 --> 01:49:13.940]  من این دو سه تا دارو نوشتم انشاله دو سه رو سه یعنی کم میشه کم میشه خوبشه
[01:49:13.940 --> 01:49:14.940]  به شده فردیس
[01:49:14.940 --> 01:49:15.940]  اما ریخته پشت گردنه
[01:49:15.940 --> 01:49:16.940]  گردنه
[01:49:16.940 --> 01:49:17.940]  آره اون رو فهمیدم
[01:49:17.940 --> 01:49:19.940]  بعد پرهیزاتو دارم حاموزش میدم
[01:49:19.940 --> 01:49:21.940]  دست دردنه
[01:49:21.940 --> 01:49:23.940]  اینم از این
[01:49:23.940 --> 01:49:24.940]  فشارو میشن میده؟
[01:49:24.940 --> 01:49:25.940]  سیزده
[01:49:25.940 --> 01:49:27.940]  بعد قرص چردی
[01:49:27.940 --> 01:49:28.940]  ببخشید
[01:49:28.940 --> 01:49:30.940]  کپسول ازیت هم میکنه
[01:49:30.940 --> 01:49:32.940]  قرصش باید بمیرسید
[01:49:32.940 --> 01:49:34.940]  میدیشو میشار بدم
[01:49:34.940 --> 01:49:36.940]  اپس سینه همه میدیم
[01:49:36.940 --> 01:49:38.940]  این مجبوریم فیلافیبرات بدیم
[01:49:38.940 --> 01:49:39.940]  کپسولشو
[01:49:39.940 --> 01:49:40.940]  کپسول میده هم دادم
[01:49:40.940 --> 01:49:42.940]  که هیچ میده تا از گرد نخواد گرد
[01:49:42.940 --> 01:49:47.940]  این پرس پاتروستاتین دهمیری هم میده و شبیه
[01:49:47.940 --> 01:49:50.940]  چون کپسول چربی که میخورم سیدی تایم نیست
[01:49:50.940 --> 01:49:55.940]  یه جور کپسولاش هم ازیت میده جنفی پروزیره این فیلافیبول هم ازیت نداره
[01:49:55.940 --> 01:49:56.940]  از شما داره
[01:49:56.940 --> 01:49:57.940]  آرش آمید
[01:49:57.940 --> 01:49:59.940]  هستم دیگرانه
[01:50:00.000 --> 01:50:18.000]  اینجا رقب هسته، بعد کتایی می کنه، رقب می کنه، می سوده.
[01:50:18.000 --> 01:50:48.000]  باز کنند، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آره، آ
[01:50:48.000 --> 01:50:48.500]  خب؟
[01:50:48.500 --> 01:50:49.000]  نه
[01:50:49.000 --> 01:50:52.600]  فیزیوترافیش هم با استفاده فیزیوترافی هم روغن هست
[01:50:52.600 --> 01:50:54.000]  سشوار داری کنه
[01:50:54.000 --> 01:50:54.500]  نه
[01:50:54.500 --> 01:50:56.000]  و یه روغن میدن بمان
[01:50:56.000 --> 01:50:58.000]  با سشوار اینو داخت بان
[01:50:58.000 --> 01:50:58.500]  خب؟
[01:50:58.500 --> 01:50:59.000]  نه
[01:50:59.000 --> 01:51:01.300]  که این رده آزاد میشه تو رو بردین می کنه
[01:51:01.300 --> 01:51:03.000]  این رده خوشش تو کمره
[01:51:03.000 --> 01:51:03.500]  درسته
[01:51:03.500 --> 01:51:05.000]  اول تو کمر
[01:51:05.000 --> 01:51:06.000]  چون دیسکمر داره
[01:51:06.000 --> 01:51:06.500]  آره
[01:51:06.500 --> 01:51:07.000]  آره
[01:51:07.000 --> 01:51:07.500]  از دیسکمر داره
[01:51:07.500 --> 01:51:08.000]  آره
[01:51:08.000 --> 01:51:08.500]  درسته
[01:51:08.500 --> 01:51:09.800]  میرزه توی باسم
[01:51:09.800 --> 01:51:10.300]  درسته
[01:51:10.300 --> 01:51:12.300]  این همه از پشت اون ها همه اینجا کتاهی میگی
[01:51:12.300 --> 01:51:14.300]  چون این همه از این اینجا اینجا اینجا اینجا اینجا
[01:51:14.300 --> 01:51:16.300]  از ماشه اینجا
[01:51:16.300 --> 01:51:18.300]  از ماشه اینجا
[01:51:18.300 --> 01:51:20.300]  نه درست باشیم
[01:51:20.300 --> 01:51:22.300]  دست میسنید تنها بگیریم
[01:51:22.300 --> 01:51:24.300]  آره میگفت اونو منزی های کنالیه
[01:51:24.300 --> 01:51:26.300]  اون مرسی
[01:51:26.300 --> 01:51:28.300]  این همچنین زندگو شما همچنین بخشش
[01:51:28.300 --> 01:51:30.300]  چیز شده اون تنها بنده بود
[01:51:30.300 --> 01:51:32.300]  این از پامینه
[01:51:32.300 --> 01:51:34.300]  اکس ایمرا اینو گفت
[01:51:34.300 --> 01:51:37.800]  ببین من نزاش برم داروامه بگیرم
[01:51:37.800 --> 01:51:41.700]  این هکس ایملا دارم همیشه از پا میبری
[01:51:41.700 --> 01:51:44.500]  حالا دوست دارم این پرده خیلی باره
[01:51:44.500 --> 01:51:46.500]  من مخورم من دارم اون گرده
[01:51:46.500 --> 01:51:49.000]  خوبصورت من میخورم چربی هم مثل هاج خانم بالاست
[01:51:49.000 --> 01:51:51.000]  من به فیبرات بدن
[01:51:51.000 --> 01:51:55.900]  چربی ترگیری سیری در هر دو بالاست
[01:51:55.900 --> 01:51:57.300]  فیلم
[01:51:57.300 --> 01:51:58.800]  فیبرات
[01:51:58.800 --> 01:52:00.800]  صد میلین
[01:52:00.800 --> 01:52:02.300]  سی تا روزی دو تا
[01:52:02.300 --> 01:52:04.300]  نیور هیل برای کبه
[01:52:04.300 --> 01:52:06.300]  برای این مورده کاتون
[01:52:06.300 --> 01:52:08.300]  فرسه نا
[01:52:08.300 --> 01:52:10.300]  فرسه نیز پنجان
[01:52:10.300 --> 01:52:12.300]  فرسه نیز پنجان
[01:52:12.300 --> 01:52:14.300]  فرسه نیز پنجان
[01:52:14.300 --> 01:52:16.300]  فرسه نیز پنجان
[01:52:16.300 --> 01:52:18.300]  فرسه نیز پنجان
[01:52:18.300 --> 01:52:20.300]  نیزی سه بار برده
[01:52:20.300 --> 01:52:22.300]  نیزی نیزی نیزی
[01:52:22.300 --> 01:52:24.300]  روغن که مالی نیست
[01:52:24.300 --> 01:52:26.300]  سه شوار می کشه
[01:52:26.300 --> 01:52:28.300]  روزی سه بار این کار رو انجام بده
[01:52:28.300 --> 01:52:30.300]  زرف سه چهار روز می بیده
[01:52:30.300 --> 01:52:32.300]  زیاد درد میکنه
[01:52:32.300 --> 01:52:34.300]  سردیه
[01:52:34.300 --> 01:52:36.300]  و اون نوکوش گوش ساله هم بخوایی درد میگیره
[01:52:36.300 --> 01:52:38.300]  درسته
[01:52:38.300 --> 01:52:40.300]  سردی نباید کنه
[01:52:40.300 --> 01:52:42.300]  ولی
[01:52:42.300 --> 01:52:44.300]  چون غند داره
[01:52:44.300 --> 01:52:46.300]  غندش چی هست؟
[01:52:46.300 --> 01:52:48.300]  غندش ۲۰۴
[01:52:48.300 --> 01:52:50.300]  باید سرد باشه
[01:52:50.300 --> 01:52:52.300]  دو برابر هم بالاتره
[01:52:52.300 --> 01:52:54.300]  خیلی بالاتره
[01:52:54.300 --> 01:52:56.300]  پرس قنگوز چندتر میکنه؟
[01:52:56.300 --> 01:52:58.300]  من الان جایده این نگیرده هستم
[01:52:58.300 --> 01:53:01.180]  زهر زهر برداری که اینو دادی میخوایی
[01:53:01.180 --> 01:53:05.340]  یه خورس دیگه هم هست کرورنتا میدم روز یک درگاه بود کنید
[01:53:05.340 --> 01:53:07.020]  میدونید متکرمی میخوایی
[01:53:07.020 --> 01:53:10.620]  کرورنتا ده پنج اینم روز یک درگاه بخوند
[01:53:10.620 --> 01:53:15.340]  ادرار یک متر زیاد میکنه و خلاص میشه هر چقدر نمیریزه بیرون
[01:53:15.340 --> 01:53:19.460]  اوائلش ادرار زیاد میشه ممکنه یکم مذیب میشه یعنی چند دستشویی میخونه
[01:53:19.460 --> 01:53:22.580]  زورا شب نخوره که درگاه بود
[01:53:22.580 --> 01:53:23.820]  که شب نشوند
[01:53:23.820 --> 01:53:26.260]  آره ببخشه، این هایی بخورن
[01:53:26.260 --> 01:53:29.580]  آهنگ رفتی ندارد، آشکالون، بالا سرگیجه نیست
[01:53:30.460 --> 01:53:34.380]  اصلا، خوبه، بیماره زیباییه مثلا
[01:53:35.020 --> 01:53:40.220]  باید روی رویزشمون خوبه، برای خودشویی که خوبه، به سرگیجت رفتی ندارد
[01:53:40.460 --> 01:53:43.260]  بیماره آن خریدی قیمتی ندارد، این گرانه
[01:53:43.260 --> 01:53:45.260]  باید خورس زیبایی بهش میاد
[01:53:47.740 --> 01:53:49.580]  ولی به سرگیجت رفتی ندارد
[01:53:49.580 --> 01:53:52.300]  آره سرگیجه بعد از اینا شروع شدید
[01:53:52.300 --> 01:53:59.500]  نه نه نه، اون چیزی خوردی مثلا حلیم مثلا، الان فصل حلیمه، همسران از حلیم سرگجه میگیرن
[01:53:59.500 --> 01:54:05.300]  یا مثلا آجیل خوب میخورن، پسته میگرن، قشنگ میخورن، مردم سرگجه میخورن
[01:54:05.300 --> 01:54:08.300]  حالا تو برای درمانت گفتن نیست
[01:54:08.300 --> 01:54:13.300]  بله ایس ماه پنجی ما حاصل گوشفندی هستیم؟
[01:54:13.300 --> 01:54:19.300]  اصلا گوشفندی تمام است، یعنی سرگجه دیگه نخواهی تشکره، اینا برای شما خطره، هر دو
[01:54:19.300 --> 01:54:22.300]  اگه دیدیدسی 500، 400، خیلی بردارست
[01:54:22.300 --> 01:54:24.300]  این هم دور از شد، دور از شد
[01:54:24.300 --> 01:54:26.300]  دست شما درنگ نکنید
[01:54:26.300 --> 01:54:28.300]  خیلی بردارست
[01:54:28.300 --> 01:54:30.300]  خیلی بردارست
[01:54:30.300 --> 01:54:32.300]  دست شما درنگ نکنید
[01:54:32.300 --> 01:54:34.300]  به سلامت، به سلامت
[01:54:34.300 --> 01:54:36.300]  دست شما درنگ نکنید
[01:54:36.300 --> 01:54:38.300]  الان میاره، میاره
[01:54:38.300 --> 01:54:40.300]  درنگ رو دوباره بیارید، دیگه آبون
[01:54:40.300 --> 01:54:43.300]  اگه اینا مثلا خوب نشد، دوباره بیارید
[01:54:43.300 --> 01:54:45.300]  اونو اتماعی بوشتر جا بکنید
[01:54:45.300 --> 01:54:47.300]  دست شما درنگ نکنید
[01:54:47.300 --> 01:54:49.300]  این شما درسته
[01:54:49.300 --> 01:54:51.300]  شما درسته
[01:54:51.300 --> 01:54:53.300]  شما درسته
[01:55:00.000 --> 01:55:02.000]  باید برگردیم.
[01:55:30.000 --> 01:55:34.000]  این فنیل ۲۵ رنگی، خودش مثل بکلویه، گردان داری
[01:55:34.000 --> 01:55:38.000]  براتیکا زور رنگ، نکن فنیل ۳۰ رنگ
[01:55:38.000 --> 01:55:42.000]  فنیل دارو خود از شهر؟ براتیکا زور رنگ
[01:55:42.000 --> 01:55:46.000]  بفرمایید
[01:55:46.000 --> 01:55:50.000]  کمنه، چه ماره؟ چه ماره؟
[01:55:50.000 --> 01:55:54.000]  از اینجای کمل خاله، این هم هست
[01:55:54.000 --> 01:55:58.000]  تو باسن و پان میرسید دردش؟ نه
[01:55:58.000 --> 01:56:06.000]  این چیزی بوده؟ بلند کرده
[01:56:06.000 --> 01:56:08.000]  من بلند کردم
[01:56:08.000 --> 01:56:10.000]  آه، موتورها ها بی چیزی بوده
[01:56:10.000 --> 01:56:12.000]  منم این آب چیز بوده
[01:56:12.000 --> 01:56:16.000]  دسته بزن کنه، درگان رو نسدم
[01:56:16.000 --> 01:56:18.000]  من هم دسته بزنم
[01:56:18.000 --> 01:56:23.000]  دیسک کمرش بیرون زده، این حالت بیرون زده بیه
[01:56:23.000 --> 01:56:25.000]  دیسک کمره
[01:56:25.000 --> 01:56:26.000]  دیسک کمر؟
[01:56:26.000 --> 01:56:32.000]  آره، نباید سنگین بلند کنی، خواب کمرت شل میشه
[01:56:32.000 --> 01:56:34.000]  چند وقت اینجوری شدی؟
[01:56:34.000 --> 01:56:36.000]  روز ۱۵ روزه
[01:56:36.000 --> 01:56:38.000]  ۵ روزه، خیلی
[01:56:38.000 --> 01:56:40.000]  پشارت خیلی بالاه
[01:56:40.000 --> 01:56:42.000]  چند وقت؟
[01:56:42.000 --> 01:56:44.000]  این بابا هر جده درده
[01:56:44.000 --> 01:56:49.000]  پشارت ۱۶ه، ضربانت هم صده، خیلی بالاست
[01:56:49.000 --> 01:56:53.000]  باعث که خورس فشار بدن، بذار قلبتو بش بدن؟
[01:56:53.000 --> 01:56:55.000]  خیلی بالایی
[01:56:55.000 --> 01:56:57.000]  خیلی بالایی
[01:56:57.000 --> 01:57:03.000]  شما همیشه اینجوری میشه قلبت میزنه یا الان دکتر اومدی اینجوری میترسی؟
[01:57:03.000 --> 01:57:05.000]  دکتر اومدی میترسی؟
[01:57:05.000 --> 01:57:07.000]  دکتر که برم میترسه
[01:57:07.000 --> 01:57:09.000]  آره دکتر که برم میترسه
[01:57:09.000 --> 01:57:11.000]  چرا میترسی؟
[01:57:11.000 --> 01:57:13.000]  خب خورس پشارم بیدم
[01:57:13.000 --> 01:57:15.000]  خورس تفشق قلبم بیدم بیخواد
[01:57:19.000 --> 01:57:21.000]  شاف بدم استفاده نمی کنی؟
[01:57:21.000 --> 01:57:23.000]  نه
[01:57:23.000 --> 01:57:25.000]  شیاف که برات شاف از پشت بذار
[01:57:25.000 --> 01:57:27.000]  برای کمرتو صفت میکنه
[01:57:27.000 --> 01:57:29.000]  خوبی باره
[01:57:29.000 --> 01:57:31.000]  سودانه دارم از اون
[01:57:31.000 --> 01:57:33.000]  سودانه دارم داره، شافم داره، آمپولم داره
[01:57:33.000 --> 01:57:35.000]  من خودمونم از کمرت شفتم
[01:57:35.000 --> 01:57:37.000]  آخ
[01:57:37.000 --> 01:57:39.000]  خب مال پینه مرد این
[01:57:39.000 --> 01:57:41.000]  جوال رزقت به تو
[01:57:41.000 --> 01:57:43.000]  سنی نداره که
[01:57:43.000 --> 01:57:45.000]  چند سال کچکیم؟
[01:57:45.000 --> 01:57:47.000]  چند سال هست تو کچکتره؟
[01:57:47.000 --> 01:57:49.000]  ای، من کچکم
[01:57:49.000 --> 01:57:51.000]  من از اون دوالت
[01:57:51.000 --> 01:57:53.000]  خدا حفظتونه انشالله
[01:57:53.000 --> 01:57:55.000]  تو هم بیای کمک های فیلمردی هست
[01:57:55.000 --> 01:57:57.000]  بیدیم ولی بگه
[01:57:57.000 --> 01:57:59.000]  اون پول نشده
[01:57:59.000 --> 01:58:01.000]  بله الان دوران ویپولی مردم
[01:58:01.000 --> 01:58:03.000]  اون پولی هست
[01:58:03.000 --> 01:58:05.000]  اون پولی هست
[01:58:05.000 --> 01:58:07.000]  مبازمگاه خودم بلیت بوده
[01:58:07.000 --> 01:58:09.000]  امامتون فیلمردی
[01:58:09.000 --> 01:58:11.000]  بله بیا خالی این دوا رو گرفتی
[01:58:11.000 --> 01:58:13.000]  بیار من توضیح بیدم
[01:58:13.000 --> 01:58:15.000]  بیدم
[01:58:15.000 --> 01:58:17.000]  داخل داره
[01:58:17.000 --> 01:58:19.000]  بیرون گم نشد
[01:58:19.000 --> 01:58:21.000]  بیا خب
[01:58:21.000 --> 01:58:23.000]  مرسی
[01:58:23.000 --> 01:58:25.000]  بله
[01:58:25.000 --> 01:58:27.000]  ای یا دی
[01:58:27.000 --> 01:58:29.000]  نه اون دی هزاره کم
[01:58:29.000 --> 01:58:31.000]  ویتامین ده ازمایشه چارده بود
[01:58:31.000 --> 01:58:33.000]  باید بزنید
[01:58:33.000 --> 01:58:35.000]  خوب باید بزنید
[01:58:35.000 --> 01:58:37.000]  نه هیچکاری جا دهی می کنید
[01:58:37.000 --> 01:58:39.000]  یک دونه هست
[01:58:39.000 --> 01:58:41.000]  داروی اصلی
[01:58:41.000 --> 01:58:43.000]  تو اینه روز یک دونه
[01:58:43.000 --> 01:58:45.000]  می کنید برای مقصدها و استخدام
[01:58:45.000 --> 01:58:47.000]  اینم جوان کننده
[01:58:47.000 --> 01:58:49.000]  مرسی مرسی
[01:58:49.000 --> 01:58:51.000]  مرسی مرسی
[01:58:51.000 --> 01:58:53.000]  مرسی مرسی
[01:58:53.000 --> 01:58:55.000]  مرسی مرسی
[01:58:55.000 --> 01:58:57.000]  مرسی مرسی
[01:58:57.000 --> 01:58:59.000]  مرسی مرسی
[01:58:59.000 --> 01:59:01.000]  مرسی مرسی
[01:59:01.000 --> 01:59:03.000]  مرسی مرسی
[01:59:03.000 --> 01:59:05.000]  مرسی مرسی
[01:59:05.000 --> 01:59:07.000]  مرسی مرسی
[01:59:07.000 --> 01:59:09.000]  مرسی مرسی
[01:59:09.000 --> 01:59:11.000]  مرسی مرسی
[01:59:11.000 --> 01:59:13.000]  مرسی مرسی
[01:59:13.000 --> 01:59:15.000]  مرسی مرسی
[01:59:15.000 --> 01:59:17.000]  این پرنده داره
[01:59:17.000 --> 01:59:19.000]  تاریخ ها شده بود
[01:59:19.000 --> 01:59:21.000]  روز شروعش چندون بوده؟
[01:59:21.000 --> 01:59:23.000]  اینو باید بدونید
[01:59:23.000 --> 01:59:25.000]  برم نوشته بود برم بگیرم چی شده بود
[01:59:25.000 --> 01:59:27.000]  بفرم خاله چی شده؟
[01:59:27.000 --> 01:59:29.000]  منیتونی سرم رو خورده
[01:59:29.000 --> 01:59:31.000]  منیتونی سینه ش زرفه دیگه برش نمی کنیم
[01:59:31.000 --> 01:59:33.000]  چشم
[01:59:33.000 --> 01:59:35.000]  دهانه باز کن خاله ببینم
[01:59:35.000 --> 01:59:37.000]  سرم برم بگیر
[01:59:37.000 --> 01:59:39.000]  همون فاید خودش باید بری
[01:59:39.000 --> 01:59:41.000]  برسن
[01:59:41.000 --> 01:59:43.000]  سینه جان به درخواهیم
[01:59:43.000 --> 01:59:45.000]  یک صرفه بزن
[01:59:47.000 --> 01:59:49.000]  درسته بزن
[02:00:00.000 --> 02:00:10.000]  بشارش هم یکم بالاست.
[02:00:10.000 --> 02:00:12.000]  پشار کمشی داره، آنها باید بخوریم.
[02:00:12.000 --> 02:00:16.000]  مخزه، مخزه، یکمی بالا، نمک نباید بخوریم.
[02:00:16.000 --> 02:00:19.000]  بعد تبالرز که نمیکنی آچانا.
[02:00:19.000 --> 02:00:21.000]  تبالرز هم برگردیم، صبح صبح ماندن برگردیم.
[02:00:21.000 --> 02:00:23.000]  نه، نه، نه، کمش برگردیم.
[02:00:23.000 --> 02:00:24.000]  توفیشی کنیم.
[02:00:24.000 --> 02:00:25.000]  صبح صبح ماندن برگردیم.
[02:00:25.000 --> 02:00:29.000]  بله، آق زدنش مانده کلشش برگردیم.
[02:00:29.000 --> 02:00:33.000]  از این حالت باید بردارید.
[02:00:33.000 --> 02:00:37.000]  از این حالت باید بردارید.
[02:00:37.000 --> 02:00:41.000]  از این حالت باید بردارید.
[02:00:41.000 --> 02:00:45.000]  از این حالت باید بردارید.
[02:00:45.000 --> 02:00:49.000]  از این حالت باید بردارید.
[02:00:49.000 --> 02:00:53.000]  از این حالت باید بردارید.
[02:00:53.000 --> 02:00:57.000]  از این حالت باید بردارید.
[02:00:57.000 --> 02:01:04.000]  شرمت توفه جیرسر باید بخوریم
[02:01:04.000 --> 02:01:09.000]  باید بخوریم، میشه این خفه می کنه، این مریضی شوخی داره
[02:01:09.000 --> 02:01:15.000]  پنجام گیر یکمون همه تو تطریق ها بود، شما نبودیم بردیمش
[02:01:15.000 --> 02:01:18.000]  همه سروم ها رو بزرگ بردیم، این خواه ازتره
[02:01:18.000 --> 02:01:21.000]  سروم ها فشارش میبره بالا، منم سروم بردم، این فشار و خونیه
[02:01:21.000 --> 02:01:22.000]  نمیتونم، نمیتونم
[02:01:22.000 --> 02:01:24.000]  دیدم اینجور میگن، سیفی بردید دیگه
[02:01:24.000 --> 02:01:26.000]  نه صدی نه
[02:01:26.000 --> 02:01:28.000]  دادگار ایمان
[02:01:28.000 --> 02:01:30.000]  ما این رو به آن فیلم بودش در تیم بودیم
[02:01:30.000 --> 02:01:32.000]  آره بینن دیگه میگن سرام نیست
[02:01:32.000 --> 02:01:34.000]  سرام مردم دوست دارن
[02:01:34.000 --> 02:01:36.000]  ولی این سرامی نیست
[02:01:36.000 --> 02:01:38.000]  این پشتراش بالاست
[02:01:38.000 --> 02:01:40.000]  شروط نمیشن مثل زهر
[02:01:40.000 --> 02:01:42.000]  شروط نمیشن مثل زهر
[02:01:42.000 --> 02:01:44.000]  یک دیگه هست مثل اصل
[02:01:44.000 --> 02:01:46.000]  دو جو شروط
[02:01:46.000 --> 02:01:48.000]  این چیه این
[02:01:48.000 --> 02:01:50.000]  اصلا کلن شروط مخالفه
[02:01:50.000 --> 02:01:52.000]  میدونم چایی که میخوری که
[02:01:52.000 --> 02:01:59.000]  دوتاش هم بریز. یکی که اصل یه گاشب بزرگ بریز. اونو که زهره گاشب کچیک بریز.
[02:01:59.000 --> 02:02:01.000]  چای شیری میشه دیگه.
[02:02:01.000 --> 02:02:02.000]  اون چیشتون بخونه؟
[02:02:02.000 --> 02:02:04.000]  اون زهره با اون گل میشه.
[02:02:04.000 --> 02:02:06.000]  قصد برای اون زهره هست.
[02:02:06.000 --> 02:02:07.000]  این زهره.
[02:02:07.000 --> 02:02:10.000]  این که دو آن شده سریش نیزیدی کل رو هست؟
[02:02:10.000 --> 02:02:14.000]  مثلا الان ببینم هفتاد درصد ریه پره.
[02:02:14.000 --> 02:02:15.000]  آهان؟
[02:02:15.000 --> 02:02:20.000]  خیلی مهم داره. اسپریه خیلی بزرگ دادن برایش. اسپریه مهم دادن.
[02:02:20.000 --> 02:02:23.000]  آنپول مهم داره. بیزن انشالله. بشه.
[02:02:23.000 --> 02:02:27.000]  دوت آنپول داره که موزه که کردن. بشه.
[02:02:27.000 --> 02:02:29.000]  بسرگشت بشه.
[02:02:29.000 --> 02:02:31.000]  تقریبا چی میدونه؟
[02:02:31.000 --> 02:02:33.000]  برای خواهشونی دوباره دوست داری؟
[02:02:33.000 --> 02:02:35.000]  اینجا باید برداریم
[02:02:35.000 --> 02:02:37.000]  اینجا باید برداریم
[02:02:37.000 --> 02:02:39.000]  اینجا باید برداریم
[02:02:39.000 --> 02:02:41.000]  اینجا باید برداریم
[02:02:41.000 --> 02:02:43.000]  اینجا باید برداریم
[02:02:43.000 --> 02:02:45.000]  اینجا باید برداریم
[02:02:45.000 --> 02:02:47.000]  اینجا باید برداریم
[02:02:47.000 --> 02:02:49.000]  اینجا باید برداریم
[02:02:49.000 --> 02:02:51.000]  اینجا باید برداریم
[02:02:51.000 --> 02:02:53.000]  اینجا باید برداریم
[02:02:53.000 --> 02:02:55.000]  اینجا باید برداریم
[02:02:55.000 --> 02:02:57.000]  اینجا باید برداریم
[02:02:57.000 --> 02:02:59.000]  اینجا باید برداریم
[02:02:59.000 --> 02:03:01.000]  اینجا باید برداریم
[02:03:03.000 --> 02:03:09.000]  این ها باید برده باشه
[02:03:09.000 --> 02:03:13.000]  برده برده
[02:03:13.000 --> 02:03:17.000]  برده برده
[02:03:17.000 --> 02:03:21.000]  برده برده
[02:03:21.000 --> 02:03:25.000]  برده برده
[02:03:25.000 --> 02:03:29.000]  برده برده
