================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS
Source File : Session_Full_۲۰۲۶۰۸۳۱_۱۸۰۰۳۶.wav
Language    : fa
[01:53:02.080 --> 01:53:04.820]  میدارید سرگاز برونه یک ساعت
[01:53:04.820 --> 01:53:06.800]  شوشت ریز بخوره
[01:53:06.800 --> 01:53:36.800]  باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید بردارید که باید برد
[01:53:36.800 --> 01:53:42.800]  اگر هم بدنم برمیدیم و گشیم برم توی یک درسته ای کنار
[01:53:42.800 --> 01:53:44.800]  میدونیم شاسته
[01:53:44.800 --> 01:53:48.800]  برسیمش داخل مایه
[01:53:48.800 --> 01:53:53.800]  مایه مونو هم میدنیم تا شکر و نمک کاملا حل بشه
[01:53:53.800 --> 01:53:55.800]  و یک درست بشه
[01:53:55.800 --> 01:53:59.800]  کلیک یک ساعت بلویت بود رو میداریم کنار
[01:53:59.800 --> 01:54:02.800]  دستمونو یه دقیقه داخل شیره می کنیم
[01:54:02.800 --> 01:54:06.800]  اگر نفوخ می کنید مایر را بهش اضافه کنید.
[01:54:06.800 --> 01:54:13.800]  این قدود یک ساعت طول می کنید که شیره خنک بشه بعد از خنک شدنش مایر را اضافه می کنید.
[01:54:13.800 --> 01:54:21.800]  شیره سینی دارد سبت و چون نباید در درمون شیره برند اینجا خیلی آباد می کنید داخل شیره
[01:54:21.800 --> 01:54:30.800]  و با یک پدرونش را می بندید قدود هیچ ساعت بعد از هیچ ساعتی در حیوان یمشان یک ویدو چار درد هم دستش نمی دارید.
[01:54:30.800 --> 01:54:34.800]  یه همچین ماستر سویمیتایی کنید
[01:54:34.800 --> 01:54:38.800]  یعنی نگه فراشون که از طعمش دوشت
[01:54:38.800 --> 01:54:42.800]  شده از در هم بزنی و کشور در روش میگرد
[01:54:42.800 --> 01:54:44.800]  من بادر از دانشگاه هستم
[01:54:44.800 --> 01:54:48.800]  یکی از دانشگاه ها از زمین عرضی پیترسان و فارکس فعالیت داشته
[01:54:48.800 --> 01:54:52.800]  به من معرفی کرد و من با شکل با بادران را شروع شده هستم
[01:54:52.800 --> 01:54:54.800]  واقعا اشکالم باید بادران
[01:54:54.800 --> 01:54:58.800]  و تدریج اول با اسبات شروع کردم
[01:54:58.800 --> 01:55:00.800]  موسیقی
[01:55:00.000 --> 01:55:02.000]  چند رو بشور کردی؟
[01:55:02.000 --> 01:55:22.000]  حشمان، از قبلش از جا بودنم، ولی خب قبلش به این آموزش میدونیم، مثلا اصلا اسکل مشخصی کردن، تیپیایی مشخص نداشتم، ولی از زمانی که آموزش رو دیدم، تب تحلیلی که دارم هم حد صدایی مشخصی دارم، هم حد زرد مشخصی دارم.
[01:55:22.000 --> 01:55:24.000]  و چه میزان صده هفته ای تو رو بشنید؟
[01:55:24.000 --> 01:55:31.000]  با هی برزانه 140 دولار بوده، 180 دولار بوده، 400 دولار بوده
[01:55:31.000 --> 01:55:36.000]  و هفته نیم برای اینکه کلی به خواهدتون میگم تا 1000 دولارم درخواهد
[01:55:36.000 --> 01:55:37.000]  در طور هفته؟
[01:55:37.000 --> 01:55:38.000]  نه جدا
[01:55:38.000 --> 01:55:44.000]  هیونکه همسر سالای خودت بالا چه خواهدات شما بیشتر دارید؟ این مرزی را؟
[01:55:44.000 --> 01:55:48.000]  همسر سالای خودم باید به خواهدتون میگم باید بیره
[01:55:48.000 --> 01:55:52.500]  از اینجا باید برادرزاده های ده سالشه
[01:55:52.500 --> 01:55:55.000]  اصرار دارن که چار ده سالش شد
[01:55:55.000 --> 01:56:00.140]  بازارای مادری هایی بگیرن و بازارای تره دو دویره تره بشه
[01:56:00.140 --> 01:56:01.320]  چی شد این ترهی بشه؟
[01:56:01.320 --> 01:56:02.800]  من بادرز دانشون
[01:56:02.800 --> 01:56:05.220]  اگر همسرم پاچونی ببوشه من کامگیری ببوشم
[01:56:05.220 --> 01:56:08.980]  مثل تابش آبدا با یه دیواری بوچه با آقای کامگیر گرم و دلیشه
[01:56:08.980 --> 01:56:12.260]  اگر همسرم فیروزهی ببوشه من گردوی ببوشم
[01:56:12.260 --> 01:56:15.040]  این دو رنگ کنار هم یه حسه بسالت و بهار دارن
[01:56:15.040 --> 01:56:18.280]  اگه همسرم یاووتی بخوشه من یشمی بخوشم
[01:56:18.280 --> 01:56:21.480]  شبیه یاووت و یشمی که کنار هم بیشتر درخشن
[01:56:21.480 --> 01:56:25.160]  اگه همسرم سرز جنگلی بخوشه من صدفی بخوشم
[01:56:25.160 --> 01:56:29.100]  شبیه برقای جنگل کنار دور صبح رنگشون زده ترین بخوشم
[01:56:29.100 --> 01:56:31.740]  اگه همسرم سرمی بخوشه من سرمی بخوشم
[01:56:31.740 --> 01:56:33.740]  مثل ستاره توی آسمون شم
[01:56:33.740 --> 01:56:36.740]  که کناره هم زیبایشون چند رو برمیشه
[01:56:37.740 --> 01:56:40.740]  مجموعه ترکیب رنگ و استایی زوجهای شست سال رو میشنروند
[01:56:40.740 --> 01:56:45.740]  حالا توی پست ورد دوست دارین استایی و ترکیب رنگی کتن دهر رو ببینید
[01:57:01.740 --> 01:57:07.740]  موسیقی
[01:57:31.740 --> 01:57:34.880]  از بزرگ درد درمان همه به از هم روزیده باشه
[01:57:34.880 --> 01:57:39.400]  طولت دسته ها همه بویی بردرمان رو کاملا از بیدی بره
[01:57:39.400 --> 01:57:43.800]  این بسطور به خلص باسه اونایی که همیشه درد و دردون دارن و ناله دارن
[01:57:43.800 --> 01:57:45.980]  سه تا قدره از این روز رو کامل کن
[01:57:45.980 --> 01:57:48.880]  تا جمعه درد و په بادرم بزرگ برم کن
[01:57:48.880 --> 01:57:51.300]  نرمانه بوری دردان
[01:57:51.300 --> 01:57:54.480]  دردیدی دیگه بیدی دردون دردشگی
[01:57:54.480 --> 01:57:58.720]  تا بی این کاری که من بیدم رو انجام بده و تا به ریادی شه
[01:57:58.720 --> 01:58:01.060]  امبریلوی کو بگم تا به ریادی شه
[01:58:01.060 --> 01:58:03.360]  جان
[01:58:03.360 --> 01:58:06.600]  نه با من
[01:58:06.600 --> 01:58:09.400]  شبیه دیگه شبیه بادر
[01:58:09.400 --> 01:58:10.440]  شبیه دیگه
[01:58:10.440 --> 01:58:10.900]  برد
[01:58:10.900 --> 01:58:12.660]  برد
[01:58:12.660 --> 01:58:17.860]  شبیه دیگه شبیه
[01:58:17.860 --> 01:58:19.780]  برد
[01:58:19.780 --> 01:58:21.100]  برد
[01:58:21.100 --> 01:58:22.900]  برد
[01:58:22.900 --> 01:58:42.900]  موسیقی
[01:58:42.900 --> 01:59:12.880]  موسیقی در موسیقی درسته
[01:59:12.900 --> 01:59:32.900]  موسیقی
[01:59:42.900 --> 01:59:59.900]  موسیقی
[02:00:00.000 --> 02:00:29.980]  موسیقی در مطب پزشکی
[02:00:30.000 --> 02:00:59.980]  موسیقی در موسیقی
[02:01:00.000 --> 02:01:20.000]  موسیقی
[02:01:20.000 --> 02:01:45.000]  موسیقی
[02:01:45.000 --> 02:01:48.000]  از خیلی گلیه و افتادتویرین سیمت دقیق
[02:01:48.000 --> 02:01:50.000]  شد و های مفرد
[02:01:50.000 --> 02:01:52.000]  در این اطراف یاد برادر
[02:02:15.000 --> 02:02:17.000]  بله
[02:02:17.000 --> 02:02:19.000]  تر آرام چند
[02:02:19.000 --> 02:02:21.000]  آخه
[02:02:21.000 --> 02:02:23.000]  اون کسان بگم بکی ببره
[02:02:23.000 --> 02:02:25.000]  بله
[02:02:25.000 --> 02:02:27.000]  ببرم باشه باشه
[02:02:27.000 --> 02:02:29.000]  باشه باشه
[02:02:29.000 --> 02:02:31.000]  باشه باشه
[02:02:31.000 --> 02:02:33.000]  باشه باشه
[02:02:45.000 --> 02:03:14.980]  موسیقی در موسیقی درسته
[02:03:15.000 --> 02:03:44.980]  موسیقی در موسیقی درسته
[02:03:45.000 --> 02:04:14.980]  موسیقی در موسیقی درسته
[02:04:15.000 --> 02:04:31.000]  موسیقی
[02:04:31.000 --> 02:04:33.000]  یه دقیقه بیا
[02:04:37.000 --> 02:04:39.000]  حالان یه دقیقه بیا
[02:04:44.000 --> 02:04:45.000]  ازداخته؟
[02:04:45.000 --> 02:04:47.000]  ببین من باقی دوستانی همه هنگ کردم خب
[02:04:47.000 --> 02:04:50.000]  اینو یکی باید ببره مطلب دوستان ناسلی
[02:04:50.000 --> 02:04:52.000]  گو بیار آقای شیخه هست راننده
[02:04:52.000 --> 02:04:54.000]  گو بدون ببره فقط یه کاری کن
[02:04:54.000 --> 02:04:58.000]  بگو به خامدوشتور بگه که این حتما به برق باشه دیگه
[02:04:58.000 --> 02:05:00.000]  یعنی گوشی به برق باشه
[02:05:00.000 --> 02:05:29.980]  مرسی کنید که باید باید برامون برسید.
[02:05:30.000 --> 02:05:32.000]  بله
[02:05:32.000 --> 02:05:35.000]  آره آره کلی لباس او ملافه او اینا بود دیگه
[02:05:35.000 --> 02:05:38.000]  نه اسپاکورام ندیدم من داخله
[02:05:38.000 --> 02:05:43.000]  خواهد دستتاش نخشته باشه من ندیدم باشه
[02:05:43.000 --> 02:05:46.000]  اگه چیزه یه زنگ بزن من برم بیارم
[02:05:46.000 --> 02:05:49.000]  دارم میرم پایین ورقم نیست از پله میرم
[02:05:49.000 --> 02:05:51.000]  اگه چیزه من بیارم
[02:06:00.000 --> 02:06:20.000]  موسیقی
[02:06:20.000 --> 02:06:30.000]  موسیقی
[02:06:50.000 --> 02:06:52.000]  این هایی که با اینکه باید بردارید، باید بردارید.
[02:06:52.000 --> 02:06:54.000]  این هایی که باید بردارید، باید بردارید.
[02:06:54.000 --> 02:06:56.000]  این هایی که باید بردارید، باید بردارید.
[02:06:56.000 --> 02:06:58.000]  این هایی که باید بردارید، باید بردارید.
[02:06:58.000 --> 02:07:00.000]  این هایی که باید بردارید، باید بردارید.
[02:07:00.000 --> 02:07:02.000]  این هایی که باید بردارید، باید بردارید.
[02:07:02.000 --> 02:07:04.000]  این کشی هست
[02:07:04.000 --> 02:07:06.000]  کشی
[02:07:06.000 --> 02:07:08.000]  کشی
[02:07:08.000 --> 02:07:10.000]  کشی
[02:07:10.000 --> 02:07:12.000]  کشی
[02:07:12.000 --> 02:07:14.000]  کشی
[02:07:14.000 --> 02:07:16.000]  کشی
[02:07:16.000 --> 02:07:18.000]  کشی
[02:07:18.000 --> 02:07:20.000]  کشی
[02:07:20.000 --> 02:07:22.000]  کشی
[02:07:22.000 --> 02:07:24.000]  کشی
[02:07:24.000 --> 02:07:26.000]  کشی
[02:07:26.000 --> 02:07:28.000]  کشی
[02:07:28.000 --> 02:07:30.000]  کشی
[02:07:30.000 --> 02:08:00.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[02:08:00.000 --> 02:08:20.000]  موسیقی
[02:08:20.000 --> 02:08:40.000]  موسیقی
[02:08:50.000 --> 02:09:20.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[02:09:20.000 --> 02:09:35.000]  موسیقی
[02:09:50.000 --> 02:10:00.000]  موسیقی
[02:10:00.000 --> 02:10:29.980]  موسیقی در مطب پزشکی
[02:10:30.000 --> 02:10:50.000]  موسیقی
[02:10:50.000 --> 02:11:19.980]  موسیقی در موسیقی
[02:11:20.000 --> 02:11:22.000]  سلامون علیکم
[02:11:22.000 --> 02:11:24.000]  سلام
[02:11:24.000 --> 02:11:26.000]  برادر راسته نباشی
[02:11:26.000 --> 02:11:28.000]  برادر راسته نباشی
[02:11:28.000 --> 02:11:30.000]  من سویه چه بیدم
[02:11:30.000 --> 02:11:32.000]  درده هایی بیدم
[02:11:40.000 --> 02:11:42.000]  میدونم اونو میرم بیادم گمبه
[02:11:42.000 --> 02:11:44.000]  باز به بیمارستان زنگ میدنم
[02:11:44.000 --> 02:11:46.000]  باز به بیمارستان زنگ میدنم
[02:11:46.000 --> 02:11:48.000]  اگر یک موهودای نکرده
[02:11:48.000 --> 02:11:54.580]  اینکه اینکه مورد گلجانسی بود انجام میدم و اینجا مریضه اینجا میزارم و بعد دوباره برمی کردم
[02:11:54.580 --> 02:11:56.280]  و اینجا همینجوری برمی کردم
[02:11:56.280 --> 02:11:57.180]  باشه باشه
[02:11:57.180 --> 02:11:58.460]  با همه همه هایی کردم
[02:11:58.460 --> 02:12:12.460]  موسیقی
[02:12:28.460 --> 02:12:36.460]  موسیقی
[02:12:58.460 --> 02:13:00.460]  از اینجا باید بردارید.
[02:13:00.460 --> 02:13:02.460]  از اینجا باید بردارید.
[02:13:02.460 --> 02:13:04.460]  از اینجا باید بردارید.
[02:13:04.460 --> 02:13:06.460]  از اینجا باید بردارید.
[02:13:06.460 --> 02:13:08.460]  از اینجا باید بردارید.
[02:13:08.460 --> 02:13:10.460]  از اینجا باید بردارید.
[02:13:10.460 --> 02:13:12.460]  از اینجا باید بردارید.
[02:13:12.460 --> 02:13:14.460]  از اینجا باید بردارید.
[02:13:14.460 --> 02:13:16.460]  از اینجا باید بردارید.
[02:13:16.460 --> 02:13:18.460]  از اینجا باید بردارید.
[02:13:18.460 --> 02:13:20.460]  از اینجا باید بردارید.
[02:13:20.460 --> 02:13:36.460]  موسیقی
[02:13:50.460 --> 02:13:56.460]  اگر چهل ساعت کاری میزه شده یکی هست دارد مثلا از ازافت کار میسه
[02:13:56.460 --> 02:13:59.460]  ازافت کاری بسیار مزید
[02:13:59.460 --> 02:14:01.460]  چند ساعت ازافت کاری میزه؟
[02:14:01.460 --> 02:14:03.460]  ۱۵ ساعت
[02:14:03.460 --> 02:14:10.460]  ازافت کار ساعت مثلا زود میوی دیگری
[02:14:10.460 --> 02:14:12.460]  درست دارد
[02:14:12.460 --> 02:14:14.460]  درست دارد
[02:14:14.460 --> 02:14:24.460]  من بخواد در این تکمیت بچه هایی که یکی یک در زودتر میان چیز بکنن برشون اضافه کنیم چون کسی بخواد
[02:14:24.460 --> 02:14:31.460]  اینجوری اونهایی که دیر میان زرار کنن و اونهایی که چون دیر میان زرار نکنن
[02:14:31.460 --> 02:14:41.460]  بر چه این اضافه باشی که شما جایید بگیرید باز صد مازده دیرمه کم اصابه شده یعنی؟
[02:14:41.460 --> 02:14:44.460]  140 ساعتی که می کنیم.
[02:14:44.460 --> 02:14:49.460]  از این وقت که می کنیم، 164 ساعتی که می کنیم.
[02:14:49.460 --> 02:14:53.460]  این همه چیزی که می کنیم.
[02:14:53.460 --> 02:14:56.460]  چند ساعتی که می کنیم؟
[02:14:56.460 --> 02:14:59.460]  مایتا با این سطح قبلی.
[02:15:00.000 --> 02:15:02.000]  بیشتر که رفتم، 24 هست.
[02:15:02.000 --> 02:15:03.000]  24 هست؟
[02:15:03.000 --> 02:15:03.500]  نه.
[02:15:03.500 --> 02:15:06.000]  خب، 24 زرده را شش کنید، چند زرده چی؟
[02:15:09.000 --> 02:15:11.000]  24 زرده چیست؟
[02:15:11.000 --> 02:15:13.000]  144 سن.
[02:15:13.000 --> 02:15:15.000]  خب، 144 سن.
[02:15:15.000 --> 02:15:16.000]  برسته؟
[02:15:16.000 --> 02:15:17.000]  آره.
[02:15:17.000 --> 02:15:19.000]  این عکس شیفتون مگه داشته باشی؟
[02:15:19.000 --> 02:15:20.000]  نه، چه...
[02:15:20.000 --> 02:15:22.000]  چه هر زرد کنید، چه برسته باشی؟
[02:15:24.000 --> 02:15:28.000]  اونکه مال مال جدیده، این مال مال قدیم را ندارم کنید.
[02:15:28.000 --> 02:15:32.000]  او بنابراین، الان ما جنگ زن اینجا با همین سرکار داشتیم
[02:15:32.000 --> 02:15:34.000]  آه، آه، آه
[02:15:34.000 --> 02:15:36.000]  از هر سرکار هم سرکار داشتیم
[02:15:36.000 --> 02:15:38.000]  آه، آه
[02:15:38.000 --> 02:15:40.000]  جنگ زن اینجا، چارم که سرکار شده، رو خوریه
[02:15:40.000 --> 02:15:44.000]  پس موازدگی که درست داده، برای از افراد برداری زده
[02:15:44.000 --> 02:15:48.000]  آه، باید من یه همون سرکار کشیم، همون یا یه چار درده شش کنید
[02:15:48.000 --> 02:15:49.000]  درست داشتیم
[02:15:49.000 --> 02:15:51.000]  دیکر کنم سرکاری کشیم، هنش دیگه
[02:15:51.000 --> 02:15:53.000]  بزرگ من بیار کنم بلنده
[02:15:53.000 --> 02:15:55.000]  شما میرید برای یه کنید
[02:15:55.000 --> 02:15:57.000]  نه من هستم من یه درداریم
[02:15:57.000 --> 02:15:59.000]  سلام
[02:15:59.000 --> 02:16:01.000]  چیزو نیدین؟
[02:16:01.000 --> 02:16:03.000]  آی شیخی
[02:16:03.000 --> 02:16:05.000]  شیخی بیرون رفت
[02:16:05.000 --> 02:16:07.000]  کجا رفت؟
[02:16:07.000 --> 02:16:09.000]  آه چیز بکنم بخونه دکتر علامی رفت
[02:16:09.000 --> 02:16:11.000]  برشت
[02:16:11.000 --> 02:16:13.000]  اینو باید ببرم مهتر بخونم
[02:16:13.000 --> 02:16:15.000]  ناسرله
[02:16:15.000 --> 02:16:17.000]  ناسرله بگو نیست که گرده
[02:16:17.000 --> 02:16:19.000]  آی خوزینی که نه بچه تو
[02:16:49.000 --> 02:17:19.000]  اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از اینجا با مدترین از این
[02:17:19.000 --> 02:17:39.000]  موسیقی
[02:17:49.000 --> 02:18:09.000]  موسیقی
[02:18:19.000 --> 02:18:21.000]  از اینجا باید بردارید.
[02:18:21.000 --> 02:18:23.000]  از اینجا باید بردارید.
[02:18:23.000 --> 02:18:25.000]  از اینجا باید بردارید.
[02:18:25.000 --> 02:18:27.000]  از اینجا باید بردارید.
[02:18:27.000 --> 02:18:29.000]  از اینجا باید بردارید.
[02:18:29.000 --> 02:18:31.000]  از اینجا باید بردارید.
[02:18:31.000 --> 02:18:33.000]  از اینجا باید بردارید.
[02:18:33.000 --> 02:18:35.000]  از اینجا باید بردارید.
[02:18:35.000 --> 02:18:37.000]  از اینجا باید بردارید.
[02:18:37.000 --> 02:18:39.000]  از اینجا باید بردارید.
[02:18:39.000 --> 02:18:41.000]  از اینجا باید بردارید.
[02:18:41.000 --> 02:18:43.000]  چند و چهار ساعته چند و چهار ساعته شیفتان میشه
[02:18:43.000 --> 02:18:45.000]  آن شیفتان
[02:18:45.000 --> 02:18:47.000]  همون از آخر کن
[02:18:47.000 --> 02:18:49.000]  همون از آخر کن
[02:18:49.000 --> 02:18:51.000]  همون برم شیفتان کن
[02:18:51.000 --> 02:18:53.000]  چند و چهار ساعته
[02:18:53.000 --> 02:18:55.000]  من قرار دادم ایستان
[02:18:55.000 --> 02:18:57.000]  ساعت در این وقت شیفتان برم
[02:18:57.000 --> 02:18:59.000]  چند و چهار ساعته
[02:18:59.000 --> 02:19:01.000]  ایستان
[02:19:01.000 --> 02:19:03.000]  یه ترین بر آواز بشه
[02:19:03.000 --> 02:19:05.000]  یه ترین بر آواز بشه
[02:19:05.000 --> 02:19:07.000]  یه ترین بر آواز بشه
[02:19:07.000 --> 02:19:09.000]  یه ترین بر آواز بشه
[02:19:09.000 --> 02:19:39.000]  این هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی هایی ه
[02:19:39.000 --> 02:19:41.000]  خوب خاندکره بود
[02:19:41.000 --> 02:19:43.000]  خوب خاندکره بود
[02:19:43.000 --> 02:19:45.000]  آه پس بگم بهش بیدیم بگم بیشتر آش بیدیم
[02:19:45.000 --> 02:19:47.000]  باید بگم باید بیدیم
[02:19:47.000 --> 02:19:49.000]  مال خاندکره؟
[02:19:49.000 --> 02:19:51.000]  آه دیگه خاندکره باره ازش کن
[02:19:51.000 --> 02:19:53.000]  پس باید مال خاندکره نسیم
[02:19:53.000 --> 02:19:55.000]  آه اوه تب سمیت شاید برم
[02:20:00.000 --> 02:20:30.000]  بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیش
[02:20:30.000 --> 02:20:32.000]  موسیقی
[02:21:00.000 --> 02:21:02.000]  موسیقی
[02:21:30.000 --> 02:21:32.000]  موسیقی
[02:22:00.000 --> 02:22:02.000]  موسیقی
[02:22:30.000 --> 02:22:32.000]  موسیقی
[02:23:00.000 --> 02:23:02.000]  بی بی
[02:23:30.000 --> 02:23:58.000]  موسیقی
[02:24:00.000 --> 02:24:02.000]  موسیقی
[02:24:30.000 --> 02:24:58.000]  موسیقی
[02:25:00.000 --> 02:25:29.980]  بیمار در مطب پزشکی، معاینه بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
[02:25:30.000 --> 02:25:59.000]  موسیقی
[02:26:00.000 --> 02:26:10.000]  موسیقی
[02:26:30.000 --> 02:26:59.980]  موسیقی در موسیقی
[02:27:00.000 --> 02:27:30.000]  این کار را برای دکتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برای خاندوتران برا
[02:27:30.000 --> 02:27:32.000]  باشه ترم
[02:28:00.000 --> 02:28:22.000]  موسیقی
[02:28:22.000 --> 02:28:24.000]  مرده شما شده
[02:28:40.000 --> 02:28:42.000]  شکر میکنم
[02:28:52.000 --> 02:29:21.980]  موسیقی در اینجا
[02:29:22.000 --> 02:29:32.000]  موسیقی
[02:29:52.000 --> 02:30:00.000]  موسیقی
[02:30:00.000 --> 02:30:29.980]  بیمار در مطب پزشکی، داروها، آزمایش و نسخه.
[02:30:30.000 --> 02:30:50.000]  موسیقی
[02:30:50.000 --> 02:31:10.000]  موسیقی
[02:31:20.000 --> 02:31:49.980]  موسیقی در موسیقی درسته
[02:31:50.000 --> 02:32:19.980]  موسیقی در موسیقی درسته
[02:32:20.000 --> 02:32:49.980]  مردم در اینجا
[02:32:50.000 --> 02:33:19.980]  موسیقی در موسیقی درسته
[02:33:20.000 --> 02:33:49.980]  موسیقی در موسیقی درسته
[02:33:50.000 --> 02:34:19.980]  مردم در اینجا
[02:34:20.000 --> 02:34:49.980]  موسیقی در موسیقی درسته
[02:34:50.000 --> 02:35:00.000]  موسیقی
[02:35:00.000 --> 02:35:29.980]  موسیقی در مطب پزشکی
[02:35:30.000 --> 02:35:59.980]  مردم در اینجا
[02:36:00.000 --> 02:36:29.980]  مردم در اینجا
[02:36:30.000 --> 02:36:59.980]  موسیقی در موسیقی درسته
[02:37:00.000 --> 02:37:29.980]  موسیقی در موسیقی درسته
[02:37:30.000 --> 02:37:59.980]  موسیقی در موسیقی درسته
[02:38:00.000 --> 02:38:10.000]  موسیقی
[02:38:30.000 --> 02:38:59.980]  مرد در اینجا
[02:39:00.000 --> 02:39:30.000]  از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا
[02:39:30.000 --> 02:40:00.000]  در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت، در این وقت
[02:40:00.000 --> 02:40:30.000]  از اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا، با اینجا
[02:40:30.000 --> 02:41:00.000]  از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه از اینکه ا
[02:41:00.000 --> 02:41:30.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[02:41:30.000 --> 02:42:00.000]  از اینجا باید برداریم که اینجا باید برداریم که اینجا باید برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا برداریم که اینجا ب
[02:42:00.000 --> 02:42:30.000]  باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید باید بای
[02:42:30.000 --> 02:42:32.000]  بله، بهش آمده در مورد ریتام میشه
[02:42:32.000 --> 02:42:37.000]  چون باید بگیم، چون که در دو سال را، در دوم همین رو بر اضافه بده
[02:42:37.000 --> 02:42:41.000]  بعد دو سال که یک اضافه شده، او اونها اشنا برد
[02:42:41.000 --> 02:42:45.000]  بله، شد نخواهی بچه اصلا که که چی تراتمش دیگه بر آمده شد
[02:42:45.000 --> 02:42:48.000]  کمولی آمده بچه رو بزرگی کردی
[02:42:48.000 --> 02:42:52.000]  پس من بودم، منشون از موزه میرم، سنت آل بادشهر
[02:42:52.000 --> 02:42:56.000]  نخواهی هیچ کار، من بچه ها بردم، نخواهی هیچ کار
[02:43:00.000 --> 02:43:03.000]  حالا برام بچه بیماده نمیخواد بدید.
[02:43:03.000 --> 02:43:05.000]  حتی در این وقت نداره.
[02:43:05.000 --> 02:43:07.000]  اما برای من از اینش گرده.
[02:43:07.000 --> 02:43:13.000]  برای اوشتا سکونه و برای اوشتا چشم و اغسطا اشتباه.
[02:43:13.000 --> 02:43:15.000]  منم مرد بودم.
