================================================================================
OPENAI WHISPER SPEECH-TO-TEXT WITH TIMESTAMPS (REFINED)
Source File : Session_Full_۲۰۲۶۰۸۱۰_۱۳۰۰۰۰.wav
Total Segs  : 323
[03:06:22.000 --> 03:07:19.000]  موزه مختزنی جدید با هم ببینیم آموزش کامل این نوشته که استان چطوری می‌تونم توی یک نگاه مخ بزنم خب عزیزان شاید مشکل خیلی در اون باشه البت کنید تا این آموزش رو بهتون بدن باشید البت کنید یک بار دیگر ببینید تو جفتتو که می‌بینید به‌محض اینکه جفتتو می‌بینید فراموش کنید دختری پسر از اینجا باید بردارید که از اینجا باید بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینجا بردارید که از اینج
[03:07:49.000 --> 03:07:54.060]  با آقایی بکنن و بپردیدن یا مشکلات قرار نیستی چون خورشید
[03:07:54.060 --> 03:07:55.960]  هیچ‌وقت نمی‌شه مشکلاتتون با همسر
[03:07:55.960 --> 03:08:05.820]  آدم خودشیفته رو توی این کارتوهجه با این شما بشنست اگه نشنستی شما با شما رابطه بشید فقط از آب بکشید خودشیفته‌هایی که در حیوه ازمه
[03:08:05.820 --> 03:08:07.700]  ببخشید که در رقابتشون اون نیست
[03:08:07.700 --> 03:09:15.280]  مهمیست از این چی شده در هر صورت همه بسته برعکس، توی مشکلاتی که با هر کسی دارن، خودشون رو قربانی و بی‌تقصیر می‌شندن. عاشق اینن که یکی ازشون تعریف کنه، این طریقه که زرد به تعریف و تمجیدشون ساختند. و هر روز باید ازشون تعریف‌های مهم‌تر خالی نشه. نمی‌تونن احساس و دردشون رو درک کنند، مگر در یک صورت، اون درد و مشهر یه طورهایی خودشون مرد می‌شه. بود بازی رو افراد کنن، یه طوری بابریت و تعریف و تحریف می‌کنن که تو به حافظه خودتن شک کن. خودشیفته‌ها اگه ناراحت بشن، یه کارای عجیب غریب اینجا می‌دن. رابطه داشتن با این آدم‌ها یه عواقبی داره. تو رابطه مدام سرس داری و حس تخفیفی رو حدست میده. هر چه‌قدم که بهش عشق و محبت بدی، بازم یه طورای بهت شک دارم. با کوچک‌ترین سردی و بی‌توجهی هم به هم گریزه و غصه بیرون شد خب می‌تونیم رو تعمال کنیم؟ مدام حس بدهکاری داریم بهش من یه طول با ترکترم من اینگار از همه چیزش به خاطر تو بزشتیم در صورتی که اصلا اتول نیست من به همه مراجعینم رو بگم اول نشونه‌ها رو بشناسید بدونید دلیل حال بدت چیه بعد با هم درستش کنیم.
[03:10:58.000 --> 03:11:00.000]  از آن را بردارید.
[03:11:00.000 --> 03:11:02.000]  در اینترنت باشید.
[03:15:00.000 --> 03:15:33.000]  بیمار بیمار در مطب پزشکی، داروها، آزمایش و نسخه. چی شده خانم گلگی؟
[03:15:33.000 --> 03:15:38.000]  سرما خورده بس شبا خیلی دل‌پیچه داره.
[03:15:38.000 --> 03:15:42.000]  بیقراری شبا نداره الان سرفه نا‌میزنه؟
[03:15:42.000 --> 03:15:43.000]  آره.
[03:15:43.000 --> 03:15:45.000]  آبریزش شده؟
[03:15:45.000 --> 03:15:47.000]  شدسه نمیزنه، آبریزه نمیزنه.
[03:15:47.000 --> 03:15:48.000]  خس‌خس سینه؟
[03:15:48.000 --> 03:15:49.000]  یکی.
[03:15:49.000 --> 03:15:52.000]  و بی‌قراری‌ش طرف غروب و شب بیشتر نیست؟
[03:15:52.000 --> 03:15:54.000]  خیلی نیست، ازا شبا نمی‌خواهد بره.
[03:15:54.000 --> 03:15:56.000]  شبا نمی‌خواهد بره، رو هم داشته؟
[03:15:56.000 --> 03:15:58.000]  نه، الان تب داره.
[03:15:58.000 --> 03:16:16.000]  اطلاعات درست بدید که هر کلمه اشتباه یک راه اشتباه بوده اگر دیگه این طب داره ما می‌ریم توی راه شدید اوفنده مثلاً اگر واقعاً این سوست مرد می‌ریم هر درم طب نداریم، گرمای محیط‌خوب.
[03:16:21.000 --> 03:16:25.000]  چند روزشه؟ ۲۷ دردی داشته بود؟
[03:16:25.000 --> 03:16:26.000]  آره.
[03:16:26.000 --> 03:16:34.580]  شکمش خیلی نفخ داره، باز داره این پیچش میده، زور می‌زنه خودشو، کش میده باید.
[03:16:41.720 --> 03:16:44.420]  بچه‌ها که از سرماخورده‌ام هستن ببینه؟
[03:16:44.420 --> 03:16:48.420]  آره بچه‌ها می‌بینه بله بچه‌ها می‌بینه.
[03:16:48.420 --> 03:16:59.480]  این بزرگ سرما خورده باید گولنج بهش دست میده مادر شما این حبوبات و لبنیات گاوی نخواهید حبوبات نخواهید اصلا.
[03:16:59.480 --> 03:17:01.480]  اصلا نخواهید آبش هم نخواهید.
[03:17:01.480 --> 03:17:12.480]  به خوری بچه درکی چه میده یکم لبنیات گاوی بادر جون خیال هم نخواهید باد داره خوب؟ کش می‌دی؟ دارو چیزی هم بهش می‌دی خانم بودی؟
[03:17:12.480 --> 03:17:18.480]  باد شربت اوووی می‌کنی خوابیه؟ باد رو آده.
[03:17:18.480 --> 03:17:20.480]  برادرانی بهش می‌سازه؟
[03:17:20.480 --> 03:17:24.480]  اران بشه همونو می‌تونیم بهتر میسنس کنیم.
[03:17:24.480 --> 03:17:26.480]  روزی سه بار بهش بده.
[03:17:26.480 --> 03:17:30.480]  روزی سه بار هر بار یه پاشوق مربع خورید.
[03:17:39.480 --> 03:17:41.480]  سرفه زیاد داری یا کم؟
[03:17:41.480 --> 03:17:43.480]  شبه خیلی زیاد می‌زنیم.
[03:17:43.480 --> 03:17:45.480]  زیاد؟ زیاد سرفه می‌زنی؟
[03:17:45.480 --> 03:17:46.480]  هره.
[03:17:46.480 --> 03:17:48.480]  طبقه زیاد یا کمه؟
[03:17:48.480 --> 03:17:50.480]  کمی زیاد نیست.
[03:17:50.480 --> 03:17:57.480]  کمی زیاد نیست ولی صورتش خوبه زیاد داره این جاروها رو بیانی من ببینم.
[03:18:01.480 --> 03:18:02.480]  بیا باش.
[03:18:05.480 --> 03:18:10.480]  هم برای نفت گشته بشم هم برای سرماان بشم بیا جا.
[03:18:40.480 --> 03:24:26.500]  از قراردار نیست، با حرکت برویم و پشت چراغ زرد آماده بر حرکت بشیم ببینید صرف قرارداره اگه قرارداد را عکس بکن من آب از آقای منه درسته؟ اگه بگیم پشت چراغ قرمز نباید استاد باید حرکت کرد، پشت چراغ سبز باید استاد فرادونه می‌کنه، خود ما تصمیم گرفته ایم، قراردار کرده ایم که قرمز را علامت توقف بدونید و سطر را علامت منور بدونید پرخواهد این هم داستان هم در باب راست گفتن و دروغ گفتن هست قرارداد کرده ایم که راست بگونید و قرارداد کرده ایم که دونه نبونید چیزی بیشتر از این نیست یعنی قبه دروغ گفتن و حسن راست گفتن هست اینا اینه این هست که پشت چراغ قرمز باید استاد و پشت چراغ سرز نباید استادیم خودمون درست کرده ایم خودمون هم درست کرده ایم خودمون رو نبود کنیم خودمون اعتبار داده ایم خودمون هم اعتبار رو که علم یک آنشی کنیم می‌گیم اعتباری در کار نیست اعتبار رو از بدش میده آب هم از آب کنید. خب اگر این‌جور باشه، اون‌وقت ارزش‌های اخلاقی، اگر این‌ها را به این صورت تلقید کنید، اون‌وقت در واقع این‌کار ارزش‌ها خودشون کوچند، خودشون صفرند، خودشون هیچند، ما اومدیم به شون رویتیت داریم. ما اومده اینکه قبلی درست کرده ایم برای درست گفتن، ما اومده اینکه خصوصی درست کرده ایم برای راست گفتن و هم اجماع کرده ایم یا قرارداد کرده ایم یا قرارداد پیشتر انجام گرفته رو بهش رضا داده ایم. وگرنه خود درست گفتن مبهی نداره، خود راست گفتن را مصدی نداره. خب اگر این‌جور باشه، این یک روایت از بی‌معنایی می‌گیرد، که بهش می‌گیم نیهیلیزم، یک روایت دو هم وجود داره از این بی‌معنایی که بهش می‌گیم ابزوردیزم، خب در حضور دید من باز یک نوع بی‌معنایی وجود داره ولی خب بی‌معنایی به اون امقی نیست که در نیلیز می‌تونه در حضور دید میگی کسانی مثل البر کامو اون دانه اول بودیم قائلش و کسانی مثل موژین یونسکو و میان فاکر این‌ها بهش قائلن در افزاق دیگر گفته می‌شه که معقولیتی نداره زندگی این جهان زندگی انسانی معقول نیست یعنی قابل محاسبه و اونم محاسبه معتبر نیست آدم که انتظاراتی داره از هستی باید ایچ کنید انتظاراتی برای برداشت کنید نیست مثلا آدم انتظار داره که در جهان اگر معقوم، در جهان اگر کسی سعی کوشش کرد موفق بشه برای همونش از اینه در بار انتظار بودن که اگر کسی خادم بشه، اهل خدمت بشه، مورد ارزش و اعتبار قائد بشه و برای خائلان آرزو کنم اعتبار و عرضش خائل نباشید اما همه چیزی هم نیست چقدر خادمانی به بشریت آمدند و رفتند و کسی سر سوزنی براشون وقتی خائل نبود و چقدر خائلانی براشون وقتی خواهندند و رفتند و چرا همه ما براشون احترام قائل بودیم و پیش ما آبرومندونند اعتباری نیست آدم انتظار داره که اگر پدر و مادر از اینکه از اینکه تمام جد و جهدشون رو برای تربیت فرزندشون کردن فرزندشون انسان سالمی بار بیاد ولی نه، این‌جورم نیست نظر من و از اون طرف می‌گیم اگر پدر و مادر کاملاً سهل‌انگار بودند نرسید و هیچ اقتناعی به تربیت بچه‌هاشون نداشتند بچه‌هاشون یه بچه‌های ناسالمی هستند آب در بیان ولی افتباه عکسشون رو می‌بینیم نمی‌تونیم چونکه بگذاریم نداریم جهان انسانی جهان معقولی نیست برخلاف جهان فیزیک برخلاف جهان شیمی برخلاف جهان زیست‌شناسی جهان روان‌شناسی و جامعه‌شناسی این دو جهان که جهان انسانی هست این‌ها معقولیتشون براشون حاکم نیست نداریم کنیم خب این هم‌کار باشی با ضدیم شد بی‌معنا چون می‌بینید این آدم چی اگر بکنه حتماً به نتیجه می‌رسه و اگر چه کار رو نکرد حتماً به نتیجه نمی‌رسه همه چی تابع چی خواهد بود خانم نمی‌خواد تابع استفاده کنم که تابع فلسفی دقیقی نیست ولی اگر همه چیز تابع شانسه همه چیز تابع تصادفه معناهی برگهانه انسانی حاکم نیست شانسی یه وقت تو اهمال‌کاری ولی بچه بسیار خوبی بود بار می‌آید از تو یه وقت هم تو بسیار جدی و سایی و سرسنزنی که کهورت و کاهلی نداری ولی با این همه چرا.
[03:25:00.000 --> 03:25:29.980]  موسیقی در مطب پزشکی
[03:26:19.000 --> 03:26:25.000]  برخواهیم مادرش هم بیاد گوش بده.
[03:26:25.000 --> 03:26:31.000]  برخواهیم [... repetitive background audio / music ...]
[03:26:47.000 --> 03:26:53.000]  کاریدگاه یک نیز نوشته یک‌ونیم سی‌سی یک‌ونیم قطره‌چکان درشون پشت‌های نوشته.
[03:26:53.000 --> 03:26:55.000]  باید دهنش اینجا باید خریده باشه.
[03:26:55.000 --> 03:27:19.000]  اون طوریه نه کف دهنش یا رخ باشه؟ دهنش ببینم درشون زبونش هم نزده یک قطره نیستاتین می‌گیرید نیستاتین؟ آره دارین من براتون می‌بینم این خود هم بزن تا یه ده روزی هم بزن.
[03:27:23.000 --> 03:27:33.000]  خانم گلگی جاید براجون نصف مرشد براجون بگم با دست بگم.
[03:27:41.000 --> 03:35:25.000]  بچه‌ها ببینه که ناسالم از باب در من خب اینجا چیکار می‌خوای بکنی تو؟ آیا می‌تونی برنامه‌ریزی دقیقی بکنی؟ نه خب این معنیشه که نه تو نهاد خانواده، نه تو نهاد اقتصاد، نه تو نهاد سیاست تو هیچ نهادی مبنای محکم و زمین محکم و استواری نداریم که بر اساس اون مبنا و بر اساس اون زمین و زمینه ما تصمیم بگیریم خب این هم میشه زندگی میشه یکی بی‌معنا دیگه یعنی اینکه اینجا هرج‌ومرج بر آلم انسانی حاکمه یک نوع آنارشی حاکمه و هر جا هرج‌ومرج باشه این قانونی در کارو نیست و هر جا قانون نباشه دیگه نمیشه فهمید که چی باید کرد و چی نباید کرد خب بعدا کسانی هستن که زندگی بی‌معنادار می‌یابند و کسانی هستن که زندگی رو بی‌معنا می‌یابند با روایت‌های مختلف بی‌معنایی این خب به این دهازم، الاسم را به دو دسته قابل فرق سیمند کسانی که زندگی رو معنا‌دار می‌یابند و کسانی که زندگی رو بی‌معنا می‌یابند دقیقا دوستان بکنن که در اینجا مردم از معنا ارزش بود چون گاهی وقتی بخشی مردم ارزش بود می‌شه، هدف زندگی مورد هست اینجا هدف زندگی محل بستان نرمید. گاه بختان مراد از معنای زندگی کارکرد زندگی. اونم محل بست من نیست در اینجا. من مرادم از معنای زندگی در اینجا ارزش زندگی. یعنی زیستن آیا ارزش‌منده؟ نیه ارزش ما زندگی کنیم؟ تو اگر همه چیز دست کنشه تصادف کنشیم، زندگی چرزش کنم؟ و اگر ارزش‌ها هیچ اعتباری نداشتی باشند قیل از قراردادهایی این همه‌های زندگی که ما بر اساس این قراردادها می‌کنیم چه ارزشی داده چون قراردادها رو اگر عوض هم می‌کنیم زندگی هیچ فرضی از اونکه حده می‌کنه این هم در حال تقسیم‌بندی سه ماهه از انسان‌ها یک تقسیم‌بندی چهار ماه از انسان‌ها میشه داشت با اون تقسیم‌بندی این ما بعضیمون می‌توانیم زندگی کنیم، اما نمی‌توانیم بیمار. به این معنا که ما از زندگی خوشمون می‌آید، از زیستم خوشمون می‌آید، اما به شدت وحشت داریم از مدت. و بنابراین نمی‌تونید بلیدید دیگه به جبر فیزیولوژی و بیولوژی نمی‌دونید وگرنه ما توان مواجهه با مرگو نداریم خیلی وحشتناکه برای ما مرگ هر آسانی دیگه با مرگو نمی‌ترسیم یک سال این‌جوریه یک سالی هستن که برعکس این نمی‌تونن زندگی کنن ولی می‌تونن بمیرن این‌ها کسانی هست که دست با خودکشی نزدن دیگه نمی‌تونه زندگی کنن ولی می‌تونه بمیره و چون می‌تونه بمیره، می‌میرند یک درخواهی دیگر من که بخواهم که این دستی که نمی‌تونن زندگی کنن ولی می‌تونن بمیرن یعنی از مرد هیچ حراسی ندارن هیچ ترسی ندارن ممکنه به جهاد دیگه ای دست خودکشی نزنن اما خب جهاد دیگه خودشون از مرد ترسی ندارن از مرد حراسی ندارن زندگی که باشون قدر قابل تهم بوده زندگی رو نمی‌خوام اما مرد رو می‌خوام اما خب لزومتی به خودکشی دست نمی‌زنن چون ممکنه مرد دیگه ای داشته باشن مانعه شون این نیست که از مرد می‌ترسن مانعه دیگه یه ممکنه مانعه ایدئولوژیک داشته باشن یعنی اطابه ایدئولوژی هستن که اون ایدئولوژی می‌گه خودکشی نباید کنن ممکنه به این جهت خودکشی نبونن ممکنه آمده دومه در کار ماشیم نبوی کنیم آمده دومه با اون که عزیزانی دارن که می‌دونن اگر خودکشی کنن اون عزیزان خودم عزیزان هستند این‌ها قرین در دورنج زندگی شد وقتی که شخص خودشون رو کشه اینو من حساب می‌کنم که اگر خودم رو می‌کشم عزیزانی هستند کم یا بیشتر زندگی که این‌ها برای شون در دورنج غیر قابل تعملی تعملی کنه از دنیا رفتن من برای اینکه من اون‌ها دردونج غیر قابل تعملی من تحمیل نکنم اون‌ها می‌آم و خودکشی نمی‌کنند با اینکه اصلا زندگی من اونچه مطلوب نیست اصلا دوستش ندارم ولی خب رضا می‌دم یعنی اگر دارم دیگران رو باید خودم ترجیح می‌دم می‌گم یا باید خودم بمیرم و خودکشی بکنم که خودم از درد و رنج برهم ولی دیگرهایی رو به درد و رنج بیندازم یا اینکه نه خودم درد و رنج زندگی رو تهم کنم من معاف کنم دیگر رو از درد و رنج خب اینجا بودم دیگر رو بر خودم برگزیدم من می‌گم نه دیگر رو درد و رنج نکشم خودم با هزار شکنجه و مشقتی زندگی رو دنبالیم اینه به دست دومه از آدم هست یه دست سومه از آدم هست این‌ها هم می‌تونن زندگی کنن و هم می‌تونن بیرون اون چیزی که صورات از ما می‌خواست اون چیزی که بودا از ما می‌خواست اون چیزی که رواقی هم می‌خواستند از ما می‌گفتند یه جوی باشید که زندگی رو عاشقش باشید ولی مرد رو هم دوست بدهید جوری زندگی بود که هم من وقتی که زندگی رو نگاه می‌تونم ببینم عاشق زندگی و هم ببینم مرد رو هم دوست بدهید و این از طرز زندگی کردن آدمیان پیداست که فرانکه هست که البته کمنت نه را ببینی فرانکه هست عاشق زندگیه ولی مر را هم دوست داره نه بکنی؟ مر را هم دوست داره البته نه اینجا توقع می‌کنید که تکیه بیشتر عشق و دوستیه بازم ببینه کفه چیز سنگین‌تره، کفه زندگی سنگین‌تره می‌گیم عاشق زندگیه، ولی مردم دوست دارن نفرت ندارن از دوست، از مرد، چینه‌ای از مرد نداره بیزار نیست از مرد، خش‌بود از مرد این‌ها داسته سه‌بوم هستن و این‌ها کسانی هستن که می‌کنن هزار سال در آلم زندگی کنن و خند به ابرونه یادن از اون طرف هم می‌تونن هر وقت مردشون رسید چه در بیستارگی بگرسه چه در... از هزار سالگیری می‌توانند از مرگ استقبال کنند و ناراحت نمی‌شوند. این دسته ستموم، البته تعدادشون به لحاظ آماری، خیلی برنامه و کمتری هستند، ولی هستند آنها اینجایی. این دسته چهار رو متصبر می‌دهید، که بگیم، نمی‌توانند زندگی کنند و نمی‌توانند بدینند.
[03:35:25.000 --> 03:35:44.000]  پس ما از لحاظ این تقسیم چهارم هم به سه دسته تقسیم می‌شیم کسانی که نمی‌تونن زندگی کنن، بلی نمی‌تونن بمیرن کسانی که اینا نه، می‌تونن بمیرن، اما نمی‌تونن زندگی کنن.
[03:35:44.000 --> 03:36:00.000]  اینا اینایی هست که بالقوه‌ت دلشون رو باید خودکشی کنن حالا که به فعلا خودکشی بکنن یا به خاطر مرمانه ای نباشن باید دسته سه مرکزانی هستن که هم می‌تونن زندگی بدن و هم می‌تونن دمیرن.
[03:36:00.000 --> 03:36:22.700]  هر دو براشون مطلوبه ممکنه زندگی براشون مطلوب‌تر از مرگ باشه اما باز مرگ هم براشون مطلوبه و نامطلوب نیست قدرت هر دو رو دارن بنابراین از هر دو در واقع خوشی می‌بینن از هر دو با ناخوشی مواجه نمی‌شن.
[03:36:22.700 --> 03:36:29.920]  این را به‌تمایدان دسته دید سه با بود دسته چهاران گفتیم نردید خب.
[03:36:29.920 --> 03:36:54.720]  حالا این تقسیم من دید چهاران رو کردیم اگر شما بخواید در این زندگی در این زندگی که الان داریم اگر در زندگی بگید بدتر زندگی رو که می‌کنی؟
[03:36:59.720 --> 03:37:34.720]  ناخوشایم‌تر زندگی رو که می‌کنی؟ اونوقت جوابش اینه کسی ناخوشایم‌تر زندگی رو می‌کنه؟ که به لحاظ تقسیم بندی اول اولیه اول یعنی به‌لحاظ اینکه آیا نازر زندگیه و آمل زندگی یا فقط آمل زندگیه؟ اونی که در زندگی فقط آمل نیست علاوه بر آمل بودن نازر هم هست.
[03:37:34.720 --> 03:37:46.720]  هست یک در تقسیم‌بندی دو گو که اهل شهوانیت و اهل معنویت رو گفتیم میدون تقسیم بندی شو.
[03:37:46.720 --> 03:39:25.280]  هست آدم هم اهل شهوانیت باشه هم اهل معنویت باشه اهل هر دو باشه نه شهوانی صرف باشه نه معنوی صرف باشه هم شهوانی باشه و هم معنی بودیم اینم برای تقسیم‌بندی بود به دراز تقسیم‌بندی سه‌بون که زندگی رو بی‌معنا ببینه یا با معنا زندگی رو بی‌معنا ببینه و از دراز تقسیم‌بندی چهارون که آیا می‌تونه زندگی بکنه و نمی‌تونه بمیره یا نمی‌تونه زندگی کنه و می‌تونه بمیره یا ارز کنم که هم می‌تونه زندگی کنه و هم می‌تونه ببینه این کسی باشه که نه این می‌تونه زندگی بکنه با سختی اما نمی‌تونه بگیر براش مدن انگیزه زندگی رو هم می‌تونه تهم بکنه اما نمی‌تونه بگیر اگر شما تو این چهارزه تقسیم بردی تو تقسیم بردی اول از اونای باشید که فقط ما آمل نباشید بلکه علاوه بر آمل بودن نازر زندگی هم باشید و تو تقسیم بردی دومم هم اهل من جنم شاد.
[03:39:25.280 --> 03:39:36.500]  سلام آره دیگه من صبح ایت گفتم دیگه تو جاکفشیه آره آره.
[03:39:36.500 --> 03:39:50.540]  نبیت باشین هم اهل شهوانی هست هم لذت رو بخواهی هم معنا و تو تقسیم‌بندی سه‌بوم هم زندگی رو بی‌معنا و بی‌ارزش ببینیم.
[03:39:50.540 --> 03:49:59.640]  و تو تقسیم‌بندی چهارمه بتونید با سختی یک جوری زندگی کنید و این به هیچ‌کجا خیلی منطقه مرگوی پذیره‌ مرگ شما ناشادتری زندگی رو خواهید داشت. بدتری زندگی رو خواهید داشت. ناخوشایندتری زندگی رو خواهید داشت. پس کسانی که زندگی از این آدمی که بهتره و خوشایندتره، یا تو تقسیم‌بندی اول توی قسم دیگه جا می‌گیرن، یا تو تقسیم‌بندی دومان توی قسم دیگه جا می‌گیرن، یا تو تقسیم‌بندی اسم بردم توی قسم دیگه جامع گیرم یا تو تقسیم‌بندی چاقرم توی قسم دیگه جامع گیرم این نکنه؟ اونی که تو این چهار تا تقسیم‌بندی تو هر کُنامش تو اون قسمی که اسم بردم جامع‌گیره این زندگیش واقعاً زندگی جهنمی خواهد بود و این شخصی که محل بحث ماست یعنی حلیلر اعتبار می‌کند دسته‌برقضایی توی این شوزه می‌کنید که هم‌تون که گفتم نازل زندگیش خیلی از باره به زندگیش نگاه می‌کنه فقط آمل زندگی نیست و از این جهت هم از توده های مردم متنفیه چون فکر می‌کنه توده‌های مردم اصلا نمی‌دونن چرا این‌جوری دارن زندگی می‌کنند چون فقط توده‌های مردم به‌نظره اون فقط آمنه و این اصلا مرزده در زندگی که توش فقط آمن باشن نداری کنید همیشه می‌گه چقدر اینا توده که مرزن چقدر سبانه مردم هیچ فرق فکر نمی‌دونن که چرا ما این موسیقی رو بوشه می‌دیم، نه اون موسیقی را؟ چرا این رقص رو ترجیح می‌دیم بر اون رقص؟ چرا از این نوع جلسات خوشمونیاد؟ نه از اون‌جور جلسات چرا از این فیلم‌ها و نمایشنامه‌ها خوشمونیاد؟ نه از فیلم‌های دیگه و نمایشنامه‌های دیگه نه ببینیم چرا این ناطفلی رو ترجیح می‌دیم بر اون ناطفلی؟ چرا به‌جای کتاب‌های گته کتاب‌های مدیگردی ترجیح می‌ده؟ چرا به‌جای موسیقی موتسالتو با خوبه تومه ما موسیقی‌های محتضر را ترجیح می‌دیم؟ چرا مثلاً به‌نظر ما جزب ترجیح می‌دیم؟ این را از ما چونه می‌پرسید؟ اگر می‌پرسید چرا تو موسیقی جزب داری؟ می‌گویید چون همه موسیقی جزب دارند، نه می‌کنی؟ بنابراین نه برای ترجیحاتشون در صور و زبان، نه برای ترجیحاتشون در دو نر، یعنی در سی‌بایوشی، نه برای ترجیحاتشون در عمل، یعنی خوبی و بدی عمل، نیم، روسیان‌ها دوستی عمل، این ازن هیچ استداری ندارن. هری حالر گریزش و نفرتش از توده های مردم که تو سرتاسر این کتاب می‌بینید به خاطر اینه که می‌بینید اینم فقط آمل هستن، ناظر نیستن هر چیزی رو ازشون بپرسید چرا این کتاب، نمون کتاب و به‌هر ترتیب دیگری هر چیزی رو بپرسید چرا این و نمون می‌گن اون چون بقیه اون‌جونی هستن، این ماموس بقیه اینا کسانی هستن که مجتمعا فضای هیچ می‌شن همه‌شون فضای هیچ می‌شن چرا؟ چون وقتی از تو می‌پرسی از توی آقای خانم می‌پرسی چرا این‌جوری زندگی می‌کنی وقتی به شون می‌گی که چون دیگران زندگیشون این‌جوریه یکی از اون دیگران هم برای مصطفی می‌گی از تو به من هم تکیه دادی چون یکی از اون دیگران هم من حالا اگر من مستقبل مستم تو چرا این‌جوری زندگی می‌کنی بگم چون دیگران بیکنن یکی از دیگران هم توی دیگر و با این استعداد قرار بکنید همه من در فدایی نابود می‌شه فدایی نابوده فدایی موجودی که موجود نداری چون من ترکیب توی کنم تو ترکیب من داریم ممکنه بگید نه من ترکیب تو نردم ترکیب هزاران هزار دیگرم دارم یا با هزار تا هزار تا هزار دیگر
[03:52:31.540 --> 03:52:38.080]  یکی شو نگاه بکنی کارو، یکی شو نگاه نکنی کارو، یکی شو نگاه ایکس رو بکن، یکی شو نگاه ایگرگ رو بکن.
[03:52:38.080 --> 03:53:52.600]  خب این دو تا ارباب با هم دعوا دارند، من ممکنه دو تا اربابم یعنی از میان می‌بریم، درده، دو تا سرورم که این دو تا سرور هر حکمی این می‌کنه و دیگری نقض می‌کنه و هر حکمی این می‌کنه و دیگری فسخش می‌کنه و هر حکمی این می‌کنه و دیگری نقض می‌کنه و هر حکمی اون می‌کنه و این دیگری فسخش می‌کنه، من باید چیکار کنم این وسط موندم؟ اگر یک ارباب داشتم، اگر اون ارباب لذیذ بود خوب، عالی بود، اگر اون ارواح، اون معنا بود، اون هم عالی بود، ولی اعضا دارم، و اینه که اون هم خوش‌گیس، دارم نمی‌دونه بود و از این دست که خواهی درست دارد، چند از مصنوع معنوی خودم رو زیر پا گذاشتم، به کامل تدهید خشیده بزنم، میرم به طرف معنویت، میرم یک کار معنوی بکنم ببینم که با خودم در نظر دارم ببین با این کار معنوی تو چه دست‌آوردهایی از دست دادی؟ ببین دوستانتو که دفتر دقیق معنویت ندارن، الان دارن چه گوته می‌خورن در نظر، چقدر شادن.
[03:54:46.600 --> 03:54:59.980]  سلام دوست عزیز، خوبی؟ خسته نباشید، خوب موندی. آه امروز تماس گرفتیم بعد از رو خانم‌جان برای روکش‌ش اینا گفتم میگه آخر وقتتون، مایلید من چه ساعتی همون...
[03:55:00.000 --> 03:55:02.000]  اینجا باید برداریم.
[03:55:02.000 --> 03:55:06.000]  اینجا باید برداریم.
[03:55:26.000 --> 03:55:28.000]  خداحافظ.
[03:55:56.000 --> 03:56:02.000]  من زندگی رو بی‌معنا می‌آورم، من حالا من زندگی رو بی‌معنا می‌آورم.
[03:56:02.000 --> 03:56:05.000]  یا چیه؟ که فعالیتی بعد از اینکه...
[03:56:05.000 --> 03:56:38.000]  اینکه آدم عرض کنم که با یه مرگ همه چی مساوی میشه به تبدیلی، ایشون تمام کسانی که فعالیت‌های عرض کنم که نیک کردن همون جایی می‌دن که همه اون کسانی که فعالیت‌های بد کردن همشون تو مقام عدم خوردن می‌دن، تبتییر می‌کنید تو بهترین انسان روزگار باشید یا بهترین انسان روزگار باشید، درسته؟
[03:56:38.000 --> 03:56:59.000]  هم هر دوها در یک جا به دیدید، اشیار زمانه، کراهت‌کاران، کسانی که فقط ظلم و ستم و تعذیب و تجاوز کردن این‌ها می‌رن تو موقعیت عدم.
[03:56:59.000 --> 03:57:10.000]  و نیکان و اخیار زمانه، اون‌هایی که فقط به فکر خدمت به دیگران بودن، فقط به فکر ارتقای معنای خودشون‌اند، این‌ها تا همون موقعیت عدم دارن.
[03:57:40.000 --> 03:59:39.980]  موسیقی در موسیقی، موسیقی در موسیقی، درسته، موسیقی در موسیقی دیگر.
